pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
49.663737,6.196090,-7.548539,23.425376,-30.839625,34.220319
49.475479,-18.385395,11.862031,23.536171,-30.854425,34.189935
49.307691,-29.030682,23.131225,23.627368,-30.855724,34.159954
49.160174,-30.471195,27.834147,23.699578,-30.843788,34.130368
49.032478,-28.418601,28.377341,23.754835,-30.821711,34.101158
48.923870,-26.474241,27.065523,23.796453,-30.795136,34.072301
48.833343,-25.700918,25.502169,23.828135,-30.769171,34.043802
48.759644,-25.761829,24.469067,23.853627,-30.747099,34.015710
48.701327,-26.057973,24.113393,23.877107,-30.731008,33.988113
48.656813,-26.272691,24.241000,23.903048,-30.721351,33.961146
48.624444,-26.365383,24.568984,23.934946,-30.716059,33.934993
48.602541,-26.391263,24.875053,23.973711,-30.711030,33.909903
48.589445,-26.410024,25.048224,24.017080,-30.701906,33.886175
48.583557,-26.441905,25.079323,24.060333,-30.686660,33.864147
48.583377,-26.462012,25.022872,24.097632,-30.667013,33.844173
48.587532,-26.446118,24.950315,24.123650,-30.647959,33.826607
48.594809,-26.407228,24.912300,24.135221,-30.636169,33.811792
48.604164,-26.381590,24.922256,24.132270,-30.637746,33.800048
48.614729,-26.398958,24.964703,24.117068,-30.656131,33.791679
48.625799,-26.457425,25.015393,24.093043,-30.691458,33.786974
48.636823,-26.521527,25.055232,24.063941,-30.740733,33.786218
48.647386,-26.560633,25.075054,24.033310,-30.798425,33.789682
48.657188,-26.569569,25.076061,24.004195,-30.857667,33.797620
48.666033,-26.561686,25.065975,23.978940,-30.911628,33.810253
48.673803,-26.555153,25.051827,23.958965,-30.954467,33.827748
48.680444,-26.563704,25.037614,23.944407,-30.981959,33.850192
48.685947,-26.590600,25.026228,23.933907,-30.991769,33.877564
48.690333,-26.617815,25.020986,23.924758,-30.983310,33.909719
48.693645,-26.623952,25.024756,23.913448,-30.957329,33.946373
48.695931,-26.616670,25.036504,23.896424,-30.915657,33.987107
48.697247,-26.595912,25.051923,23.870925,-30.861514,34.031372
48.697639,-26.555191,25.063913,23.835952,-30.799689,34.078515
48.697150,-26.509631,25.064574,23.792926,-30.736444,34.127806
48.695806,-26.465055,25.050951,23.745574,-30.678981,34.178477
48.693625,-26.418283,25.024640,23.698910,-30.633963,34.229763
48.690613,-26.378549,24.987785,23.657472,-30.605947,34.280947
48.686779,-26.347337,24.946189,23.623879,-30.597201,34.331402
48.682135,-26.330555,24.910195,23.598551,-30.608021,34.380620
48.676715,-26.349217,24.890453,23.580318,-30.636691,34.428228
48.670582,-26.401958,24.894045,23.567373,-30.679204,34.474006
48.663834,-26.466699,24.919453,23.558148,-30.729330,34.517891
48.656609,-26.534454,24.955709,23.551514,-30.780052,34.559967
48.649080,-26.598237,24.989050,23.546510,-30.825804,34.600440
48.641446,-26.638987,25.010277,23.542128,-30.864000,34.639611
48.633924,-26.640753,25.018411,23.537377,-30.895194,34.677831
48.626739,-26.609450,25.018161,23.531628,-30.921898,34.715465
48.620111,-26.569940,25.014762,23.525019,-30.946908,34.752840
48.614248,-26.545325,25.012607,23.518666,-30.972144,34.790199
48.609335,-26.541189,25.013833,23.514676,-30.997881,34.827657
48.605520,-26.542750,25.013795,23.516016,-31.022118,34.865160
48.602905,-26.540566,24.997279,23.526197,-31.040211,34.902451
48.601529,-26.546882,24.943840,23.548559,-31.045403,34.939042
48.601353,-26.554061,24.843937,23.585204,-31.030510,34.974198
48.602242,-26.519790,24.708031,23.636315,-30.989825,35.006935
48.603960,-26.412169,24.559880,23.700249,-30.920608,35.036043
48.606179,-26.243439,24.424328,23.774092,-30.824140,35.060114
48.608492,-26.059812,24.316820,23.854478,-30.705474,35.077596
48.610439,-25.896732,24.236209,23.938459,-30.571678,35.086853
48.611527,-25.748678,24.165767,24.024068,-30.429670,35.086232
48.611259,-25.602980,24.083374,24.110576,-30.284789,35.074141
48.609158,-25.448211,23.976188,24.198498,-30.140867,35.049127
48.604785,-25.254832,23.849239,24.289401,-30.001374,35.009952
48.597764,-25.007707,23.717607,24.385832,-29.870472,34.955663
48.587792,-24.740077,23.595825,24.491345,-29.753453,34.885664
48.574653,-24.511886,23.494845,24.610405,-29.655765,34.799785
48.558219,-24.357331,23.420340,24.748050,-29.580948,34.698345
48.538458,-24.250088,23.367753,24.908861,-29.529500,34.582203
48.515426,-24.144137,23.319099,25.095254,-29.499054,34.452787
48.489254,-24.026971,23.252364,25.305591,-29.485184,34.312089
48.460133,-23.911367,23.158552,25.532915,-29.482261,34.162627
48.428303,-23.800060,23.045829,25.765416,-29.483900,34.007366
48.394041,-23.676982,22.923452,25.989138,-29.483525,33.849603
48.357647,-23.524396,22.789143,26.191847,-29.475999,33.692840
48.319440,-23.332597,22.634992,NaN,NaN,NaN
48.279753,-23.101706,22.458972,26.510619,-29.432802,33.396561
48.238935,-22.851033,22.268515,26.628623,-29.399623,33.263960
48.197349,-22.639651,22.073174,26.726825,-29.362550,33.145983
48.155369,-22.525260,21.878787,26.813226,-29.324780,33.045425
48.113371,-22.487362,21.688754,26.895719,-29.288328,32.964668
48.071724,-22.439852,21.506154,26.981204,-29.252343,32.905620
48.030794,-22.306084,21.334881,27.075182,-29.211338,32.869662
47.990932,-22.077820,21.176429,27.181863,-29.153649,32.857597
47.952469,-21.806398,21.026185,27.305133,-29.061614,32.869594
47.915707,-21.549555,20.872199,27.450719,-28.915647,32.905123
47.880903,-21.348975,20.694244,27.627809,-28.700048,32.962907
47.848265,-21.230840,20.473926,27.847666,-28.407525,33.040930
NaN,NaN,NaN,28.119256,-28.041290,33.136493
47.789988,-21.142040,19.948394,28.443981,-27.615243,33.246316
47.764404,-21.036430,19.721312,28.811527,-27.152816,33.366684
47.741070,-20.832956,19.569595,29.198714,-26.684115,33.493634
47.719776,-20.560421,19.503774,29.573425,-26.240231,33.623165
47.700231,-20.294066,19.505928,29.902391,-25.844321,33.751458
47.682098,-20.118604,19.540655,30.158445,-25.507196,33.875029
47.665032,-20.099115,19.572135,30.326096,-25.230347,33.990806
47.648725,-20.238850,19.579343,30.403729,-25.010431,34.096158
47.632927,-20.480092,19.563703,30.402039,-24.841477,34.188901
47.617452,-20.760522,19.550633,30.339432,-24.714668,34.267296
47.602169,-21.021585,19.582140,30.236455,-24.618412,34.330046
47.586972,-21.218344,19.690701,30.111589,-24.539951,34.376280
47.571754,-21.342502,19.873828,29.978973,-24.467576,34.405529
47.556377,-21.415529,20.095924,29.847720,-24.392303,34.417700
47.540659,-21.461375,20.308915,29.722258,-24.308251,34.413040
47.524367,-21.486593,20.475217,29.603409,-24.212386,34.392097
47.507232,-21.497462,20.578456,29.490329,-24.105804,34.355670
47.488970,-21.507359,20.624364,29.382573,-23.995643,34.304770
47.469319,-21.515457,20.638773,29.281562,-23.895977,34.240591
47.448072,-21.525789,20.652802,29.190850,-23.826032,34.164498
47.425108,-21.559415,20.688482,29.114952,-23.805280,34.078019
47.400419,-21.629963,20.755943,29.057629,-23.846933,33.982829
47.374122,-21.730715,20.854457,29.020661,-23.953020,33.880703
47.346459,-21.832470,20.976032,29.002972,-24.112395,33.773450
47.317789,-21.891312,21.110637,29.000371,-24.301432,33.662856
47.288564,-21.888049,21.245093,29.006388,-24.488865,33.550632
47.259302,-21.842883,21.364339,29.014438,-24.645242,33.438363
47.230546,-21.789645,21.458985,29.019553,-24.750873,33.327464
47.202828,-21.755735,21.528418,29.019046,-24.799476,33.219160
47.176642,-21.741022,21.580598,29.012301,-24.797484,33.114485
47.152413,-21.728900,21.626656,29.000166,-24.760030,33.014293
47.130473,-21.709035,21.674923,28.984201,-24.705785,32.919275
47.111048,-21.682153,21.726688,28.965800,-24.652289,32.829984
47.094237,-21.652967,21.774470,28.945270,-24.612788,32.746862
47.080001,-21.627747,21.804954,28.921066,-24.595139,32.670264
47.068155,-21.614013,21.806531,28.889329,-24.602645,32.600481
47.058369,-21.617927,21.778938,28.843908,-24.635903,32.537765
47.050177,-21.640572,21.738027,28.777089,-24.694290,32.482343
47.042992,-21.670432,21.711008,28.680970,-24.776306,32.434435
47.036129,-21.677628,21.722976,28.549295,-24.878713,32.394255
47.028834,-21.642147,21.778509,28.379424,-24.994594,32.362007
47.020312,-21.582580,21.853758,28.173828,-25.111785,32.337863
47.009750,-21.542204,21.911877,27.940358,-25.213498,32.321934
46.996337,-21.545180,21.930788,27.690660,-25.281777,32.314219
46.979277,-21.573639,21.914693,27.436983,-25.302506,32.314555
46.957800,-21.588676,21.881828,27.189226,-25.268012,32.322598
46.931172,-21.563792,21.847902,26.953270,-25.176671,32.337825
46.898712,-21.481851,21.824779,26.731245,-25.032521,32.359557
46.859812,-21.343654,21.824110,26.523227,-24.844749,32.386989
46.813965,-21.189102,21.853576,26.329419,-24.626648,32.419243
46.760794,-21.079538,21.911210,26.151891,-24.394253,32.455414
46.700081,-21.039336,21.987866,25.994489,-24.163344,32.494649
46.631784,-21.020247,22.073478,25.861108,-23.945540,32.536210
46.556049,-20.960996,22.152216,25.754277,-23.746451,32.579524
46.473215,-20.848319,22.200290,25.674691,-23.566329,32.624192
46.383814,-20.711403,22.195533,25.621477,-23.402404,32.669971
46.288571,-20.567308,22.131753,25.592856,-23.251690,32.716735
46.188406,-20.392574,22.018708,25.587102,-23.112460,32.764424
46.084436,-20.151355,21.865923,25.603491,-22.983807,32.812990
45.977985,-19.854768,21.668676,25.642916,-22.864001,32.862344
45.870587,-19.587867,21.413385,25.707887,-22.748735,32.912307
45.763975,-19.446226,21.100123,25.801883,-22.630439,32.962571
45.660065,-19.438846,20.755787,25.928366,-22.499171,33.012657
45.560912,-19.469473,20.416177,26.089731,-22.344876,33.061897
45.468641,-19.437368,20.094777,26.286347,-22.160330,33.109422
45.385392,-19.314816,19.782048,26.515830,-21.942959,33.154176
45.313260,-19.140952,19.458816,26.772791,-21.694577,33.194960
45.254226,-18.948907,19.109918,27.049228,-21.420068,33.230490
45.210098,-18.736865,18.730567,27.335851,-21.125860,33.259476
45.182427,-18.495850,18.330283,27.623809,-20.819311,33.280716
45.172423,-18.220003,17.936174,27.905549,-20.509632,33.293173
45.180873,-17.916178,17.583670,28.174927,-20.208512,33.296043
45.208075,-17.607383,17.302193,28.427054,-19.929245,33.288797
45.253789,-17.323938,17.103755,28.658013,-19.684262,33.271229
45.317226,-17.087743,16.972165,28.864350,-19.481882,33.243480
45.397054,-16.887012,16.865291,29.042641,-19.323792,33.206059
45.491450,-16.687620,16.732129,29.189655,-19.204414,33.159842
45.598172,-16.483246,16.545191,29.303127,-19.113386,33.106049
45.714652,-16.343198,16.322174,29.382920,-19.040075,33.046181
45.838102,-16.395488,16.105980,29.431822,-18.976772,32.981949
45.965629,-16.655604,15.929866,29.455272,-18.919778,32.915200
46.094352,-16.944748,15.806020,29.460116,-18.868561,32.847841
46.221529,-17.111420,15.731391,29.453058,-18.823890,32.781789
46.344670,-17.166983,15.703884,29.439337,-18.786625,32.718911
46.461635,-17.192083,15.721264,29.422163,-18.757533,32.660988
46.570722,-17.252951,15.769911,29.402962,-18.737407,32.609684
46.670715,-17.362642,15.822787,29.381947,-18.727025,32.566523
46.760908,-17.489267,15.850424,29.358603,-18.726741,32.532862
46.841101,-17.596874,15.838715,29.331936,-18.735753,32.509864
46.911564,-17.664780,15.798500,29.300499,-18.751397,32.498470
46.972987,-17.686515,15.756220,29.262496,-18.768776,32.499367
47.026401,-17.667519,15.733282,29.216087,-18.781405,32.512966
47.073091,-17.622475,15.733759,29.159861,-18.783137,32.539390
47.114499,-17.574719,15.745922,29.093467,-18.770708,32.578468
47.152131,-17.545019,15.754158,29.018214,-18.745822,32.629730
47.187467,-17.541137,15.751283,28.937414,-18.715564,32.692415
47.221887,-17.550834,15.744687,28.856215,-18.690868,32.765486
47.256603,-17.554235,15.750754,28.780797,-18.683230,32.847668
47.292609,-17.546411,15.782659,28.717013,-18.700773,32.937501
47.330646,-17.530737,15.846109,28.669222,-18.745927,33.033404
47.371159,-17.517050,15.940588,28.639719,-18.815223,33.133732
47.414291,-17.534742,16.057673,28.628619,-18.900825,33.236837
47.459869,-17.606118,16.183286,28.633874,-18.993300,33.341117
