pt1_dltres,pt2_dltres
0.108575,0.168596
0.202381,0.083285
0.238476,0.083173
0.418145,0.029984
0.254491,0.025713
0.396066,0.046000
0.250264,0.146915
0.188955,0.036127
0.162521,0.466216
0.061231,0.830027
0.479146,3.406394
0.460597,3.967097
0.230408,4.615820
0.481635,4.198571
0.500151,4.241062
0.483049,5.590144
2.828882,2.111997
1.097950,1.678038
1.130148,0.660711
1.541978,0.089988
2.028411,1.073100
2.681203,1.503905
1.936224,1.020560
2.163031,1.083934
2.218713,0.871970
0.595686,0.713476
0.241001,0.500816
0.549076,1.069890
0.092370,0.731873
0.930291,2.515768
2.256033,2.942056
2.241385,1.209519
1.323423,0.007065
1.327901,0.391188
1.849398,0.563505
2.411976,0.528594
2.546992,0.559547
2.550274,0.444263
1.690806,0.519591
2.440510,0.474057
2.559934,0.429462
2.303971,0.564696
2.693146,0.596220
0.111267,0.492884
0.731167,0.450813
0.609598,0.445483
0.535465,0.440670
0.087078,0.246121
0.079735,0.327245
0.093538,0.371360
0.847103,0.234239
1.042151,0.251338
0.715007,0.135997
0.104228,0.168470
0.237227,0.058905
0.310068,0.132058
0.342186,0.325159
0.065608,0.939339
0.152211,0.837108
0.154643,1.182838
0.112031,0.830953
0.384854,0.214327
0.369611,0.613692
0.687272,0.156299
1.478900,0.415072
1.981607,1.202968
1.098219,0.750148
1.737049,0.078444
1.429901,1.264940
0.783348,3.385277
0.888906,1.869698
0.104014,2.031655
0.628093,2.382501
0.540147,1.131760
0.251288,1.201742
0.126024,2.327242
0.873290,2.771337
1.125315,2.868877
0.989535,0.712485
0.011776,1.012406
1.243878,0.383335
0.387130,0.499256
0.151404,0.588076
2.016136,0.712649
2.852370,0.030489
2.805428,1.201312
1.595994,1.111806
2.504731,0.077360
1.845174,2.272749
2.563576,1.699920
0.687108,4.578897
0.577379,3.883736
1.078301,3.272486
1.602997,1.305994
1.306824,0.465263
0.702120,0.702138
0.095842,0.674819
0.448701,0.529829
1.283687,0.541727
0.530717,0.933640
0.582056,2.745539
0.032069,2.766485
0.267953,2.301162
0.929490,2.599141
1.046790,2.328532
0.787089,2.779947
1.022844,1.493682
0.736696,1.594392
0.562000,0.314888
0.351108,0.083288
0.515938,0.225186
1.212473,1.134317
0.685662,0.967770
0.417788,0.850895
0.801469,0.544261
2.024164,0.374808
0.031282,0.215848
0.891641,0.428222
0.955434,0.276469
0.447952,0.164888
0.309283,0.011977
0.151395,0.004913
0.163594,0.525990
1.500832,0.467838
1.912165,0.171338
0.722625,0.965771
0.650828,1.079699
0.668569,0.046511
0.815111,0.248007
0.245559,3.886632
1.139290,3.294977
0.445404,1.034087
0.651298,2.924048
4.332780,1.452773
6.490343,0.972056
4.910111,2.900678
1.707446,0.660452
1.707446,0.994674
0.837249,0.718003
1.453876,0.166467
0.670885,1.511197
0.191488,2.027424
0.119601,1.088185
0.378128,3.416118
0.328239,3.180094
0.326556,4.067690
1.015548,3.370996
1.805258,3.954760
2.297197,1.733094
2.376277,2.022041
2.200607,1.996553
1.909622,1.908268
0.996157,1.980236
2.091894,1.320926
0.187467,2.843229
0.943601,2.741864
1.770032,2.920848
1.738009,2.976336
1.988692,2.503519
1.498745,0.701595
1.179615,0.806950
1.556801,0.647234
1.798580,2.258615
3.284439,2.523781
0.356172,2.002143
0.222878,1.545922
0.158916,1.469665
1.112474,1.340941
1.452654,1.886835
1.433837,1.242483
1.204979,0.125316
1.480468,0.837882
0.968592,0.955581
0.799005,1.003200
1.977392,0.674545
2.510763,0.328495
1.968776,0.231726
1.384850,0.359016
0.816334,1.474477
2.710788,1.091575
1.813419,0.335111
0.096680,0.250309
1.257355,0.807141
1.819513,0.142625
0.342452,0.932878
0.133624,1.017535
0.551143,0.201582
2.178952,1.420535
0.052255,1.664703
0.753599,3.137041
0.211531,1.792150
0.042029,2.378105
1.388056,1.649264
3.947869,2.120870
4.045979,3.107170
4.733059,2.805157
5.941431,1.442640
6.595392,2.193094
6.420695,1.582415
6.114129,0.277225
5.226255,0.632168
4.909376,1.389603
5.103147,2.443275
5.261953,1.005961
2.719289,0.371503
2.126763,0.878376
2.207393,1.572569
2.251098,1.705631
1.890039,1.325479
1.841634,1.056637
1.970769,2.054195
1.535613,0.793453
2.805516,0.202402
1.015547,0.419719
0.019491,0.663657
0.417661,0.613148
0.516784,0.331679
0.933662,0.202814
1.097856,2.091253
1.449022,1.713441
0.073675,1.652931
2.563246,1.509980
3.519866,1.085030
4.592080,1.783297
5.423169,1.741311
5.488051,3.029286
5.173774,2.966096
4.925713,3.329671
4.901034,2.310267
5.208109,0.305699
5.584624,0.284334
4.212516,0.593510
2.810285,2.956937
3.976647,0.644370
1.697469,0.159238
1.805051,0.521727
1.835944,0.142842
2.006698,0.384021
2.451664,0.894685
2.417243,0.797307
0.765932,0.797211
0.568439,0.265376
1.730839,0.182375
2.098161,0.216890
1.465532,0.753850
0.987237,0.817632
1.406127,0.222259
2.337196,0.082849
2.588286,0.144724
0.485546,0.942677
0.564087,2.673951
0.852576,2.384060
0.768299,0.896463
1.341073,0.966167
2.967508,1.464522
1.896762,1.386289
0.061286,2.160552
1.104285,1.737298
2.036464,1.554360
1.434159,0.829643
1.247565,1.167938
1.533240,1.208792
1.983929,1.350975
1.676142,1.293143
1.617450,1.387186
0.936518,1.272796
0.111426,1.398239
0.494978,1.663053
0.077626,0.660385
0.438186,1.061045
0.133750,1.042008
0.094553,0.424027
0.885020,0.290199
0.170212,0.185449
0.743564,0.233184
0.569953,0.516575
0.286286,0.479860
0.225446,0.293089
0.241920,0.247713
0.213398,0.067476
0.280185,0.184738
1.667302,0.089637
0.287931,0.101228
0.557409,0.043588
0.887101,0.286583
0.677386,0.773748
0.576953,0.582016
0.586559,0.711779
0.596041,1.137304
0.877929,0.873696
0.733898,0.975474
0.762669,1.001580
0.242098,1.554794
0.407914,1.652661
0.306480,1.890775
2.107741,1.814981
0.674336,1.358804
0.325578,1.075979
0.775470,0.279527
0.648470,0.057090
1.246046,0.321654
0.182553,1.249207
0.800677,1.287708
1.116961,1.232063
2.045109,0.885957
2.075462,0.849709
2.076648,1.018033
2.216210,1.108854
1.226255,0.875053
0.194294,0.749968
1.102689,0.710853
1.274760,0.595330
