pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
55.218059,-17.374025,5.110460,36.343649,-19.991136,22.373604
55.475733,-17.827505,5.112129,36.449648,-20.074310,22.450900
55.692135,-18.227079,5.113212,36.552074,-20.147362,22.507446
55.867368,-18.572290,5.113462,36.650979,-20.210197,22.543574
56.001777,-18.861968,5.112267,36.746422,-20.262379,22.560219
56.096493,-19.094365,5.108489,36.838477,-20.302923,22.559188
56.154091,-19.268126,5.100354,36.927230,-20.330459,22.543805
56.178899,-19.383750,5.085475,37.012776,-20.343901,22.519615
56.176460,-19.444248,5.061098,37.095251,-20.343137,22.494084
56.152667,-19.454813,5.024477,37.174939,-20.329403,22.474918
56.113703,-19.422488,4.973066,37.252402,-20.305217,22.467828
56.065769,-19.355577,4.904784,37.328583,-20.273811,22.474680
56.014434,-19.262960,4.818405,37.404742,-20.238105,22.492742
55.964160,-19.153508,4.713913,37.482064,-20.200047,22.515812
55.918440,-19.035848,4.592643,37.561099,-20.160988,22.537409
55.880379,-18.918613,4.457190,37.641364,-20.122736,22.553606
55.852737,-18.810387,4.311231,37.721320,-20.088191,22.563934
55.837622,-18.719013,4.159237,37.798678,-20.060799,22.570555
55.836892,-18.650652,4.005928,37.870803,-20.043336,22.576084
55.852401,-18.608898,3.855674,37.934866,-20.037017,22.582584
55.885576,-18.594169,3.712035,37.987800,-20.041073,22.592589
55.936740,-18.603710,3.577398,38.026491,-20.052597,22.609536
56.004171,-18.631796,3.452766,38.048408,-20.066726,22.635726
56.082967,-18.669867,3.337670,38.052612,-20.077124,22.668969
56.164056,-18.706678,3.230202,38.041022,-20.076716,22.699999
56.233957,-18.728755,3.127151,38.019714,-20.058841,22.712656
56.275701,-18.721306,3.024232,37.999670,-20.018574,22.689301
56.270586,-18.669392,2.916396,37.996478,-19.953655,22.620506
56.200182,-18.559178,2.798221,38.029106,-19.865049,22.513644
56.048109,-18.379184,2.664341,38.118167,-19.757509,22.395640
55.801231,-18.121323,2.509873,38.283871,-19.640070,22.308202
55.450039,-17.781415,2.330838,38.543564,-19.525758,22.296092
54.988660,-17.358985,2.124565,38.908940,-19.429655,22.391175
54.415534,-16.856929,1.889935,39.383331,-19.365542,22.597564
53.735069,-16.281502,1.627438,39.959741,-19.341872,22.885377
52.959691,-15.642626,1.339106,40.620322,-19.357159,23.197619
52.111739,-14.954331,1.028376,41.337457,-19.395570,23.469659
51.224394,-14.235004,0.699908,42.075938,-19.426750,23.652003
50.340954,-13.507134,0.359379,42.796649,-19.412356,23.725428
49.512275,-12.796447,0.013163,43.461259,-19.317336,23.700033
48.792460,-12.130435,-0.332105,44.035833,-19.118555,23.606060
48.233278,-11.536372,-0.669959,44.493154,-18.808375,23.478391
47.878530,-11.039231,-0.994504,44.814372,-18.393256,23.339657
47.759628,-10.659849,-1.300830,44.990407,-17.888568,23.189347
47.892893,-10.413496,-1.585403,45.023349,-17.312207,23.001493
48.278331,-10.308731,-1.846329,44.927550,-16.678820,22.730904
48.899673,-10.346352,-2.083288,44.729723,-15.996255,22.326772
49.725909,-10.518660,-2.297163,44.467176,-15.266570,21.749928
50.714100,-10.809425,-2.489517,44.183748,-14.492383,20.992014
51.812587,-11.194689,-2.661968,43.924649,-13.684587,20.094097
52.964175,-11.644517,-2.815663,43.731717,-12.866597,19.150290
54.109190,-12.125579,-2.951064,43.638986,-12.072925,18.284887
55.188573,-12.603950,-3.068079,43.668600,-11.343593,17.617936
