pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.774383,0.833349,1.123696,0.619212,0.654214,0.915110,NaN,NaN,NaN
0.746722,0.815465,1.119576,0.610598,0.651769,0.933376,NaN,NaN,NaN
0.739778,0.865947,1.201479,0.572920,0.706387,0.984700,NaN,NaN,NaN
0.812799,0.767906,1.189790,0.624510,0.631051,0.975490,NaN,NaN,NaN
0.794399,0.874549,1.246715,0.614299,0.668869,0.932102,NaN,NaN,NaN
0.757341,0.750149,1.145836,0.606845,0.700417,0.922180,NaN,NaN,NaN
0.740718,0.795948,1.265158,0.592849,0.663544,0.953007,NaN,NaN,NaN
0.818008,0.871727,1.229929,0.557260,0.631245,0.932165,NaN,NaN,NaN
0.804436,0.787027,1.282312,0.611367,0.700111,0.924208,NaN,NaN,NaN
0.783580,0.830082,1.259918,0.599446,0.680970,0.940345,NaN,NaN,NaN
0.764569,0.796073,1.169932,0.629235,0.671280,0.900699,NaN,NaN,NaN
0.751109,0.812495,1.142664,0.597305,0.590042,0.956211,NaN,NaN,NaN
0.740488,0.795975,1.225511,0.667904,0.614011,0.939239,NaN,NaN,NaN
0.799438,0.800399,1.160167,0.644332,0.661758,0.929410,NaN,NaN,NaN
0.798186,0.830837,1.218733,0.592131,0.673373,0.956423,NaN,NaN,NaN
0.777161,0.796761,1.289088,0.592284,0.638664,0.914328,NaN,NaN,NaN
0.749476,0.832596,1.178628,0.588256,0.675434,1.002115,NaN,NaN,NaN
0.768238,0.884238,1.235891,0.588819,0.614513,0.939976,NaN,NaN,NaN
0.807378,0.888105,1.255002,0.552287,0.618696,0.976858,NaN,NaN,NaN
0.728362,0.785367,1.183787,0.648121,0.640547,0.963604,NaN,NaN,NaN
0.783139,0.830462,1.128764,0.592411,0.659726,0.959455,NaN,NaN,NaN
0.762754,0.809652,1.240707,0.583697,0.672871,0.991046,NaN,NaN,NaN
0.773445,0.817988,1.191522,0.591993,0.663789,0.851506,NaN,NaN,NaN
0.826222,0.755173,1.176132,0.615800,0.659448,0.942972,NaN,NaN,NaN
0.741972,0.844885,1.200464,0.638427,0.645763,0.922147,NaN,NaN,NaN
0.786688,0.788918,1.073532,0.580917,0.654892,0.950812,NaN,NaN,NaN
0.771922,0.832453,1.177094,0.635439,0.651515,0.982188,NaN,NaN,NaN
0.695522,0.816202,1.103803,0.607729,0.691503,0.986445,NaN,NaN,NaN
0.752258,0.849312,1.241819,0.597614,0.677701,0.928522,NaN,NaN,NaN
0.773617,0.888333,1.255777,0.601468,0.680359,0.897086,NaN,NaN,NaN
0.694552,0.839760,1.198027,0.633720,0.693138,0.975151,NaN,NaN,NaN
0.731839,0.810848,1.237425,0.615878,0.668745,0.948796,NaN,NaN,NaN
0.800012,0.883846,1.203264,0.569282,0.627571,0.961898,NaN,NaN,NaN
0.764926,0.892983,1.247732,0.595678,0.719620,0.984665,NaN,NaN,NaN
0.785240,0.870988,1.202189,0.578865,0.631389,0.874150,NaN,NaN,NaN
0.760180,0.888802,1.210387,0.634955,0.636374,0.935800,NaN,NaN,NaN
0.685681,0.921978,1.213618,0.585524,0.638980,0.896720,NaN,NaN,NaN
0.825048,0.760777,1.166322,0.617659,0.674481,0.973203,NaN,NaN,NaN
0.739922,0.849802,1.278773,0.646871,0.692503,0.890617,NaN,NaN,NaN
0.764837,0.870325,1.325673,0.629583,0.644470,0.921713,NaN,NaN,NaN
0.791365,0.923320,1.232647,0.601901,0.649573,0.990317,NaN,NaN,NaN
0.771544,0.857888,1.243426,0.604199,0.664187,0.886457,NaN,NaN,NaN
0.726039,0.845952,1.214212,0.641735,0.673785,0.903436,NaN,NaN,NaN
0.751177,0.770445,1.105046,0.529684,0.672646,0.959749,NaN,NaN,NaN
0.760115,0.869869,1.148864,0.607346,0.606791,0.918275,NaN,NaN,NaN
0.781577,0.760348,1.248254,0.606541,0.610268,0.954171,NaN,NaN,NaN
0.735692,0.865049,1.114672,0.576458,0.656552,0.988833,NaN,NaN,NaN
0.802384,0.888947,1.279838,0.652658,0.658621,0.973339,NaN,NaN,NaN
0.733122,0.911238,1.233831,0.564113,0.638088,0.935762,NaN,NaN,NaN
0.789834,0.872026,1.217602,0.569713,0.665726,0.956662,NaN,NaN,NaN
0.788790,0.898235,1.196229,0.643912,0.616799,0.925595,NaN,NaN,NaN
0.786981,0.836944,1.224641,0.605717,0.614764,0.964072,NaN,NaN,NaN
0.725927,0.843972,1.295687,0.608643,0.677509,0.891711,NaN,NaN,NaN
0.751401,0.815727,1.192435,0.613574,0.654447,0.894368,NaN,NaN,NaN
0.810918,0.875468,1.280357,0.650005,0.630342,0.897181,NaN,NaN,NaN
0.741775,0.857897,1.167734,0.610523,0.614058,0.876658,NaN,NaN,NaN
0.791253,0.828251,1.186709,0.607702,0.649975,0.937282,NaN,NaN,NaN
0.724311,0.861233,1.334462,0.618352,0.616874,0.879413,NaN,NaN,NaN
0.786707,0.747464,1.189955,0.597403,0.661814,0.849856,NaN,NaN,NaN
0.787172,0.853991,1.241370,0.562339,0.680426,0.938628,NaN,NaN,NaN
0.819846,0.814922,1.152003,0.623736,0.637488,0.871602,NaN,NaN,NaN
0.782775,0.900762,1.127294,0.636888,0.653528,0.879189,NaN,NaN,NaN
0.794033,0.830632,1.123968,0.621477,0.603715,0.895752,NaN,NaN,NaN
0.759264,0.833931,1.214287,0.620093,0.646783,0.917545,NaN,NaN,NaN
0.782719,0.924898,1.276593,0.622158,0.666562,0.893901,NaN,NaN,NaN
0.739465,0.858356,1.161863,0.617642,0.620937,0.971326,NaN,NaN,NaN
0.783895,0.786091,1.207042,0.647345,0.669268,0.961882,NaN,NaN,NaN
0.723500,0.844570,1.171309,0.575978,0.660770,0.867531,NaN,NaN,NaN
0.745862,0.809780,1.272282,0.631691,0.630901,0.967999,NaN,NaN,NaN
0.711443,0.861200,1.196808,0.600763,0.636054,0.935509,NaN,NaN,NaN
0.760596,0.817020,1.192256,0.568105,0.601041,0.969202,NaN,NaN,NaN
0.765646,0.771495,1.159892,0.578532,0.665845,0.921778,NaN,NaN,NaN
0.741959,0.773184,1.116988,0.654614,0.661055,0.959437,NaN,NaN,NaN
0.745219,0.813924,1.210579,0.619305,0.703513,0.916657,NaN,NaN,NaN
0.739943,0.858536,1.197182,0.623765,0.639905,0.993855,NaN,NaN,NaN
0.769974,0.896128,1.210101,0.619881,0.695769,0.978394,NaN,NaN,NaN
0.782398,0.834841,1.101178,0.580933,0.673661,0.957425,NaN,NaN,NaN
0.751420,0.823014,1.089917,0.594075,0.666628,0.913713,NaN,NaN,NaN
0.745414,0.802073,1.084706,0.589430,0.643227,0.956277,NaN,NaN,NaN
0.818870,0.812821,1.238702,0.608113,0.640678,0.967519,NaN,NaN,NaN
0.807226,0.847157,1.157774,0.667535,0.618787,0.900309,NaN,NaN,NaN
0.766366,0.889077,1.165995,0.592603,0.656706,0.868339,NaN,NaN,NaN
0.793393,0.813725,1.125372,0.574119,0.655949,0.944834,NaN,NaN,NaN
0.791495,0.892451,1.119839,0.589043,0.642149,0.918481,NaN,NaN,NaN
0.770999,0.831194,1.156257,0.638928,0.672776,0.987173,NaN,NaN,NaN
0.736752,0.850349,1.325307,0.656742,0.594156,0.890793,NaN,NaN,NaN
0.722697,0.800400,1.197311,0.625559,0.637451,0.953640,NaN,NaN,NaN
0.782199,0.815923,1.192007,0.611160,0.693077,1.005518,NaN,NaN,NaN
0.727367,0.811895,1.183028,0.560379,0.666084,0.963353,NaN,NaN,NaN
0.733551,0.880482,1.218232,0.546288,0.693755,0.973528,NaN,NaN,NaN
0.781448,0.878430,1.303992,0.609863,0.614170,0.915870,NaN,NaN,NaN
0.786449,0.843322,1.190885,0.586044,0.652491,0.939159,NaN,NaN,NaN
0.795492,0.802614,1.230042,0.554789,0.646893,0.932941,NaN,NaN,NaN
0.763925,0.867683,1.135856,0.631188,0.602819,0.953691,NaN,NaN,NaN
0.790902,0.855481,1.270163,0.610955,0.618674,0.914935,NaN,NaN,NaN
0.808400,0.749773,1.176606,0.582387,0.703242,0.906450,NaN,NaN,NaN
0.756426,0.845472,1.212820,0.578698,0.618785,0.907645,NaN,NaN,NaN
0.745186,0.843331,1.196452,0.590545,0.701154,0.950867,NaN,NaN,NaN
0.756322,0.915069,1.216876,0.626916,0.708015,0.958109,NaN,NaN,NaN
0.868900,0.834989,1.270914,0.601370,0.686267,0.983080,NaN,NaN,NaN
0.719288,0.810705,1.167868,0.620530,0.608921,0.891996,NaN,NaN,NaN
0.737280,0.878591,1.191842,0.616654,0.669435,0.919081,NaN,NaN,NaN
0.789914,0.799593,1.232411,0.580615,0.661334,0.957727,NaN,NaN,NaN
0.785749,0.835327,1.174462,0.621748,0.678722,0.958581,NaN,NaN,NaN
0.741872,0.844116,1.197175,0.594182,0.674905,0.946361,NaN,NaN,NaN
0.772419,0.843203,1.178328,0.609675,0.660647,0.875680,NaN,NaN,NaN
0.756628,0.799274,1.203766,0.578260,0.679278,0.869678,NaN,NaN,NaN
0.754249,0.861752,1.209302,0.584919,0.646118,0.890539,NaN,NaN,NaN
0.768581,0.860508,1.159518,0.638619,0.592935,0.937300,NaN,NaN,NaN
0.706986,0.862457,1.212585,0.651299,0.658300,0.968737,NaN,NaN,NaN
0.735345,0.808581,1.054753,0.605898,0.687115,0.960529,NaN,NaN,NaN
0.809704,0.830526,1.183410,0.552201,0.658844,0.992531,NaN,NaN,NaN
0.796053,0.809521,1.148002,0.635794,0.699971,0.947524,NaN,NaN,NaN
0.787589,0.838926,1.124612,0.598867,0.647860,1.016061,NaN,NaN,NaN
0.774361,0.859027,1.202574,0.621245,0.657058,0.930080,NaN,NaN,NaN
0.806927,0.792905,1.120344,0.613364,0.654089,1.005585,NaN,NaN,NaN
0.771866,0.854013,1.208148,0.597778,0.679243,0.931992,NaN,NaN,NaN
0.713263,0.808538,1.213053,0.664582,0.637149,0.904936,NaN,NaN,NaN
0.743579,0.834634,1.203329,0.607975,0.549816,0.901570,NaN,NaN,NaN
0.784229,0.859362,1.182354,0.627468,0.678521,0.909294,NaN,NaN,NaN
0.798333,0.860096,1.163683,0.600526,0.665597,0.923510,NaN,NaN,NaN
0.716087,0.768973,1.241921,0.599699,0.656539,0.973166,NaN,NaN,NaN
0.777170,0.816939,1.270635,0.588436,0.633195,0.938465,NaN,NaN,NaN
0.813696,0.819618,1.168345,0.668119,0.644737,0.978559,NaN,NaN,NaN
0.817829,0.886998,1.244614,0.598712,0.674043,0.966667,NaN,NaN,NaN
0.781417,0.868971,1.213741,0.622430,0.654540,0.869861,NaN,NaN,NaN
0.763526,0.854353,1.185461,0.598898,0.631946,0.981610,NaN,NaN,NaN
0.748039,0.846356,1.267205,0.567713,0.671887,0.934076,NaN,NaN,NaN
0.734950,0.889174,1.127099,0.649036,0.687359,0.917393,NaN,NaN,NaN
0.754019,0.829100,1.181941,0.588424,0.682835,0.971592,NaN,NaN,NaN
0.769087,0.869138,1.158811,0.606949,0.673173,0.893025,NaN,NaN,NaN
0.772391,0.879009,1.229131,0.652555,0.671825,0.951241,NaN,NaN,NaN
0.763669,0.808625,1.202649,0.582328,0.698537,0.925731,NaN,NaN,NaN
0.775973,0.825596,1.168176,0.595054,0.612043,0.959467,NaN,NaN,NaN
0.833415,0.820574,1.128021,0.584976,0.607414,0.941226,NaN,NaN,NaN
0.745311,0.867317,1.181045,0.630423,0.719341,0.934858,NaN,NaN,NaN
0.760390,0.836036,1.187762,0.596355,0.678299,0.961844,NaN,NaN,NaN
0.779264,0.812785,1.184960,0.603862,0.688289,0.971449,NaN,NaN,NaN
0.788068,0.874248,1.194874,0.551664,0.675057,0.996400,NaN,NaN,NaN
0.780854,0.809787,1.262419,0.611471,0.715290,0.960747,NaN,NaN,NaN
0.756402,0.927843,1.325929,0.561379,0.668229,0.995863,NaN,NaN,NaN
0.741612,0.801167,1.162565,0.585205,0.658910,0.887854,NaN,NaN,NaN
0.822185,0.868249,1.186103,0.662171,0.654651,0.972219,NaN,NaN,NaN
0.753326,0.886179,1.253323,0.599240,0.653919,0.905720,NaN,NaN,NaN
0.786736,0.862546,1.137803,0.653769,0.656476,0.906003,NaN,NaN,NaN
0.712207,0.814588,1.173261,0.581097,0.740195,0.943995,NaN,NaN,NaN
0.714567,0.819118,1.148514,0.615443,0.654114,0.894662,NaN,NaN,NaN
0.710628,0.826884,1.180789,0.623951,0.634869,0.913689,NaN,NaN,NaN
0.800474,0.850530,1.299341,0.618662,0.669289,0.928661,NaN,NaN,NaN
0.776203,0.902084,1.152417,0.612182,0.697032,1.035594,NaN,NaN,NaN
0.794696,0.827812,1.234950,0.599143,0.651498,0.956992,NaN,NaN,NaN
0.766232,0.840046,1.209611,0.587937,0.683675,0.954386,NaN,NaN,NaN
0.762075,0.817559,1.104462,0.624214,0.717216,1.020012,NaN,NaN,NaN
0.735000,0.855371,1.223523,0.570181,0.614415,0.912048,NaN,NaN,NaN
0.772553,0.834079,1.203025,0.616432,0.694639,0.978028,NaN,NaN,NaN
0.795484,0.872809,1.238525,0.607188,0.629257,0.855397,NaN,NaN,NaN
0.693257,0.884812,1.276543,0.598939,0.693537,0.953222,NaN,NaN,NaN
0.788253,0.841602,1.222051,0.658772,0.659779,0.987884,NaN,NaN,NaN
0.773338,0.851839,1.106153,0.634256,0.613629,0.892839,NaN,NaN,NaN
0.720497,0.789359,1.151247,0.628182,0.615966,0.970107,NaN,NaN,NaN
0.746745,0.822870,1.180790,0.611523,0.612485,0.964142,NaN,NaN,NaN
0.734453,0.790497,1.097851,0.576723,0.654194,0.878547,NaN,NaN,NaN
0.801052,0.854472,1.199252,0.557925,0.671382,0.982080,NaN,NaN,NaN
0.752973,0.812085,1.267591,0.653618,0.615650,0.913437,NaN,NaN,NaN
0.783076,0.848902,1.173375,0.617261,0.702160,0.922503,NaN,NaN,NaN
0.802076,0.836143,1.250435,0.602183,0.649652,0.959346,NaN,NaN,NaN
0.723509,0.850248,1.139967,0.587026,0.651342,1.036204,NaN,NaN,NaN
0.730936,0.807166,1.235627,0.615310,0.596013,0.906331,NaN,NaN,NaN
0.788466,0.799264,1.138236,0.601097,0.696324,0.939435,NaN,NaN,NaN
0.778813,0.864309,1.281112,0.566746,0.642340,1.004999,NaN,NaN,NaN
0.727803,0.842083,1.202959,0.638367,0.621783,0.863538,NaN,NaN,NaN
0.754347,0.830301,1.119075,0.599222,0.644091,0.902227,NaN,NaN,NaN
0.768782,0.867388,1.216380,0.571682,0.665016,0.919674,NaN,NaN,NaN
0.806499,0.854796,1.233313,0.562506,0.621327,0.902016,NaN,NaN,NaN
0.773400,0.790371,1.234029,0.651370,0.622596,0.938827,NaN,NaN,NaN
0.789915,0.783918,1.188376,0.646158,0.670800,0.900839,NaN,NaN,NaN
0.774807,0.840160,1.078941,0.593718,0.622182,0.923877,NaN,NaN,NaN
0.771295,0.836440,1.168841,0.564590,0.654131,0.975352,NaN,NaN,NaN
0.709022,0.830234,1.199131,0.578504,0.714104,0.976724,NaN,NaN,NaN
0.711751,0.787429,1.088463,0.637815,0.632913,0.888122,NaN,NaN,NaN
0.759126,0.821586,1.147430,0.591000,0.719084,1.020319,NaN,NaN,NaN
0.818926,0.845512,1.242289,0.581612,0.706288,0.864869,NaN,NaN,NaN
0.712536,0.797743,1.085805,0.645660,0.636808,0.946520,NaN,NaN,NaN
0.747640,0.830003,1.257874,0.573922,0.676311,0.940460,NaN,NaN,NaN
0.809107,0.828072,1.239577,0.584396,0.648817,0.875174,NaN,NaN,NaN
0.809650,0.836917,1.150955,0.653554,0.688429,1.014187,NaN,NaN,NaN
0.698007,0.829333,1.266855,0.602648,0.649793,0.974666,NaN,NaN,NaN
0.727389,0.833470,1.228743,0.587677,0.628770,0.919179,NaN,NaN,NaN
0.812480,0.840567,1.281652,0.587041,0.657908,0.926393,NaN,NaN,NaN
0.758791,0.779386,1.136149,0.622392,0.690659,0.935617,NaN,NaN,NaN
0.783852,0.856071,1.253063,0.521355,0.698036,0.983038,NaN,NaN,NaN
0.768623,0.831650,1.214138,0.637166,0.687487,0.977547,NaN,NaN,NaN
0.777768,0.767519,1.115457,0.628360,0.667860,0.939351,NaN,NaN,NaN
0.740477,0.858162,1.172147,0.587058,0.627814,0.939630,NaN,NaN,NaN
0.808639,0.819593,1.134399,0.597769,0.669443,0.945502,NaN,NaN,NaN
0.741550,0.855373,1.203981,0.567231,0.688868,1.029955,NaN,NaN,NaN
0.692626,0.814505,1.269250,0.608625,0.628468,0.867885,NaN,NaN,NaN
0.765041,0.845227,1.187096,0.573098,0.598207,0.906286,NaN,NaN,NaN
0.830287,0.874756,1.141291,0.638582,0.674910,0.964618,NaN,NaN,NaN
0.805868,0.848075,1.156817,0.611733,0.652792,0.829872,NaN,NaN,NaN
0.790866,0.846256,1.136543,0.577091,0.614717,0.963623,NaN,NaN,NaN
0.768957,0.885416,1.265643,0.580437,0.655306,0.952244,NaN,NaN,NaN
0.773042,0.875971,1.283053,0.576716,0.634464,0.878321,NaN,NaN,NaN
0.834301,0.801413,1.266476,0.618980,0.707837,1.012693,NaN,NaN,NaN
0.740057,0.861978,1.234955,0.602310,0.650800,0.919970,NaN,NaN,NaN
0.739837,0.738395,1.128645,0.575243,0.640189,0.889691,NaN,NaN,NaN
0.756234,0.853250,1.221130,0.619745,0.643029,0.994206,NaN,NaN,NaN
0.788732,0.851722,1.235240,0.571200,0.657201,0.868117,NaN,NaN,NaN
0.707153,0.911999,1.252862,0.609116,0.676734,0.923866,NaN,NaN,NaN
0.775935,0.804962,1.123073,0.626316,0.704063,0.941375,NaN,NaN,NaN
0.750297,0.846150,1.328861,0.609453,0.620707,0.898611,NaN,NaN,NaN
0.814741,0.898374,1.150666,0.604790,0.655346,0.940111,NaN,NaN,NaN
0.815153,0.795293,1.159515,0.570961,0.664668,0.967523,NaN,NaN,NaN
0.792915,0.888264,1.157768,0.571846,0.658813,0.899855,NaN,NaN,NaN
0.782846,0.924739,1.279975,0.595863,0.641144,0.919993,NaN,NaN,NaN
0.788515,0.781652,1.239982,0.596998,0.700540,1.016030,NaN,NaN,NaN
0.768657,0.862552,1.178859,0.587097,0.605567,0.913405,NaN,NaN,NaN
0.773846,0.795427,1.195303,0.558300,0.636456,0.857711,NaN,NaN,NaN
0.760885,0.835993,1.210035,0.653965,0.661636,0.835978,NaN,NaN,NaN
0.747185,0.850991,1.236860,0.630420,0.703370,0.991182,NaN,NaN,NaN
0.724622,0.875051,1.201219,0.607438,0.689166,0.915589,NaN,NaN,NaN
0.781565,0.837930,1.261339,0.646833,0.607324,0.971897,NaN,NaN,NaN
0.784472,0.828596,1.184391,0.573869,0.639970,0.933385,NaN,NaN,NaN
0.757862,0.838599,1.229605,0.550518,0.685641,0.953270,NaN,NaN,NaN
0.780557,0.800482,1.169669,0.626154,0.649120,0.953453,NaN,NaN,NaN
0.737083,0.846948,1.226014,0.630893,0.613192,0.914769,NaN,NaN,NaN
0.739158,0.864363,1.172259,0.612981,0.638410,0.925025,NaN,NaN,NaN
0.758993,0.719414,1.178120,0.626884,0.661355,0.923196,NaN,NaN,NaN
0.793986,0.848877,1.222694,0.601319,0.685785,0.885576,NaN,NaN,NaN
0.717312,0.823106,1.216309,0.598018,0.698125,0.958747,NaN,NaN,NaN
0.749545,0.883034,1.303389,0.615714,0.678001,0.949250,NaN,NaN,NaN
0.743210,0.781584,1.274722,0.649599,0.721608,0.989312,NaN,NaN,NaN
0.795143,0.830507,1.204904,0.613749,0.640680,0.918898,NaN,NaN,NaN
0.777282,0.928059,1.299556,0.617252,0.633176,0.911040,NaN,NaN,NaN
0.804831,0.815781,1.114567,0.621238,0.586250,0.892561,NaN,NaN,NaN
0.713404,0.807081,1.289797,0.635058,0.674068,0.950552,NaN,NaN,NaN
0.739634,0.885654,1.152012,0.629384,0.640477,0.916613,NaN,NaN,NaN
0.765790,0.792336,1.162352,0.620116,0.688716,0.928804,NaN,NaN,NaN
0.777941,0.789007,1.157333,0.589787,0.651535,0.925299,NaN,NaN,NaN
0.811270,0.819084,1.162530,0.577080,0.688010,0.907496,NaN,NaN,NaN
0.782963,0.885316,1.225345,0.568981,0.628619,0.846888,NaN,NaN,NaN
0.791779,0.805171,1.224482,0.589090,0.668706,0.895243,NaN,NaN,NaN
0.757383,0.849282,1.262943,0.620670,0.658219,0.948711,NaN,NaN,NaN
0.745051,0.880456,1.184739,0.604683,0.639202,0.995704,NaN,NaN,NaN
0.774414,0.816140,1.221475,0.580381,0.690107,0.957776,NaN,NaN,NaN
0.766775,0.767331,1.170575,0.584124,0.708347,1.032546,NaN,NaN,NaN
0.800258,0.804670,1.153699,0.588989,0.634373,0.890539,NaN,NaN,NaN
0.814434,0.848179,1.257285,0.599800,0.643003,0.953780,NaN,NaN,NaN
0.772344,0.796337,1.171669,0.613121,0.634492,0.981466,NaN,NaN,NaN
0.737696,0.776750,1.249097,0.591238,0.645605,0.944088,NaN,NaN,NaN
0.802468,0.860032,1.295377,0.600314,0.646122,0.928271,NaN,NaN,NaN
0.764489,0.737229,1.080964,0.585672,0.654679,0.939514,NaN,NaN,NaN
0.779375,0.795381,1.171514,0.584986,0.659278,0.934848,NaN,NaN,NaN
0.777835,0.784673,1.266453,0.634350,0.640359,0.975267,NaN,NaN,NaN
0.759755,0.771814,1.108710,0.635441,0.583087,0.917625,NaN,NaN,NaN
0.764130,0.840032,1.286449,0.589444,0.644375,0.977074,NaN,NaN,NaN
0.791718,0.860000,1.252527,0.636307,0.612764,0.958528,NaN,NaN,NaN
0.732477,0.826419,1.288656,0.618338,0.654908,0.941863,NaN,NaN,NaN
0.806137,0.845620,1.172433,0.601685,0.616554,0.936112,NaN,NaN,NaN
0.681920,0.832542,1.154152,0.619112,0.624584,0.953221,NaN,NaN,NaN
0.749934,0.885882,1.294592,0.604303,0.628241,0.897752,NaN,NaN,NaN
0.805038,0.862579,1.181984,0.595116,0.674299,0.902160,NaN,NaN,NaN
0.727924,0.828565,1.225388,0.576606,0.669774,0.992102,NaN,NaN,NaN
0.822333,0.811439,1.220111,0.571998,0.628181,0.926740,NaN,NaN,NaN
0.733476,0.844723,1.245149,0.595800,0.623109,0.944191,NaN,NaN,NaN
0.742333,0.847944,1.255284,0.600725,0.660838,0.966829,NaN,NaN,NaN
0.747524,0.853921,1.244706,0.589509,0.687504,1.023821,NaN,NaN,NaN
0.776395,0.824056,1.225184,0.638497,0.642098,0.998944,NaN,NaN,NaN
0.779990,0.874012,1.275408,0.596351,0.617492,0.918061,NaN,NaN,NaN
0.738557,0.858712,1.208843,0.642197,0.637488,0.967470,NaN,NaN,NaN
0.761772,0.790685,1.262678,0.578371,0.645782,0.945816,NaN,NaN,NaN
0.772763,0.845368,1.172295,0.607703,0.641853,0.970989,NaN,NaN,NaN
0.724795,0.885208,1.295241,0.582093,0.695519,0.983809,NaN,NaN,NaN
0.689096,0.844374,1.238475,0.613366,0.695590,0.959958,NaN,NaN,NaN
0.766692,0.834651,1.206035,0.564482,0.643246,0.938870,NaN,NaN,NaN
0.796925,0.888601,1.243074,0.590989,0.677990,0.954864,NaN,NaN,NaN
0.794453,0.812431,1.224715,0.631494,0.697997,0.976465,NaN,NaN,NaN
0.783211,0.812718,1.206794,0.622635,0.649394,0.898125,NaN,NaN,NaN
0.757319,0.874493,1.337220,0.563417,0.653300,1.029111,NaN,NaN,NaN
0.745002,0.741037,1.138938,0.575016,0.643109,0.917695,NaN,NaN,NaN
0.749465,0.828275,1.189124,0.607772,0.664859,0.915192,NaN,NaN,NaN
0.802231,0.892357,1.167757,0.601858,0.637765,0.970212,NaN,NaN,NaN
0.768221,0.794047,1.114366,0.636164,0.683804,0.938985,NaN,NaN,NaN
0.764864,0.764440,1.223183,0.600669,0.647753,0.888001,NaN,NaN,NaN
0.795748,0.839702,1.177243,0.629968,0.640591,0.942296,NaN,NaN,NaN
0.778212,0.900047,1.283450,0.623582,0.646165,0.966482,NaN,NaN,NaN
0.691576,0.829097,1.151497,0.641639,0.670256,0.983014,NaN,NaN,NaN
0.803405,0.746753,1.285712,0.590362,0.661844,0.946972,NaN,NaN,NaN
0.778060,0.819038,1.202212,0.576459,0.618711,0.979517,NaN,NaN,NaN
0.789321,0.860887,1.304417,0.588127,0.661236,0.994811,NaN,NaN,NaN
0.715593,0.887522,1.172549,0.640665,0.666123,0.943911,NaN,NaN,NaN
0.835115,0.842567,1.185176,0.584655,0.661524,0.983575,NaN,NaN,NaN
0.762265,0.768702,1.252762,0.572269,0.713340,0.927071,NaN,NaN,NaN
0.748112,0.845096,1.268063,0.606309,0.682675,0.955847,NaN,NaN,NaN
0.829044,0.865089,1.250472,0.630755,0.684277,0.950921,NaN,NaN,NaN
0.791078,0.872250,1.354769,0.580066,0.630991,0.916632,NaN,NaN,NaN
0.774045,0.834853,1.236762,0.609836,0.647331,0.925445,NaN,NaN,NaN
0.798253,0.769621,1.203127,0.600534,0.688133,0.886099,NaN,NaN,NaN
0.808658,0.826899,1.073790,0.594593,0.663906,0.914930,NaN,NaN,NaN
0.830846,0.848746,1.264039,0.661806,0.692197,0.970717,NaN,NaN,NaN
0.710917,0.817833,1.183511,0.606727,0.688743,0.912567,NaN,NaN,NaN
0.726536,0.792944,1.177665,0.598203,0.661736,0.985492,NaN,NaN,NaN
0.758885,0.822285,1.202180,0.600387,0.605544,0.833709,NaN,NaN,NaN
0.773347,0.787276,1.232119,0.607325,0.627844,0.902783,NaN,NaN,NaN
0.748294,0.788194,1.219404,0.556697,0.662393,0.952212,NaN,NaN,NaN
0.729314,0.814978,1.188304,0.592966,0.653205,0.931974,NaN,NaN,NaN
0.772658,0.813450,1.222733,0.607439,0.708220,0.998486,NaN,NaN,NaN
0.729077,0.844252,1.217976,0.625714,0.640994,0.991171,NaN,NaN,NaN
0.795714,0.820715,1.152481,0.612365,0.662415,0.967487,NaN,NaN,NaN
0.749595,0.815247,1.275190,0.625849,0.651294,0.996782,NaN,NaN,NaN
0.871004,0.826839,1.184830,0.600856,0.682983,0.991216,NaN,NaN,NaN
0.770758,0.847371,1.164832,0.623204,0.660961,0.979239,NaN,NaN,NaN
0.774448,0.818716,1.245860,0.614325,0.656823,0.924586,NaN,NaN,NaN
0.798587,0.857542,1.280801,0.603864,0.662822,0.972060,NaN,NaN,NaN
0.721654,0.823562,1.160310,0.578211,0.637535,0.870615,NaN,NaN,NaN
0.782103,0.828659,1.097503,0.628457,0.651185,0.906938,NaN,NaN,NaN
0.744168,0.808396,1.151544,0.587528,0.631917,0.898686,NaN,NaN,NaN
0.754365,0.799810,1.226759,0.590744,0.637754,1.004494,NaN,NaN,NaN
0.727615,0.856770,1.248697,0.568824,0.645344,0.998612,NaN,NaN,NaN
0.782185,0.785883,1.245499,0.591466,0.672132,0.974770,NaN,NaN,NaN
0.814444,0.820235,1.180217,0.597890,0.663816,0.905082,NaN,NaN,NaN
0.809888,0.796218,1.084904,0.595114,0.629861,0.888429,NaN,NaN,NaN
0.753004,0.888597,1.290890,0.615240,0.703150,0.980455,NaN,NaN,NaN
0.794775,0.795132,1.094551,0.613091,0.629588,0.939061,NaN,NaN,NaN
0.763409,0.875631,1.207148,0.611291,0.616194,0.922357,NaN,NaN,NaN
0.726661,0.840639,1.198100,0.626174,0.640906,0.940174,NaN,NaN,NaN
0.738587,0.822181,1.147260,0.596537,0.657375,0.934654,NaN,NaN,NaN
0.795444,0.819598,1.186159,0.592027,0.610094,0.929018,NaN,NaN,NaN
0.713952,0.867479,1.198629,0.600636,0.645399,0.949590,NaN,NaN,NaN
0.743772,0.883649,1.249703,0.604609,0.686799,0.917660,NaN,NaN,NaN
0.776961,0.861060,1.249905,0.582525,0.641865,0.975252,NaN,NaN,NaN
