pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.979919,1.045148,1.562905,0.534460,0.563976,0.788812
0.896474,1.076338,1.530621,0.587454,0.582424,0.830628
0.995295,0.957572,1.332600,0.556378,0.588215,0.845239
0.956945,1.062906,1.386184,0.550067,0.607108,0.873911
1.015562,0.966876,1.442839,0.550972,0.587603,0.876224
1.047598,1.043553,1.508450,0.517624,0.600942,0.802817
0.984723,1.011801,1.448985,0.563449,0.567502,0.848826
0.959117,1.099016,1.638761,0.555177,0.563972,0.825829
0.978811,1.048800,1.530497,0.525948,0.566535,0.853327
1.023050,0.998151,1.380845,0.565141,0.577709,0.902613
0.993267,1.019319,1.433026,0.538633,0.582215,0.789412
0.993461,1.037130,1.554071,0.543137,0.590193,0.861087
0.911453,1.099295,1.504134,0.520187,0.562549,0.847854
0.944437,1.122242,1.653162,0.558593,0.568895,0.836971
0.997122,1.043507,1.491294,0.528906,0.593624,0.770660
0.915196,1.074681,1.562471,0.532071,0.600910,0.826813
0.895330,1.013002,1.486759,0.551152,0.599279,0.802492
0.973542,1.060314,1.479179,0.552705,0.571031,0.847113
0.958393,1.058451,1.642552,0.577206,0.544304,0.748739
0.915637,0.968675,1.426842,0.550631,0.629932,0.856201
0.980088,1.120671,1.491305,0.572528,0.568044,0.811301
1.017644,1.055331,1.531478,0.553320,0.559671,0.811564
1.000542,1.152479,1.632481,0.523802,0.586898,0.883606
0.935535,1.072247,1.508259,0.519215,0.621912,0.873264
0.967266,1.018296,1.466684,0.567598,0.596565,0.791806
0.955641,1.064049,1.506047,0.553406,0.530984,0.851446
0.954188,1.131026,1.500871,0.560353,0.593355,0.895223
0.942145,1.013908,1.486889,0.549034,0.596769,0.777989
0.934544,1.115259,1.512442,0.528545,0.551012,0.819536
0.921964,0.970518,1.456460,0.549848,0.596097,0.807767
0.934970,1.082497,1.574562,0.582525,0.573481,0.868667
0.927099,1.038277,1.506428,0.544109,0.654572,0.812910
0.938464,1.003064,1.471012,0.551888,0.581314,0.835332
0.980728,0.952996,1.396613,0.528828,0.619696,0.867503
0.949242,1.036536,1.585272,0.524911,0.550600,0.891432
1.032818,1.091980,1.574157,0.532307,0.584305,0.804832
0.948717,0.974432,1.490125,0.522082,0.611658,0.801674
0.954484,1.093634,1.555673,0.517581,0.585920,0.842284
0.938224,0.995463,1.473909,0.549538,0.595387,0.853685
0.970542,1.036657,1.484592,0.555784,0.579878,0.791987
0.985492,1.087196,1.467200,0.563481,0.550107,0.821626
0.984665,0.965110,1.472827,0.532868,0.551745,0.842090
0.863079,1.069929,1.664206,0.544985,0.632299,0.879416
0.972090,1.034221,1.540572,0.511962,0.580293,0.883290
0.897771,1.029561,1.521103,0.576974,0.617934,0.873194
0.966651,1.041754,1.519853,0.573131,0.544061,0.876233
0.927376,1.075316,1.524788,0.533123,0.586980,0.801081
0.921601,1.133920,1.454254,0.518199,0.560357,0.814781
0.931845,1.183507,1.558061,0.548372,0.587155,0.799509
0.930437,1.009274,1.598002,0.565148,0.577780,0.823934
0.974588,1.145870,1.535306,0.489617,0.546494,0.810272
0.910830,0.999241,1.550298,0.544964,0.543302,0.825193
1.015137,0.994509,1.494217,0.539895,0.586600,0.870785
0.935377,1.117162,1.554420,0.480925,0.563366,0.814098
0.926092,1.005100,1.444029,0.564556,0.572120,0.802973
0.939427,0.978612,1.553762,0.522418,0.584992,0.923815
0.976562,1.039674,1.546677,0.509159,0.543169,0.862005
0.968167,1.014268,1.431935,0.503816,0.588780,0.819870
0.945334,1.046359,1.463795,0.516217,0.539094,0.827517
0.965114,0.985556,1.553643,0.526048,0.594093,0.859363
0.992087,1.130811,1.478048,0.544751,0.594451,0.924535
0.941876,1.099287,1.592875,0.537603,0.625055,0.850741
0.938275,1.051043,1.468402,0.545102,0.578998,0.877762
0.964069,1.151049,1.436990,0.507125,0.553936,0.816043
0.933175,1.050700,1.610482,0.564095,0.576592,0.871162
0.915215,1.100764,1.553219,0.505600,0.592208,0.828401
0.964183,0.993104,1.371861,0.572528,0.613217,0.857040
0.901481,1.079020,1.462314,0.536045,0.576415,0.780759
0.998336,0.999878,1.588047,0.561483,0.654601,0.891336
1.041716,1.103116,1.534767,0.526154,0.565852,0.793750
0.952462,1.071154,1.505786,0.551622,0.609451,0.854019
0.965756,1.086932,1.565047,0.543601,0.586405,0.853266
0.980766,1.106747,1.474007,0.552198,0.541300,0.852706
0.953322,1.134898,1.532510,0.550712,0.622600,0.801574
0.967858,1.138748,1.639447,0.549376,0.555033,0.856720
0.920143,1.093167,1.538267,0.477034,0.601305,0.887105
0.980872,0.958241,1.533294,0.530296,0.566803,0.865008
0.959800,1.001486,1.523446,0.510681,0.604934,0.853772
0.900083,0.997375,1.441058,0.497321,0.545288,0.763730
0.935569,1.058487,1.467329,0.561420,0.560386,0.772305
0.974753,1.122042,1.485770,0.490325,0.588344,0.875787
0.943480,1.069176,1.567953,0.564205,0.571883,0.879192
0.960709,1.047390,1.607515,0.522635,0.589221,0.818482
0.942700,1.111022,1.485030,0.526780,0.610887,0.852789
0.983436,0.981570,1.458559,0.508161,0.605249,0.844969
1.035526,0.995781,1.332467,0.519709,0.608981,0.866051
0.917597,1.078223,1.564566,0.520739,0.569872,0.861438
0.938239,1.058959,1.494656,0.543959,0.589214,0.818482
0.967296,1.131067,1.439856,0.527796,0.608351,0.881694
0.857237,0.987061,1.517818,0.518463,0.559358,0.853288
0.950738,1.072236,1.564728,0.501691,0.573125,0.825471
1.020545,0.965565,1.511102,0.588507,0.593314,0.837679
0.962509,1.008395,1.471947,0.531681,0.608386,0.909563
0.956410,1.028822,1.537845,0.542410,0.562718,0.830382
1.018364,0.986586,1.586396,0.536690,0.591674,0.839836
0.933702,1.121259,1.480664,0.576619,0.610085,0.939800
1.029416,1.085618,1.462570,0.560646,0.609806,0.882387
0.944035,1.008850,1.501232,0.526285,0.573316,0.816786
0.963904,1.036107,1.552138,0.586499,0.568609,0.842024
0.933604,1.176498,1.598255,0.596703,0.592348,0.776126
0.997096,1.016883,1.445079,0.547798,0.573470,0.872049
0.990231,1.038907,1.459641,0.539068,0.607924,0.830401
0.932028,1.125394,1.587541,0.558045,0.616148,0.829136
0.924302,1.082866,1.526204,0.519874,0.570930,0.769800
1.014964,1.050870,1.370277,0.565032,0.567089,0.847412
0.965778,1.021017,1.430459,0.534352,0.561265,0.791987
0.883415,1.048310,1.553430,0.548999,0.537940,0.795972
0.951327,1.015633,1.573172,0.541280,0.568891,0.822466
0.901901,1.029456,1.490422,0.509109,0.619456,0.893412
1.037596,1.052457,1.540952,0.518069,0.561193,0.812774
1.015019,1.058378,1.523078,0.493462,0.532536,0.763339
0.968566,1.048808,1.524242,0.563917,0.565971,0.831016
0.934351,1.014739,1.493631,0.544567,0.536810,0.799812
0.890040,0.956756,1.372766,0.575584,0.560822,0.785582
0.963898,0.963325,1.439283,0.529687,0.610710,0.862211
0.947177,1.083799,1.562821,0.565727,0.603305,0.890052
0.934361,1.050135,1.540013,0.556401,0.594048,0.856652
0.940804,0.963626,1.432850,0.516622,0.647599,0.888809
0.883189,1.022728,1.343166,0.544770,0.586403,0.806296
0.976966,1.044102,1.481835,0.519911,0.640225,0.918462
0.920845,1.078979,1.550770,0.552253,0.588224,0.806726
1.010615,1.031222,1.554033,0.515630,0.590114,0.815871
0.932136,1.047219,1.386398,0.519977,0.583313,0.841218
0.915851,1.057120,1.465513,0.530991,0.585415,0.809776
1.044004,1.037470,1.372001,0.496822,0.573783,0.844064
0.951350,1.013592,1.518654,0.512777,0.574923,0.785867
0.877585,1.043473,1.529814,0.558198,0.596768,0.823150
0.961366,1.017326,1.559153,0.561077,0.528141,0.785318
0.979811,1.049468,1.522419,0.506165,0.554653,0.841593
0.995175,1.080133,1.542463,0.580091,0.560212,0.785037
0.955836,1.091857,1.428345,0.549267,0.588224,0.813886
0.904203,1.051206,1.510600,0.520879,0.617194,0.797746
0.927818,1.036234,1.499352,0.548280,0.601988,0.779244
0.932960,1.066021,1.368446,0.513733,0.569555,0.784664
0.979299,1.014587,1.490735,0.532496,0.580067,0.757528
1.000514,1.104432,1.522758,0.567943,0.644470,0.860116
0.942729,1.027306,1.459448,0.569459,0.581559,0.878561
1.054145,1.006988,1.536258,0.518630,0.595669,0.870365
0.908395,0.971352,1.519766,0.541866,0.615100,0.871451
0.978729,1.014255,1.547613,0.525234,0.582257,0.872335
0.941741,1.037353,1.622292,0.576115,0.563581,0.826021
1.036421,1.076893,1.569368,0.512755,0.593147,0.881734
0.896312,1.000226,1.479486,0.511475,0.615190,0.883524
0.881232,1.005160,1.426474,0.555298,0.586500,0.845137
0.907357,1.064888,1.329572,0.520271,0.525804,0.802910
0.957454,1.002070,1.407889,0.535590,0.589953,0.797243
1.015938,1.101603,1.536480,0.508108,0.591076,0.847652
0.923045,1.046430,1.548215,0.548105,0.560655,0.823410
0.959847,1.052640,1.475390,0.533478,0.617234,0.837917
0.920925,1.068546,1.492731,0.539231,0.578156,0.880779
0.874251,1.036138,1.516033,0.542147,0.596314,0.878814
0.933958,1.064751,1.533641,0.577167,0.551544,0.857693
0.980068,1.089879,1.504011,0.557796,0.572203,0.815045
0.888718,1.085426,1.492640,0.550153,0.593249,0.862198
0.844387,1.118536,1.536555,0.519007,0.615879,0.875976
0.910395,0.991715,1.402411,0.526547,0.646904,0.853252
0.859855,0.979875,1.412408,0.528485,0.585406,0.836240
0.976097,1.002426,1.518920,0.551163,0.565261,0.785192
0.952547,1.198604,1.579730,0.513073,0.611609,0.830755
0.986018,1.043408,1.508994,0.574000,0.591662,0.833090
0.912238,1.016959,1.572880,0.540350,0.607242,0.772933
0.914526,1.070457,1.489096,0.579169,0.536306,0.821353
0.915682,1.080292,1.484228,0.539047,0.585672,0.840427
0.981114,1.049547,1.456472,0.587329,0.591179,0.790974
0.982292,0.995490,1.478582,0.507269,0.611533,0.821493
0.977858,0.989610,1.348970,0.555262,0.585181,0.813147
1.002407,1.076280,1.597261,0.554955,0.557034,0.844483
0.998944,1.029246,1.470119,0.530896,0.626530,0.895871
1.023031,1.071004,1.482325,0.554636,0.587554,0.841443
1.021652,1.074194,1.482799,0.501098,0.592094,0.781440
0.977564,1.025096,1.610364,0.543945,0.590514,0.816053
0.965194,1.056886,1.445805,0.549425,0.605544,0.883301
0.969462,1.030516,1.609730,0.509257,0.617764,0.782372
0.973228,1.066150,1.424924,0.501592,0.594505,0.888266
0.925438,1.039984,1.321805,0.582796,0.593604,0.910595
0.972615,1.029240,1.501358,0.562542,0.558765,0.837766
0.986523,1.113930,1.522488,0.534810,0.610624,0.877885
0.922561,0.997535,1.582077,0.567891,0.628450,0.844863
0.961729,0.978008,1.532138,0.571433,0.588355,0.794608
0.949664,0.992935,1.451003,0.527947,0.587231,0.793044
0.997608,1.031092,1.560752,0.550388,0.590479,0.821415
0.955611,1.087518,1.576718,0.585109,0.555357,0.783746
0.994471,1.036236,1.510803,0.537655,0.548973,0.873004
