pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
49.129824,-16.131412,14.285306,33.008106,-19.758901,32.700571,NaN,NaN,NaN
48.994084,-15.488416,13.893100,33.993619,-19.076577,33.136954,NaN,NaN,NaN
48.859924,-14.827236,13.559382,35.124120,-18.430210,33.581899,NaN,NaN,NaN
48.743067,-14.194790,13.288312,36.332460,-17.934554,33.989275,NaN,NaN,NaN
48.659667,-13.632958,13.076995,37.529039,-17.655639,34.319759,NaN,NaN,NaN
48.623660,-13.171901,12.916642,38.615370,-17.594177,34.548252,NaN,NaN,NaN
48.645230,-12.827518,12.794140,39.500883,-17.688190,34.663215,NaN,NaN,NaN
48.730716,-12.602919,12.693587,40.120991,-17.834595,34.659631,NaN,NaN,NaN
48.883012,-12.491798,12.597886,40.446656,-17.913260,34.534043,NaN,NaN,NaN
49.101526,-12.481548,12.490375,40.484781,-17.809882,34.284908,NaN,NaN,NaN
49.381366,-12.554677,12.356445,40.274290,-17.439751,33.915487,NaN,NaN,NaN
49.712311,-12.688431,12.185076,39.880830,-16.770095,33.436201,NaN,NaN,NaN
50.078712,-12.854833,11.970217,39.389928,-15.831839,32.864923,NaN,NaN,NaN
50.460958,-13.023967,11.711779,38.895532,-14.714907,32.225578,NaN,NaN,NaN
50.838347,-13.170286,11.415805,38.482386,-13.551122,31.546126,NaN,NaN,NaN
51.192144,-13.279347,11.093726,38.212353,-12.476990,30.859669,NaN,NaN,NaN
51.507699,-13.351437,10.760896,38.117176,-11.595763,30.205490,NaN,NaN,NaN
51.775420,-13.399063,10.434530,38.198764,-10.964754,29.628352,NaN,NaN,NaN
51.990848,-13.438427,10.131184,38.434996,-10.598554,29.175694,NaN,NaN,NaN
52.153849,-13.478985,9.864480,38.787351,-10.473786,28.891104,NaN,NaN,NaN
52.267652,-13.516390,9.643575,39.209774,-10.543627,28.803527,NaN,NaN,NaN
52.338557,-13.532340,9.472689,39.659889,-10.755962,28.915256,NaN,NaN,NaN
52.376272,-13.502730,9.351661,40.106011,-11.059691,29.198659,NaN,NaN,NaN
52.393899,-13.411497,9.277104,40.525381,-11.407074,29.603283,NaN,NaN,NaN
52.406714,-13.263020,9.243391,40.899557,-11.765075,30.064898,NaN,NaN,NaN
52.429496,-13.086133,9.243125,41.209619,-12.119297,30.513893,NaN,NaN,NaN
52.473513,-12.926685,9.267372,41.434790,-12.463416,30.883381,NaN,NaN,NaN
52.544797,-12.833511,9.305864,41.558831,-12.786707,31.116428,NaN,NaN,NaN
52.644447,-12.845685,9.347949,41.580369,-13.073233,31.172205,NaN,NaN,NaN
52.769677,-12.984556,9.383865,41.515747,-13.306953,31.033650,NaN,NaN,NaN
52.914581,-13.250112,9.405710,41.393799,-13.473115,30.712966,NaN,NaN,NaN
53.070733,-13.620811,9.407906,41.247328,-13.551588,30.251012,NaN,NaN,NaN
53.228289,-14.056816,9.387430,41.103888,-13.511945,29.707589,NaN,NaN,NaN
53.377606,-14.506722,9.344134,40.976062,-13.318633,29.144547,NaN,NaN,NaN
53.510451,-14.916065,9.281161,40.856856,-12.941592,28.613653,NaN,NaN,NaN
53.620225,-15.237343,9.204978,40.721450,-12.370993,28.150934,NaN,NaN,NaN
53.701670,-15.440906,9.124623,40.533965,-11.632759,27.773459,NaN,NaN,NaN
53.751129,-15.521442,9.050388,40.260566,-10.793852,27.479129,NaN,NaN,NaN
53.767615,-15.495359,8.992163,39.886296,-9.947058,27.249992,NaN,NaN,NaN
53.754072,-15.389971,8.957872,39.421811,-9.179699,27.055417,NaN,NaN,NaN
53.717860,-15.233407,8.952762,38.898834,-8.538142,26.859607,NaN,NaN,NaN
53.670182,-15.050641,8.979451,38.362533,-8.023360,26.633674,NaN,NaN,NaN
53.624153,-14.863090,9.038267,37.861860,-7.609317,26.368606,NaN,NaN,NaN
53.591859,-14.690017,9.127458,37.440979,-7.267636,26.079851,NaN,NaN,NaN
53.581476,-14.550385,9.243303,37.132043,-6.988211,25.799683,NaN,NaN,NaN
53.595189,-14.462101,9.380306,36.950277,-6.783590,25.563633,NaN,NaN,NaN
53.628411,-14.436572,9.531827,36.893434,-6.675850,25.399342,NaN,NaN,NaN
53.671220,-14.473217,9.690916,36.946062,-6.678740,25.321938,NaN,NaN,NaN
53.711263,-14.557841,9.851121,37.084467,-6.789504,25.332821,NaN,NaN,NaN
53.736944,-14.665593,10.007165,37.279476,-6.991573,25.418857,NaN,NaN,NaN
53.740106,-14.767197,10.155444,37.498306,-7.260769,25.553531,NaN,NaN,NaN
53.717680,-14.835898,10.294304,37.707533,-7.568886,25.702321,NaN,NaN,NaN
53.671821,-14.852062,10.423980,37.876224,-7.886050,25.829600,NaN,NaN,NaN
53.608675,-14.804206,10.546276,37.979030,-8.182956,25.905238,NaN,NaN,NaN
53.536792,-14.688953,10.664165,38.000713,-8.432460,25.912230,NaN,NaN,NaN
53.465566,-14.511751,10.781365,37.940437,-8.613427,25.854817,NaN,NaN,NaN
53.403402,-14.287633,10.901811,37.811663,-8.721376,25.761136,NaN,NaN,NaN
53.355823,-14.041138,11.029025,37.636954,-8.780211,25.674032,NaN,NaN,NaN
53.324185,-13.803959,11.165557,37.441375,-8.841375,25.631649,NaN,NaN,NaN
53.305541,-13.607963,11.312818,37.246134,-8.962295,25.651139,NaN,NaN,NaN
53.293961,-13.474912,11.471717,37.063926,-9.172826,25.725946,NaN,NaN,NaN
53.282954,-13.408001,11.644024,36.896283,-9.458091,25.836458,NaN,NaN,NaN
53.267358,-13.390651,11.833587,36.734170,-9.769363,25.965818,NaN,NaN,NaN
53.244096,-13.394420,12.046679,36.562047,-10.048715,26.108882,NaN,NaN,NaN
53.212137,-13.392478,12.291247,36.362761,-10.255346,26.269134,NaN,NaN,NaN
53.171863,-13.371382,12.575337,36.120439,-10.385758,26.446778,NaN,NaN,NaN
53.124022,-13.335490,12.905016,35.820992,-10.479073,26.627742,NaN,NaN,NaN
53.068572,-13.302340,13.282285,35.451109,-10.604786,26.782910,NaN,NaN,NaN
53.003879,-13.292670,13.703576,34.997807,-10.836552,26.881172,NaN,NaN,NaN
52.926529,-13.320807,14.159166,34.452639,-11.221741,26.910011,NaN,NaN,NaN
52.831654,-13.388949,14.633591,33.822264,-11.758405,26.890514,NaN,NaN,NaN
52.713870,-13.486345,15.107036,33.138766,-12.388168,26.877397,NaN,NaN,NaN
52.568691,-13.593134,15.557543,32.459220,-13.012456,26.942550,NaN,NaN,NaN
52.393980,-13.687239,15.963655,31.852488,-13.533492,27.149023,NaN,NaN,NaN
52.190833,-13.751438,16.307085,31.377023,-13.896216,27.524109,NaN,NaN,NaN
51.963239,-13.777405,16.574986,31.052231,-14.108080,28.038474,NaN,NaN,NaN
51.716682,-13.765134,16.761359,30.845708,-14.219159,28.612343,NaN,NaN,NaN
51.456777,-13.718034,16.867372,30.694116,-14.285004,29.155983,NaN,NaN,NaN
51.188735,-13.636328,16.901064,30.534829,-14.338554,29.606621,NaN,NaN,NaN
50.918236,-13.513699,16.876761,30.330048,-14.383597,29.938588,NaN,NaN,NaN
50.653059,-13.340239,16.814326,30.077508,-14.412462,30.154389,NaN,NaN,NaN
50.403976,-13.111070,16.738165,29.801220,-14.417453,30.273486,NaN,NaN,NaN
50.183992,-12.836245,16.675863,29.534375,-14.392333,30.323052,NaN,NaN,NaN
50.006157,-12.546263,16.656403,29.304192,-14.334265,30.330061,NaN,NaN,NaN
49.880726,-12.290168,16.707930,29.120512,-14.252298,30.314346,NaN,NaN,NaN
49.812508,-12.126688,16.855123,28.969115,-14.178580,30.283885,NaN,NaN,NaN
49.799040,-12.111013,17.116354,28.812799,-14.171393,30.235727,NaN,NaN,NaN
49.829915,-12.281266,17.500898,28.602308,-14.307729,30.162351,NaN,NaN,NaN
49.887692,-12.648664,18.006541,28.294182,-14.655252,30.059722,NaN,NaN,NaN
49.950517,-13.194398,18.617982,27.868101,-15.240423,29.932719,NaN,NaN,NaN
49.995939,-13.872781,19.306609,27.334417,-16.034642,29.796867,NaN,NaN,NaN
50.004943,-14.617191,20.032083,26.732156,-16.964540,29.675955,NaN,NaN,NaN
49.965227,-15.348773,20.745651,26.123610,-17.936073,29.592228,NaN,NaN,NaN
49.872779,-15.989491,21.394786,25.580535,-18.855626,29.553056,NaN,NaN,NaN
49.731395,-16.478079,21.928607,25.163508,-19.645645,29.545804,NaN,NaN,NaN
49.550778,-16.782001,22.303383,24.905019,-20.257167,29.544153,NaN,NaN,NaN
49.343539,-16.899057,22.487212,24.803799,-20.676431,29.520487,NaN,NaN,NaN
49.121667,-16.848306,22.462907,24.832773,-20.915880,29.457118,NaN,NaN,NaN
48.894136,-16.657632,22.228874,24.952990,-20.992694,29.350454,NaN,NaN,NaN
48.666460,-16.353953,21.798468,25.125751,-20.902192,29.208821,NaN,NaN,NaN
48.441807,-15.958141,21.198506,25.321153,-20.613787,29.047057,NaN,NaN,NaN
48.222866,-15.485566,20.467240,25.521532,-20.089452,28.881746,NaN,NaN,NaN
48.013648,-14.951507,19.651809,25.720779,-19.312712,28.728809,NaN,NaN,NaN
47.820248,-14.378758,18.804764,25.921372,-18.317033,28.603836,NaN,NaN,NaN
47.650120,-13.802619,17.979361,26.132043,-17.200379,28.524450,NaN,NaN,NaN
47.510870,-13.267936,17.223964,26.365903,-16.110484,28.512481,NaN,NaN,NaN
47.409184,-12.819865,16.576709,26.632923,-15.202342,28.590633,NaN,NaN,NaN
47.349464,-12.494608,16.061920,26.929333,-14.591023,28.769548,NaN,NaN,NaN
47.332935,-12.312620,15.688970,27.233077,-14.313845,29.033315,NaN,NaN,NaN
47.357483,-12.275499,15.453659,27.511763,-14.323695,29.340933,NaN,NaN,NaN
47.417692,-12.366513,15.341066,27.739749,-14.519977,29.648037,NaN,NaN,NaN
47.505138,-12.554528,15.328979,27.907641,-14.790484,29.923286,NaN,NaN,NaN
47.609180,-12.800587,15.391366,28.020953,-15.042498,30.151980,NaN,NaN,NaN
47.718183,-13.064838,15.501663,28.093593,-15.220198,30.332571,NaN,NaN,NaN
47.820957,-13.312113,15.635576,28.141621,-15.308173,30.471116,NaN,NaN,NaN
47.908017,-13.515726,15.773211,28.179479,-15.322716,30.576408,NaN,NaN,NaN
47.972367,-13.659056,15.900439,28.217595,-15.299262,30.656265,NaN,NaN,NaN
48.009910,-13.734923,16.009513,28.260386,-15.280404,30.714493,NaN,NaN,NaN
48.019720,-13.743399,16.099050,28.305218,-15.304326,30.749564,NaN,NaN,NaN
48.004268,-13.689359,16.173512,28.343681,-15.392201,30.756745,NaN,NaN,NaN
47.969639,-13.581106,16.242324,28.364809,-15.536980,30.733276,NaN,NaN,NaN
47.925568,-13.430781,16.318705,28.357087,-15.702971,30.682683,NaN,NaN,NaN
47.884924,-13.256288,16.418339,28.309094,-15.841185,30.616491,NaN,NaN,NaN
47.862473,-13.083615,16.557910,28.211863,-15.911544,30.553962,NaN,NaN,NaN
47.872885,-12.947847,16.753482,28.063104,-15.898973,30.520557,NaN,NaN,NaN
47.927894,-12.890865,17.018766,27.868139,-15.823983,30.544090,NaN,NaN,NaN
48.032956,-12.954474,17.363378,27.636109,-15.743434,30.649446,NaN,NaN,NaN
48.184439,-13.169472,17.791294,27.374333,-15.735851,30.854466,NaN,NaN,NaN
48.368588,-13.544249,18.299684,27.085112,-15.874515,31.167694,NaN,NaN,NaN
48.563283,-14.058350,18.878094,26.767019,-16.197404,31.586589,NaN,NaN,NaN
48.742949,-14.664653,19.508058,26.419210,-16.686961,32.092849,NaN,NaN,NaN
48.884869,-15.299517,20.163561,26.046231,-17.271172,32.646554,NaN,NaN,NaN
48.974152,-15.898848,20.812442,25.662197,-17.850028,33.189607,NaN,NaN,NaN
49.005975,-16.410503,21.419249,25.293008,-18.330809,33.657579,NaN,NaN,NaN
48.985106,-16.800278,21.949300,24.974965,-18.653070,33.992797,NaN,NaN,NaN
48.923543,-17.054839,22.372832,24.749478,-18.806954,34.153641,NaN,NaN,NaN
48.836485,-17.181379,22.668366,24.652938,-18.844481,34.121773,NaN,NaN,NaN
48.737738,-17.202671,22.824466,24.704880,-18.864291,33.906227,NaN,NaN,NaN
48.636033,-17.147355,22.839748,24.897737,-18.956328,33.542798,NaN,NaN,NaN
48.533149,-17.038435,22.721724,25.191972,-19.142029,33.087828,NaN,NaN,NaN
48.424214,-16.884559,22.485102,25.523027,-19.358131,32.604221,NaN,NaN,NaN
48.299917,-16.677512,22.149917,25.820677,-19.490087,32.142987,NaN,NaN,NaN
48.149756,-16.396392,21.739646,26.027354,-19.421470,31.732646,NaN,NaN,NaN
47.965271,-16.016784,21.279383,26.108581,-19.079530,31.379772,NaN,NaN,NaN
47.742304,-15.521627,20.794058,26.055812,-18.466625,31.077455,NaN,NaN,NaN
47.481919,-14.910731,20.306612,25.884181,-17.663264,30.816552,NaN,NaN,NaN
47.190049,-14.206181,19.836102,25.628847,-16.797580,30.592447,NaN,NaN,NaN
46.876467,-13.450805,19.395894,25.340532,-16.009593,30.405616,NaN,NaN,NaN
46.553475,-12.701382,18.992446,25.075016,-15.415672,30.261099,NaN,NaN,NaN
46.234480,-12.018337,18.624954,24.878421,-15.081058,30.167017,NaN,NaN,NaN
45.932485,-11.454100,18.285929,24.773465,-15.006142,30.131720,NaN,NaN,NaN
45.658601,-11.043281,17.962825,24.752944,-15.128241,30.160185,NaN,NaN,NaN
45.420861,-10.798064,17.640531,24.787012,-15.343372,30.249121,NaN,NaN,NaN
45.223328,-10.706190,17.304502,24.843327,-15.543138,30.381832,NaN,NaN,NaN
45.065926,-10.733068,16.943816,24.904639,-15.644747,30.530049,NaN,NaN,NaN
44.945424,-10.830105,16.553461,24.973705,-15.595652,30.662017,NaN,NaN,NaN
44.856998,-10.946558,16.135728,25.069220,-15.366029,30.750246,NaN,NaN,NaN
44.795870,-11.042028,15.700512,25.217801,-14.946387,30.776831,NaN,NaN,NaN
44.758585,-11.096683,15.264461,25.444436,-14.353269,30.736732,NaN,NaN,NaN
44.743096,-11.113852,14.849109,25.763041,-13.637180,30.639594,NaN,NaN,NaN
44.747399,-11.114670,14.477880,26.170141,-12.885667,30.510254,NaN,NaN,NaN
44.767258,-11.127446,14.172024,26.644421,-12.216274,30.385378,NaN,NaN,NaN
44.794389,-11.174947,13.946421,27.151298,-11.755964,30.303119,NaN,NaN,NaN
44.817079,-11.265275,13.806773,27.651165,-11.598254,30.290905,NaN,NaN,NaN
44.823571,-11.390181,13.748939,28.107103,-11.762288,30.357299,NaN,NaN,NaN
44.806510,-11.528810,13.760374,28.490144,-12.183652,30.490955,NaN,NaN,NaN
44.766158,-11.653312,13.823132,28.782400,-12.738008,30.665036,NaN,NaN,NaN
44.711356,-11.735347,13.917653,28.978458,-13.279013,30.845523,NaN,NaN,NaN
44.658219,-11.752179,14.026595,29.085982,-13.677174,31.002064,NaN,NaN,NaN
44.627246,-11.691760,14.137866,29.126349,-13.851594,31.117203,NaN,NaN,NaN
44.639866,-11.557325,14.246064,29.133560,-13.786720,31.190351,NaN,NaN,NaN
44.714624,-11.369614,14.352182,29.149500,-13.532185,31.235114,NaN,NaN,NaN
44.863474,-11.164744,14.461796,29.215896,-13.186674,31.271501,NaN,NaN,NaN
45.089033,-10.987543,14.582367,29.365186,-12.869557,31.316473,NaN,NaN,NaN
45.383771,-10.881523,14.720604,29.614159,-12.686418,31.377600,NaN,NaN,NaN
45.731616,-10.877777,14.880873,29.962467,-12.702023,31.453215,NaN,NaN,NaN
46.111619,-10.986953,15.065196,30.394643,-12.933657,31.537450,NaN,NaN,NaN
46.501775,-11.199395,15.273757,30.883214,-13.362413,31.625452,NaN,NaN,NaN
46.882099,-11.492280,15.505346,31.390370,-13.950662,31.715552,NaN,NaN,NaN
47.236705,-11.838717,15.757693,31.868689,-14.655122,31.809139,NaN,NaN,NaN
47.554840,-12.214905,16.027768,32.264122,-15.430971,31.910373,NaN,NaN,NaN
47.831074,-12.603382,16.312068,32.523569,-16.230044,32.025690,NaN,NaN,NaN
48.064852,-12.992389,16.606886,32.606502,-16.999565,32.161646,NaN,NaN,NaN
48.259406,-13.373149,16.908567,32.496941,-17.686791,32.321681,NaN,NaN,NaN
48.420152,-13.736801,17.213692,32.210331,-18.248008,32.502743,NaN,NaN,NaN
48.552965,-14.072349,17.519056,31.790260,-18.656424,32.691687,NaN,NaN,NaN
48.662830,-14.366724,17.821445,31.296495,-18.907164,32.864000,NaN,NaN,NaN
48.753249,-14.607161,18.117282,30.792885,-19.015924,32.991244,NaN,NaN,NaN
48.826621,-14.784181,18.402429,30.335435,-19.015874,33.053063,NaN,NaN,NaN
48.884756,-14.894710,18.672082,29.957406,-18.957104,33.045257,NaN,NaN,NaN
48.928798,-14.944643,18.920644,29.656519,-18.903831,32.981230,NaN,NaN,NaN
48.958389,-14.949307,19.141628,29.399104,-18.917681,32.890642,NaN,NaN,NaN
48.970474,-14.930436,19.327605,29.142383,-19.035251,32.812642,NaN,NaN,NaN
48.958919,-14.908759,19.470188,28.859190,-19.253276,32.785789,NaN,NaN,NaN
48.915692,-14.894500,19.560157,28.552007,-19.528963,32.838877,NaN,NaN,NaN
48.833184,-14.883021,19.588101,28.253443,-19.793561,32.983750,NaN,NaN,NaN
48.706782,-14.857710,19.545566,28.015525,-19.971661,33.210625,NaN,NaN,NaN
48.536764,-14.798105,19.426480,27.893022,-19.998964,33.487975,NaN,NaN,NaN
48.329101,-14.689573,19.228547,27.925805,-19.837482,33.769246,NaN,NaN,NaN
48.095119,-14.530386,18.954217,28.125158,-19.488343,34.005701,NaN,NaN,NaN
47.849688,-14.333799,18.610814,28.467354,-18.998269,34.161743,NaN,NaN,NaN
47.607819,-14.125269,18.209457,28.895466,-18.453260,34.225345,NaN,NaN,NaN
47.380993,-13.934589,17.763105,29.334924,-17.955838,34.208657,NaN,NaN,NaN
47.174811,-13.785398,17.284450,29.721172,-17.590255,34.138114,NaN,NaN,NaN
46.988957,-13.686972,16.784721,30.017885,-17.384606,34.040819,NaN,NaN,NaN
46.819288,-13.631690,16.273433,30.220668,-17.299484,33.933755,NaN,NaN,NaN
46.660998,-13.598948,15.758787,30.349809,-17.247463,33.818792,NaN,NaN,NaN
46.511508,-13.562980,15.248634,30.436839,-17.127422,33.684141,NaN,NaN,NaN
46.372433,-13.500128,14.751812,30.510974,-16.855995,33.511091,NaN,NaN,NaN
46.250538,-13.394179,14.279326,30.589641,-16.387976,33.283661,NaN,NaN,NaN
46.157175,-13.240168,13.844886,30.675820,-15.728817,32.997773,NaN,NaN,NaN
46.106079,-13.046874,13.464371,30.764199,-14.936433,32.667855,NaN,NaN,NaN
46.110274,-12.836910,13.154113,30.854071,-14.108484,32.328534,NaN,NaN,NaN
46.179105,-12.642529,12.928269,30.958478,-13.365559,32.026571,NaN,NaN,NaN
46.316227,-12.497493,12.796142,31.100417,-12.830943,31.801854,NaN,NaN,NaN
46.518806,-12.430268,12.760573,31.298594,-12.601830,31.666834,NaN,NaN,NaN
46.778215,-12.459696,12.817622,31.557743,-12.718988,31.603738,NaN,NaN,NaN
47.082069,-12.591445,12.957575,31.867916,-13.152422,31.580317,NaN,NaN,NaN
47.416485,-12.816692,13.166885,32.208787,-13.813511,31.572313,NaN,NaN,NaN
47.767832,-13.114587,13.430444,32.555625,-14.584375,31.578757,NaN,NaN,NaN
48.123917,-13.457803,13.733729,32.884612,-15.349716,31.619918,NaN,NaN,NaN
48.474862,-13.818409,14.064504,33.179375,-16.029443,31.718824,NaN,NaN,NaN
48.813698,-14.172130,14.413962,33.438725,-16.603956,31.882058,NaN,NaN,NaN
49.136593,-14.500914,14.777284,33.671224,-17.104403,32.096644,NaN,NaN,NaN
49.442498,-14.794221,15.153615,33.880572,-17.573594,32.339686,NaN,NaN,NaN
49.732257,-15.049752,15.545431,34.056689,-18.036156,32.586904,NaN,NaN,NaN
50.007494,-15.273858,15.957369,34.175898,-18.489748,32.816176,NaN,NaN,NaN
50.269513,-15.481074,16.394699,34.207462,-18.917556,33.008418,NaN,NaN,NaN
50.518239,-15.691982,16.861640,34.120812,-19.313538,33.149514,NaN,NaN,NaN
50.751374,-15.928575,17.359721,33.893922,-19.694015,33.232223,NaN,NaN,NaN
50.963953,-16.206937,17.886429,33.523768,-20.082844,33.256026,NaN,NaN,NaN
51.148725,-16.528935,18.434284,33.035218,-20.482111,33.225621,NaN,NaN,NaN
51.297822,-16.877306,18.990305,32.481600,-20.859399,33.149366,NaN,NaN,NaN
51.405264,-17.218949,19.536097,31.931516,-21.168094,33.038190,NaN,NaN,NaN
51.469419,-17.515466,20.049180,31.446933,-21.377207,32.904036,NaN,NaN,NaN
51.494026,-17.736506,20.505672,31.067048,-21.490557,32.757623,NaN,NaN,NaN
51.487274,-17.869139,20.883563,30.803922,-21.543395,32.610015,NaN,NaN,NaN
51.459251,-17.918419,21.165531,30.649840,-21.575910,32.477772,NaN,NaN,NaN
51.418653,-17.900687,21.340412,30.588997,-21.606073,32.384461,NaN,NaN,NaN
51.370316,-17.835071,21.403121,30.605147,-21.623908,32.355880,NaN,NaN,NaN
51.314527,-17.737931,21.353588,30.683672,-21.606893,32.412839,NaN,NaN,NaN
51.248019,-17.621325,21.195470,30.810887,-21.541035,32.565074,NaN,NaN,NaN
51.165818,-17.492547,20.935333,30.972930,-21.432995,32.807288,NaN,NaN,NaN
51.063215,-17.353565,20.582360,31.155508,-21.305178,33.117472,NaN,NaN,NaN
50.937387,-17.200601,20.148332,31.345994,-21.175357,33.459087,NaN,NaN,NaN
50.788563,-17.024238,19.647636,31.538698,-21.031207,33.790180,NaN,NaN,NaN
50.620887,-16.811867,19.097179,31.739809,-20.820009,34.077075,NaN,NaN,NaN
50.442691,-16.553228,18.516069,31.964698,-20.468152,34.300584,NaN,NaN,NaN
50.265582,-16.247343,17.924914,32.228596,-19.923169,34.453943,NaN,NaN,NaN
50.102249,-15.907941,17.344703,32.536193,-19.191931,34.537309,NaN,NaN,NaN
49.963968,-15.563493,16.795518,32.876031,-18.352703,34.553280,NaN,NaN,NaN
49.858380,-15.250645,16.295064,33.223516,-17.535309,34.507466,NaN,NaN,NaN
49.787920,-15.004332,15.857057,33.550176,-16.873631,34.413745,NaN,NaN,NaN
49.749625,-14.848462,15.489882,33.830828,-16.451312,34.295721,NaN,NaN,NaN
49.736474,-14.789056,15.196152,34.048541,-16.275232,34.180723,NaN,NaN,NaN
49.739279,-14.811136,14.973429,34.199854,-16.294947,34.089955,NaN,NaN,NaN
49.748566,-14.882250,14.815702,34.293070,-16.432559,34.034378,NaN,NaN,NaN
49.756380,-14.963415,14.714850,34.342961,-16.608719,34.015750,NaN,NaN,NaN
49.757329,-15.021434,14.661894,34.365986,-16.762591,34.029733,NaN,NaN,NaN
49.748556,-15.036920,14.647900,34.376608,-16.862863,34.068729,NaN,NaN,NaN
49.729031,-15.005954,14.664414,34.385130,-16.908278,34.123509,NaN,NaN,NaN
49.698879,-14.936334,14.703439,34.397134,-16.918834,34.184243,NaN,NaN,NaN
49.659129,-14.841647,14.757093,34.413918,-16.921416,34.241169,NaN,NaN,NaN
49.611880,-14.736032,14.817167,34.433481,-16.936011,34.285044,NaN,NaN,NaN
49.560612,-14.631077,14.874879,34.452064,-16.968155,34.307750,NaN,NaN,NaN
49.510166,-14.535195,14.921052,34.466171,-17.008620,34.303663,NaN,NaN,NaN
