pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.732139,0.719519,1.047861,0.907252,0.979321,1.388445
0.637659,0.713359,1.019681,0.892790,0.879195,1.341762
0.648048,0.703381,1.088675,0.854968,0.903203,1.291130
0.685615,0.795764,1.071814,0.817839,0.911745,1.263218
0.683453,0.791814,1.124116,0.842006,0.867035,1.283690
0.655702,0.776083,1.061723,0.798275,0.914190,1.365208
0.706736,0.788764,1.062442,0.855351,0.899927,1.221780
0.716542,0.721760,1.043452,0.799198,0.937982,1.281572
0.676813,0.768555,1.075645,0.819781,0.952465,1.419875
0.683459,0.754885,1.179225,0.886238,0.967731,1.346830
0.676282,0.772640,1.110667,0.790759,0.978294,1.334768
0.685944,0.731143,0.978375,0.854118,1.011898,1.426680
0.733050,0.746210,1.074088,0.804757,0.890108,1.255977
0.706383,0.687335,1.080374,0.876315,0.952165,1.419804
0.732871,0.705268,1.131072,0.835631,0.918778,1.317964
0.673485,0.736316,1.199377,0.814552,0.919295,1.276816
0.664893,0.737434,1.138795,0.838550,0.868230,1.330835
0.666604,0.784123,1.057339,0.821738,0.938589,1.331554
0.696719,0.667067,1.066131,0.886697,0.881871,1.338694
0.645396,0.728716,1.030542,0.872486,0.973095,1.359587
0.677431,0.732642,1.083904,0.879069,0.963852,1.445366
0.642055,0.692115,1.010285,0.841160,0.983074,1.328609
0.731669,0.742222,0.951694,0.847201,0.957883,1.383763
0.645574,0.725091,1.130114,0.864121,0.979046,1.454477
0.697005,0.779628,1.071364,0.853084,0.889200,1.277226
0.661526,0.746073,1.000922,0.829954,0.965827,1.288822
0.695629,0.729553,1.037379,0.871177,0.945641,1.372733
0.649321,0.718992,0.961204,0.840435,0.885206,1.332987
0.705059,0.767910,1.134707,0.780482,0.966961,1.273927
0.661926,0.768349,1.083664,0.849262,0.926534,1.196817
0.643998,0.719999,1.080073,0.824468,0.921825,1.331759
0.713619,0.729819,1.005127,0.745452,0.991340,1.301528
0.693420,0.785634,1.124931,0.843094,0.942999,1.237815
0.682034,0.749855,1.077591,0.895315,0.915766,1.241408
0.674521,0.763407,1.054221,0.802048,0.940546,1.368003
0.690351,0.724196,1.004295,0.896777,0.935015,1.239510
0.679887,0.711501,0.961882,0.927074,0.952697,1.299958
0.664353,0.736997,1.055973,0.817982,0.861605,1.339872
0.744023,0.755921,1.000392,0.871688,0.866204,1.310974
0.720293,0.726787,1.073302,0.910676,0.903217,1.375836
0.663130,0.738907,1.050946,0.808369,0.844491,1.310719
0.636888,0.721364,1.071435,0.842776,0.955795,1.398986
0.733102,0.784438,1.072164,0.855551,0.929503,1.361469
0.694990,0.716209,1.088471,0.785197,0.960010,1.261751
0.649603,0.733780,1.054620,0.826090,0.901739,1.311581
0.641356,0.761586,1.047125,0.878554,0.912057,1.355612
0.700807,0.757448,1.059345,0.768433,0.862532,1.281440
0.638463,0.708595,1.113187,0.818273,0.982652,1.360545
0.718830,0.735241,1.094713,0.871469,0.884494,1.290835
0.723731,0.787781,1.095147,0.811179,0.957122,1.264521
0.693043,0.755635,1.124962,0.910336,0.853278,1.304623
0.714712,0.745198,1.058200,0.856938,0.983064,1.414967
0.628432,0.741174,1.055201,0.830943,0.953135,1.247099
0.655593,0.810577,1.035340,0.900288,0.893348,1.268139
0.668540,0.760006,1.050414,0.853822,0.977195,1.298967
0.670061,0.751668,1.049679,0.816232,0.912252,1.263763
0.661410,0.741901,1.117212,0.849932,0.851077,1.359906
0.676902,0.729156,1.079527,0.832908,0.909168,1.289204
0.646385,0.754919,1.044036,0.827735,0.955536,1.278834
0.639864,0.754343,1.026642,0.868063,0.927292,1.218293
0.666675,0.724167,1.091664,0.793167,0.908125,1.327266
0.700317,0.765108,0.945757,0.812676,0.883943,1.357283
0.735448,0.767968,1.132019,0.774619,0.937853,1.275087
0.652008,0.772528,1.101820,0.875457,0.940886,1.309472
0.678726,0.752134,1.000738,0.840845,0.885959,1.274244
0.689407,0.709433,1.048344,0.865912,0.908162,1.298835
0.707470,0.783117,1.169677,0.855439,0.931216,1.244895
0.646252,0.811635,1.081747,0.839107,0.885140,1.367485
0.646658,0.803907,1.085229,0.861926,0.882470,1.313841
0.714918,0.701828,1.008915,0.835110,0.977393,1.344874
0.679054,0.753408,1.085966,0.839411,0.871699,1.332806
0.646055,0.797222,1.084203,0.814463,0.997494,1.354526
0.645680,0.775254,1.117399,0.788122,0.981957,1.373600
0.685034,0.681898,1.007912,0.852583,0.885256,1.377327
0.660145,0.754717,1.227572,0.806915,0.875659,1.274701
0.657140,0.715705,1.075394,0.808371,0.918356,1.222184
0.695242,0.714615,1.103574,0.817887,0.880575,1.307003
0.663816,0.744944,1.118993,0.838888,0.928859,1.356298
0.720272,0.734759,1.090283,0.872798,0.967012,1.309227
0.685054,0.774459,1.091532,0.854687,0.919504,1.230922
0.707436,0.686780,1.144574,0.832663,0.942408,1.389263
0.728674,0.726328,0.973487,0.829859,0.936807,1.198324
0.628004,0.724854,1.083401,0.851256,0.971986,1.289783
0.698622,0.719098,1.104090,0.814942,0.940515,1.392709
0.641561,0.743599,1.072022,0.901583,0.944482,1.353338
0.682886,0.769955,1.066825,0.922815,0.878926,1.257099
0.665778,0.733952,1.124609,0.901848,0.874058,1.269517
0.679772,0.777232,1.065563,0.832287,0.982416,1.295314
0.671666,0.782971,1.015891,0.862117,0.884086,1.229645
0.647557,0.766983,1.189373,0.862199,0.897507,1.388567
0.669501,0.689847,1.047190,0.849765,0.892210,1.242096
0.672699,0.715196,1.069391,0.865474,0.921168,1.284813
0.675016,0.737335,1.000228,0.847096,1.031347,1.355774
0.665826,0.753355,1.038634,0.776056,0.892093,1.318407
0.653633,0.721739,1.053722,0.877122,0.929156,1.320051
0.657544,0.756835,0.977000,0.853135,0.892816,1.348621
0.669354,0.753131,1.084674,0.912038,0.829337,1.344033
0.651100,0.696371,0.968983,0.858210,0.869629,1.251288
0.678885,0.738885,1.058841,0.923813,0.904893,1.404238
0.647512,0.785569,1.095419,0.846231,0.934964,1.369702
0.717356,0.718336,1.035566,0.817627,0.892973,1.216575
0.671503,0.746165,1.111820,0.793435,0.927745,1.277980
0.672828,0.762680,1.054384,0.858895,0.942427,1.361014
0.708956,0.755402,1.010032,0.816329,0.920344,1.303214
0.600589,0.705449,1.054853,0.829818,0.939301,1.348417
0.691477,0.762560,1.121967,0.838036,0.955295,1.352439
0.692925,0.704932,1.028272,0.899957,0.860423,1.251550
0.686330,0.757211,1.103653,0.790544,0.928986,1.299818
0.690730,0.720179,1.032721,0.872413,0.894549,1.352542
0.748567,0.729017,1.024277,0.881131,0.866143,1.313278
0.636866,0.696559,1.052771,0.802295,0.911987,1.306893
0.631395,0.678397,1.021675,0.839517,0.900341,1.214430
0.660804,0.715473,1.059027,0.853149,0.926825,1.397674
0.654677,0.710127,1.101421,0.815380,0.881925,1.417367
0.729159,0.787928,1.013236,0.825618,0.819908,1.223260
0.633296,0.721171,1.116668,0.844985,0.916727,1.368978
0.671201,0.746242,1.103688,0.885963,0.944581,1.409396
0.670769,0.721420,0.970434,0.806822,0.883555,1.314894
0.665959,0.712493,1.037382,0.794015,0.929605,1.261307
0.676833,0.746625,1.073232,0.926220,0.896549,1.296566
0.765765,0.722274,1.099933,0.888747,0.877778,1.412145
0.684572,0.762386,1.128025,0.825225,0.992837,1.342016
0.624946,0.742423,1.072428,0.878826,0.912829,1.404010
0.656034,0.701254,1.001324,0.812600,0.982920,1.392135
0.694014,0.670833,1.062831,0.881389,0.865307,1.286149
0.673262,0.739665,1.039349,0.820353,0.964566,1.301066
0.684093,0.757525,1.066588,0.825108,0.961539,1.306617
0.656481,0.749916,1.147773,0.785035,0.945008,1.259339
0.712483,0.733983,1.091782,0.859163,0.888947,1.296952
0.621245,0.790250,1.024010,0.803131,0.919341,1.257246
0.661737,0.766807,1.152503,0.892954,0.846072,1.308686
0.717698,0.690619,1.040307,0.836315,0.909365,1.410580
0.660983,0.732051,1.042292,0.883246,1.008804,1.314526
