pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
47.031201,-13.337953,9.774294,26.008717,-13.928770,21.884857
46.995504,-13.364386,9.815306,26.113255,-13.973608,21.845619
46.994334,-13.402020,9.830509,26.208779,-13.989946,21.800161
47.025378,-13.447408,9.821299,26.293597,-13.980352,21.748785
47.081893,-13.491902,9.790477,26.363294,-13.951605,21.692649
47.151226,-13.521800,9.741489,26.410376,-13.917481,21.634700
47.219807,-13.522691,9.676864,26.426222,-13.899444,21.580779
47.282102,-13.486257,9.596667,26.405856,-13.921107,21.540621
47.340304,-13.412559,9.497481,26.354452,-13.996836,21.528303
47.395334,-13.310854,9.371014,26.293698,-14.117231,21.561473
47.445407,-13.200810,9.202114,26.265927,-14.236993,21.658915
47.488616,-13.103888,8.967866,26.332785,-14.281529,21.836392
47.519500,-13.022661,8.639651,26.567226,-14.179419,22.101436
47.528582,-12.925713,8.188712,27.040970,-13.892588,22.448797
47.513660,-12.751982,7.594888,27.808027,-13.429429,22.858207
47.487191,-12.437081,6.856610,28.887651,-12.850606,23.295095
47.468483,-11.956216,5.998242,30.252457,-12.265155,23.714668
47.474457,-11.357619,5.071121,31.829329,-11.797964,24.070247
47.525736,-10.752352,4.145648,33.513789,-11.530226,24.324870
47.658719,-10.269159,3.295257,35.187968,-11.468656,24.460338
47.905797,-10.010110,2.578882,36.739942,-11.568151,24.479428
48.257990,-10.016645,2.026378,38.080723,-11.771601,24.401097
48.654880,-10.250825,1.631366,39.152694,-12.022830,24.252252
49.013311,-10.604572,1.357019,39.931658,-12.262396,24.060195
49.266829,-10.944849,1.154028,40.425177,-12.428229,23.847846
49.399722,-11.162042,0.979335,40.666909,-12.465313,23.631744
49.456570,-11.201379,0.805717,40.707452,-12.340968,23.421778
49.515989,-11.073426,0.620800,40.603874,-12.056381,23.221836
49.643646,-10.841614,0.421867,40.409618,-11.645067,23.030693
49.842654,-10.589470,0.209950,40.167514,-11.154754,22.843351
50.048975,-10.382030,-0.013503,39.909539,-10.624692,22.653842
50.197383,-10.241193,-0.244993,39.659779,-10.084801,22.458505
50.279627,-10.150511,-0.476398,39.436510,-9.563680,22.257289
50.328077,-10.080035,-0.696129,39.252205,-9.087410,22.052781
50.362549,-10.013704,-0.894024,39.112986,-8.674708,21.848950
50.379135,-9.959782,-1.064663,39.020372,-8.332062,21.650525
50.378547,-9.940477,-1.206905,38.974964,-8.054550,21.462944
50.382800,-9.971273,-1.321486,38.977874,-7.831486,21.292267
50.418051,-10.044360,-1.409700,39.028651,-7.649126,21.144526
50.495812,-10.126361,-1.474177,39.123127,-7.488579,21.024586
50.617358,-10.174726,-1.519495,39.254463,-7.328564,20.935209
50.785945,-10.160224,-1.551380,39.415305,-7.156139,20.876728
50.999809,-10.075137,-1.575474,39.597847,-6.975106,20.847222
51.238978,-9.933527,-1.596306,39.792788,-6.803494,20.842841
51.478176,-9.772508,-1.615995,39.990217,-6.665371,20.858333
51.709781,-9.638428,-1.633114,40.181195,-6.583808,20.887745
51.938351,-9.564108,-1.643006,40.357307,-6.573914,20.924942
52.161434,-9.555124,-1.639716,40.509311,-6.634613,20.963770
52.371087,-9.596168,-1.617697,40.627696,-6.745871,20.998252
52.562434,-9.665107,-1.572480,40.704380,-6.875201,21.023221
52.728216,-9.742895,-1.501385,40.733872,-6.987751,21.035309
52.858723,-9.818936,-1.404561,40.714914,-7.054314,21.033780
