pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
394.032673,589.182770,260.671881,593.664795,361.012087,560.827419,198.374783,582.711459
394.120000,588.650000,263.410215,596.403129,361.190000,561.540000,198.280000,584.010000
394.930000,588.940000,266.148549,594.349378,361.610000,562.580000,198.580000,585.840000
395.090000,588.710000,266.148549,594.349378,361.980000,563.770000,199.120000,587.720000
395.910000,589.020000,265.463966,593.664795,357.702411,565.791934,199.060000,589.870000
396.140000,588.120000,265.463966,593.664795,357.780000,567.260000,199.020000,591.920000
396.810000,588.180000,265.463966,590.926461,357.830000,568.300000,198.990000,593.270000
396.860000,588.010000,264.780000,590.450000,357.660000,568.200000,198.890000,593.810000
396.930000,587.620000,264.760000,590.400000,357.550000,568.430000,198.910000,593.650000
397.080000,586.820000,263.410215,589.557294,357.260000,568.790000,199.040000,594.110000
397.090000,586.310000,262.890000,589.560000,357.260000,568.790000,199.030000,594.030000
397.240000,586.130000,262.240000,589.000000,357.330000,568.490000,199.000000,593.830000
397.330000,585.950000,262.290000,588.920000,357.410000,567.870000,198.980000,593.210000
397.320000,585.740000,262.330000,588.770000,357.330000,566.900000,199.000000,592.120000
397.240000,585.490000,262.310000,588.640000,357.210000,566.060000,199.000000,590.950000
397.070000,585.110000,263.410215,588.188127,357.120000,565.400000,198.980000,590.090000
397.050000,585.120000,263.030000,588.310000,357.120000,565.110000,198.960000,589.470000
396.970000,585.300000,262.730000,588.420000,357.110000,565.050000,198.960000,589.320000
396.830000,585.490000,262.310000,588.620000,357.010000,565.000000,198.970000,589.350000
396.890000,585.930000,262.230000,588.760000,356.910000,564.960000,198.940000,589.250000
397.020000,585.690000,262.360000,588.470000,357.050000,565.290000,198.960000,589.760000
397.070000,585.550000,262.170000,588.010000,357.130000,565.240000,198.920000,589.790000
397.100000,585.140000,262.280000,587.940000,357.440000,565.840000,199.000000,590.070000
396.970000,585.490000,262.350000,587.920000,357.830000,566.010000,199.020000,590.730000
396.850000,586.360000,262.100000,588.250000,357.790000,565.940000,199.050000,590.300000
396.910000,586.890000,262.600000,588.820000,357.860000,565.940000,199.110000,590.240000
396.810000,587.230000,262.830000,589.350000,357.910000,565.430000,199.010000,589.640000
396.970000,587.300000,263.190000,589.740000,358.070000,565.520000,199.070000,589.470000
396.830000,587.240000,263.750000,590.050000,357.970000,565.190000,199.060000,589.580000
396.800000,587.460000,263.500000,590.200000,357.950000,565.320000,199.030000,589.210000
396.970000,587.550000,263.370000,589.720000,358.150000,565.860000,199.070000,589.910000
396.960000,587.670000,263.060000,589.130000,358.220000,565.790000,199.060000,589.900000
396.830000,588.130000,262.930000,589.580000,358.190000,565.930000,199.040000,589.830000
396.740000,589.050000,262.960000,590.220000,358.140000,565.890000,199.070000,589.980000
396.900000,589.510000,263.170000,590.790000,358.200000,565.580000,199.120000,589.230000
396.790000,589.860000,263.320000,590.740000,358.560000,565.170000,199.140000,588.770000
396.070000,589.690000,263.270000,590.830000,359.110000,565.270000,199.240000,588.480000
395.860000,590.040000,263.440000,590.820000,359.960000,565.340000,199.160000,588.760000
395.860000,590.310000,263.940000,591.150000,360.430000,565.090000,201.000000,586.720000
395.920000,590.890000,264.010000,591.050000,360.860000,565.230000,201.880000,585.860000
395.840000,591.080000,264.190000,590.830000,367.631440,562.068548,202.770000,585.230000
395.220000,590.600000,264.750000,590.620000,369.020000,561.850000,203.740000,584.850000
394.930000,591.270000,264.960000,590.410000,369.420000,561.820000,204.950000,583.820000
394.930000,592.240000,268.886883,595.718545,369.940000,562.190000,206.890000,582.180000
394.300000,592.900000,268.886883,595.718545,370.200000,562.460000,208.890000,582.140000
393.760000,594.300000,268.886883,597.087712,370.990000,563.110000,210.760000,581.820000
392.810000,596.160000,268.202300,600.510630,380.870145,562.895967,205.905201,584.080626
391.830000,598.100000,268.886883,602.564380,383.650000,563.790000,208.643535,583.396042
389.559564,601.111059,268.886883,603.248964,386.248369,567.033062,210.110000,583.010000
388.960000,603.670000,269.120000,604.040000,389.230000,568.550000,212.040000,583.280000
388.520000,605.760000,269.660000,605.150000,393.140000,569.210000,213.930000,583.860000
388.030000,607.760000,270.940634,608.041048,396.830000,570.340000,217.543121,584.080626
387.990000,609.370000,270.256050,610.094799,397.832236,570.342738,220.400000,583.980000
388.170000,610.240000,271.320000,611.280000,399.960000,570.950000,222.600000,583.980000
388.820000,610.340000,271.990000,611.310000,401.480000,571.080000,220.281455,582.711459
389.100000,610.160000,272.260000,611.250000,402.770000,570.960000,220.340000,582.320000
389.040000,609.790000,272.290000,610.750000,403.360000,570.990000,220.900000,582.170000
388.640000,609.400000,271.250000,610.150000,403.730000,571.020000,221.260000,582.060000
388.700000,609.890000,271.560000,610.260000,403.000000,572.400000,221.960000,582.920000
389.890000,610.340000,273.130000,610.160000,399.487074,577.375801,224.388956,586.134376
391.260000,610.970000,275.670000,609.990000,396.780000,580.820000,223.704372,590.241877
392.160000,611.620000,278.550000,609.850000,393.880000,584.700000,226.442706,595.718545
392.330000,611.900000,278.471052,609.410215,392.867722,587.718539,225.758123,599.826046
392.280000,612.090000,278.990000,609.070000,391.910000,590.420000,225.758123,603.248964
391.880000,612.400000,279.460000,609.080000,391.420000,591.910000,226.410000,604.380000
391.000000,613.540000,279.930000,610.700000,391.020000,593.280000,227.811873,605.987298
391.050601,619.003491,280.880000,611.990000,390.310000,594.770000,228.720000,607.440000
391.050601,616.766937,281.690000,612.990000,390.090000,595.870000,227.127290,608.725632
391.920000,616.360000,283.320000,613.420000,391.370000,596.140000,227.460000,609.840000
393.580000,615.800000,283.980000,611.560000,392.830000,595.510000,227.760000,609.320000
394.730000,614.860000,284.200000,609.860000,394.240000,594.740000,228.420000,608.800000
392.541637,616.766937,283.090000,608.180000,395.200000,593.740000,232.603958,605.302714
390.670000,618.230000,281.960000,609.790000,396.080000,592.740000,233.660000,603.580000
389.070000,619.780000,281.050000,611.090000,397.450000,591.970000,233.940000,603.160000
391.050601,618.257973,281.840000,612.100000,399.830000,590.960000,234.300000,602.260000
392.270000,617.040000,282.740000,612.810000,400.210000,589.970000,234.530000,601.030000
392.820000,616.250000,281.860000,611.540000,400.300000,588.910000,233.480000,599.900000
391.050601,617.512455,281.490000,610.970000,399.880000,588.670000,232.940000,599.760000
390.720000,618.000000,281.500000,610.100000,399.487074,588.545958,232.820000,600.400000
391.970000,617.520000,283.330000,609.040000,399.060000,588.860000,233.670000,600.780000
393.020000,616.650000,284.270000,608.100000,398.870000,589.230000,234.030000,600.890000
393.910000,615.870000,283.950000,607.180000,398.560000,589.970000,233.960000,601.020000
394.510000,614.970000,284.910000,606.080000,396.900000,591.030000,234.170000,602.250000
394.970000,614.080000,286.030000,605.120000,397.418527,595.992730,234.540000,603.360000
394.780000,613.630000,287.060000,604.700000,394.230000,598.530000,233.288541,608.041048
394.778191,613.039347,287.790000,606.720000,391.690000,600.320000,233.973125,608.041048
394.200000,613.910000,286.910000,608.320000,389.640000,601.750000,233.920000,609.210000
394.920000,614.310000,287.220000,609.780000,388.840000,602.600000,231.919374,614.202300
395.710000,614.630000,285.316887,608.041048,387.720000,603.750000,230.370000,616.590000
394.032673,617.512455,283.840000,608.210000,385.420950,601.784664,229.310000,617.610000
394.010000,617.740000,282.550000,607.970000,382.960000,602.640000,228.990000,618.670000
393.150000,617.810000,282.580000,607.860000,380.850000,604.180000,229.000000,619.940000
392.950000,617.940000,283.947720,610.094799,379.090000,605.830000,229.340000,621.360000
394.260000,617.800000,284.820000,610.320000,379.620000,606.810000,229.880000,622.160000
395.500000,617.650000,285.330000,610.270000,379.990000,606.950000,229.980000,622.380000
396.230000,617.200000,285.270000,609.770000,379.650000,606.770000,230.080000,622.540000
396.770000,616.400000,284.900000,608.500000,378.980000,606.550000,230.060000,622.300000
397.580000,615.400000,284.870000,607.010000,379.800000,606.090000,230.150000,621.730000
397.240000,614.390000,284.970000,606.010000,380.540000,605.630000,230.410000,621.040000
396.280000,615.210000,284.860000,607.000000,380.860000,604.840000,230.820000,619.900000
396.350000,615.980000,284.990000,607.840000,381.370000,604.260000,227.811873,621.048135
397.150000,616.020000,285.060000,607.220000,382.890000,603.610000,227.160000,620.560000
396.830000,615.860000,284.530000,607.760000,383.970000,601.800000,226.750000,619.250000
396.250000,615.840000,283.050000,608.160000,382.524983,601.784664,226.030000,617.910000
395.920000,615.770000,282.210000,607.470000,381.510000,602.680000,225.700000,618.330000
394.930000,616.300000,282.578553,606.671881,379.980000,603.290000,225.320000,619.200000
394.810000,617.240000,282.578553,606.671881,380.740000,603.170000,224.430000,619.530000
396.120000,617.460000,282.890000,607.060000,382.524983,601.784664,223.460000,618.680000
396.810000,617.120000,281.970000,607.100000,383.970000,600.430000,222.480000,617.000000
396.870000,616.360000,281.209386,609.410215,383.766112,598.888697,221.980000,615.850000
396.360000,615.780000,280.780000,609.010000,383.766112,598.888697,221.490000,615.320000
396.310000,614.950000,280.440000,608.100000,383.420000,599.000000,221.210000,615.190000
396.020000,614.700000,280.180000,607.520000,382.710000,599.010000,221.110000,615.240000
395.440000,615.760000,279.990000,608.930000,381.930000,598.790000,220.560000,615.000000
395.370000,616.730000,279.550000,610.310000,381.030000,597.700000,219.070000,614.670000
395.830000,616.510000,279.060000,610.480000,381.283855,595.165311,217.540000,613.230000
395.970000,616.340000,278.810000,610.730000,381.260000,594.290000,216.370000,612.800000
396.680000,615.450000,277.980000,610.040000,381.130000,593.230000,215.830000,612.120000
397.740000,614.490000,277.120000,608.920000,380.820000,591.640000,214.950000,610.540000
399.020000,613.230000,276.060000,607.210000,380.042726,590.200796,213.710000,607.890000
400.220000,611.530000,275.110000,605.410000,378.387888,588.132249,212.870000,606.250000
400.920000,609.940000,273.910000,604.660000,377.560469,584.408863,211.790000,603.840000
400.100000,608.260000,272.100000,604.800000,377.560000,580.970000,207.958952,604.618131
398.505781,604.838649,269.860000,604.980000,377.350000,579.710000,203.166867,601.879797
397.240000,604.190000,268.886883,605.987298,378.801597,580.271767,205.905201,601.879797
397.060000,604.060000,270.256050,606.671881,379.440000,580.130000,207.010000,602.790000
397.770000,604.230000,270.256050,606.671881,379.140000,579.150000,207.274368,603.248964
398.030000,603.900000,270.256050,604.618131,378.620000,577.470000,206.589785,599.826046
397.780000,604.010000,269.590000,604.770000,378.010000,576.470000,206.120000,599.360000
396.790000,604.380000,268.810000,605.320000,377.146759,575.720963,206.010000,599.200000
395.950000,605.320000,267.930000,606.480000,376.490000,575.870000,205.880000,598.930000
394.980000,606.420000,267.050000,607.570000,375.830000,575.810000,205.590000,598.470000
394.320000,607.070000,266.670000,609.180000,374.250792,575.307253,200.428533,600.510630
394.020000,607.670000,266.390000,610.830000,373.800000,574.330000,198.120000,599.890000
393.860000,607.690000,266.148549,610.779382,375.078211,574.066124,201.797700,597.087712
394.040000,607.180000,266.300000,610.760000,375.270000,574.270000,203.830000,597.960000
394.760000,606.510000,268.886883,608.725632,375.020000,574.020000,203.851451,600.510630
395.990000,604.920000,268.886883,608.725632,368.872568,574.066124,203.851451,598.456879
399.996817,601.856577,268.886883,608.041048,365.976602,571.170158,201.797700,597.772296
401.487853,598.874505,267.517716,605.302714,366.390311,566.619353,200.428533,593.664795
