pt1_dltres,pt2_dltres,pt3_dltres
0.685353,0.549501,3.201565
0.352247,0.243747,2.892105
0.005910,2.236959,3.679012
1.088403,0.469910,2.216930
0.303247,1.748739,0.945098
0.232069,1.593110,0.728666
0.306579,1.615437,0.481713
1.080097,0.227040,0.743419
0.295719,1.750075,2.129720
1.262802,0.957470,1.909529
1.929972,0.031701,0.366059
1.932191,1.582880,0.196226
3.832921,0.152256,1.218251
2.389861,0.504476,0.176391
1.170660,2.111344,0.252486
2.626041,0.712446,0.193010
2.771101,0.955111,0.168734
2.773890,1.066873,0.209586
2.640216,3.034010,0.333522
1.275608,1.334821,0.393994
1.148355,1.021751,0.541069
2.509572,1.925499,0.708138
2.464828,2.169702,0.768542
2.457387,0.430091,0.748348
2.694238,1.838133,0.743252
2.802322,0.768137,0.714310
2.314097,0.643349,0.567579
0.853983,1.988009,0.457510
1.008901,1.415199,0.425207
0.936682,1.938869,1.179940
0.868835,2.137523,1.611369
0.378435,2.102775,2.333239
0.226432,1.021072,1.904440
0.061428,0.460582,1.722215
1.420271,5.203612,1.437210
1.574353,4.446764,0.749123
1.596981,0.285808,0.208781
1.743374,4.054719,1.588834
0.707701,3.817662,1.432321
0.498973,2.793802,0.391585
0.731637,1.422474,0.893905
1.664091,1.122946,2.519810
3.081358,1.136425,1.535030
1.391647,1.852201,0.212450
0.145904,1.658985,1.716610
2.214724,1.536076,1.539482
3.678817,0.909325,1.539094
4.917738,2.380585,2.083497
6.798073,1.086661,2.284400
5.320852,2.534952,2.263914
3.893883,4.641963,2.232526
9.392554,1.133714,2.101327
6.139994,0.256634,0.354197
5.463428,0.900485,1.549466
5.430237,2.619591,1.600336
3.762567,2.780670,1.414276
2.253844,2.804905,1.339986
6.342954,2.884799,1.171462
2.132929,1.188958,0.259860
2.125660,1.398261,0.237401
3.106236,0.717322,0.169040
2.414501,0.487258,1.292480
2.806422,0.597062,1.568153
1.814895,1.623419,1.804227
4.562040,1.211230,2.064985
4.475292,0.901011,0.236858
4.354617,0.248645,0.324329
1.780542,0.138191,0.636786
6.557227,1.506364,0.021475
6.278028,3.838546,0.293276
2.948215,3.151944,0.357286
0.814016,3.587194,0.095633
1.701644,1.720403,0.602691
1.657514,1.790684,0.689496
1.219130,0.397743,0.644382
1.438559,1.879516,0.832292
1.350399,3.128039,2.328816
1.183605,1.328127,0.461041
0.324946,1.308763,0.349540
0.874811,0.041455,0.946034
2.690444,1.923613,2.353027
2.614799,1.863444,2.081299
1.609600,1.780603,2.331240
1.779617,1.797275,2.343931
1.707999,1.749623,2.357410
1.788941,1.671226,2.374990
1.718398,1.291916,2.384374
1.743412,2.384890,2.416368
2.713901,3.335615,0.991478
2.789422,1.868637,0.503039
1.691532,1.926398,0.627966
0.512150,1.900983,0.665322
0.476352,1.879258,0.731573
1.037958,2.448090,0.711351
0.874164,3.901445,0.728988
0.512775,2.522467,2.135277
0.772957,2.210736,3.234057
3.731762,2.162786,0.174113
3.000953,0.502086,0.583105
3.652727,0.540851,0.590485
2.066961,0.797841,0.538500
3.781742,0.157463,2.223610
2.171158,1.818457,2.004434
0.697384,0.740164,3.059648
1.995177,0.704954,2.841516
2.145483,0.138644,2.815719
2.875367,3.350755,2.865693
1.405563,2.005926,2.882763
1.446449,3.375853,2.857525
1.470375,0.619404,2.672168
1.317961,0.768844,2.968060
1.477449,1.120775,3.976452
1.568577,1.988644,2.210039
1.721285,0.171623,2.280177
1.487907,1.762525,2.180428
1.428853,0.873169,2.054736
2.989580,0.257217,1.953105
2.467045,0.495816,4.280924
0.589387,0.705894,2.254943
0.710709,1.066290,1.093440
0.182716,0.391719,1.073426
0.121177,0.722853,1.011957
1.322240,0.410817,0.975069
2.882133,1.064195,1.026231
2.783423,0.682227,1.045924
2.132905,0.360185,1.118427
2.077621,0.927231,1.275680
2.486670,2.442590,1.336281
1.803293,0.530372,1.390481
2.712218,0.313069,1.442213
0.808664,1.544302,1.453479
0.716945,0.974876,0.083325
1.182557,1.083506,0.089367
0.432501,1.191294,0.233704
1.292381,1.257015,2.608393
3.310570,2.635022,2.622340
1.891288,0.227873,0.860265
0.134683,1.660747,0.862379
0.227477,1.630710,0.972558
1.733959,1.551970,0.966810
1.015542,1.162298,0.945968
0.629345,1.174229,0.594214
0.849936,1.047763,0.885843
0.820541,0.855663,0.974291
0.596787,2.288478,0.933060
0.607134,2.143687,2.363763
0.735902,1.782041,2.403741
1.392374,1.975353,0.926299
2.435740,0.461074,0.021416
0.758699,3.613447,1.021482
0.284258,2.402559,0.920522
3.934827,2.463742,0.793657
2.491436,1.497637,0.072765
0.751367,1.260139,0.841924
1.134351,1.130051,0.107658
0.813747,2.112755,1.048221
2.593686,2.536206,0.873814
3.417909,2.575077,1.135705
1.564845,2.244565,1.238507
1.476769,2.156179,1.269294
2.966036,2.192505,1.195528
1.765894,2.822880,1.177268
0.190090,5.050893,1.263672
1.824255,0.914763,1.358332
