pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
723.685921,367.502206,555.728440,440.045327,744.223426,290.486562,455.608667,367.044629,745.250301,297.674689,518.760931,371.244685
722.430000,369.950000,556.080000,441.990000,743.910000,291.940000,455.720000,368.930000,742.169675,299.728440,518.730000,372.970000
720.605295,373.663458,550.770000,443.970000,744.223426,290.486562,456.250000,368.970000,743.196550,303.835941,517.540000,374.970000
718.950000,376.040000,546.480000,446.020000,746.630000,289.970000,457.330000,367.040000,740.990000,307.950000,518.090000,377.040000
717.860000,376.060000,547.950000,448.000000,745.250301,290.486562,458.170000,365.010000,743.196550,303.835941,519.230000,377.040000
716.800000,376.040000,548.630000,449.990000,747.350000,287.970000,461.085335,367.653147,743.880000,302.070000,519.710000,375.010000
716.340000,376.000000,550.300000,452.000000,751.411552,288.432812,463.600000,366.070000,743.196550,304.862816,520.920000,374.970000
724.712796,373.663458,554.469581,444.812364,758.599679,286.379061,468.996078,358.525367,743.290000,305.030000,523.870000,373.080000
724.712796,370.582832,557.200000,443.040000,759.626554,284.325311,472.050000,355.040000,745.250301,304.862816,528.180000,369.050000
720.605295,369.555957,557.207915,439.792085,759.626554,284.325311,478.732377,357.916849,748.330927,299.728440,529.410000,368.980000
718.551544,370.582832,556.590000,441.910000,760.050000,285.960000,481.166451,359.742405,749.320000,301.960000,531.760000,372.950000
716.790000,371.010000,557.100000,442.120000,759.640000,287.990000,481.166451,362.784998,748.910000,303.920000,531.850000,375.040000
714.930000,366.980000,558.780000,442.090000,759.840000,288.030000,481.166451,362.784998,748.600000,305.920000,531.950000,375.050000
717.524669,372.636582,557.560000,442.000000,753.465303,289.459687,475.689783,362.784998,747.304051,303.835941,528.340000,375.030000
717.524669,373.663458,551.731247,446.181531,753.465303,289.459687,471.430153,364.002035,746.277176,303.835941,527.630000,373.040000
720.780000,374.080000,549.449302,447.550698,752.438428,288.432812,471.170000,364.090000,747.620000,304.000000,527.280000,371.030000
722.960000,372.050000,549.449302,447.550698,750.120000,290.020000,470.380000,366.000000,748.800000,303.960000,529.290000,371.000000
724.700000,370.120000,551.320000,446.020000,751.411552,287.405937,468.387559,364.002035,748.330927,305.889691,524.030000,373.000000
723.830000,369.980000,551.710000,445.950000,749.910000,284.950000,467.020000,361.990000,747.610000,306.130000,524.200000,373.010000
723.790000,369.930000,549.430000,446.000000,750.970000,282.990000,467.760000,359.980000,746.970000,306.150000,523.710000,373.010000
721.480000,371.980000,548.640000,445.940000,746.140000,286.980000,464.736447,364.002035,744.223426,307.943442,522.790000,377.010000
725.739671,375.717208,549.905691,447.550698,742.640000,289.020000,453.783111,361.567961,743.910000,308.100000,516.240000,377.030000
