pt1_dltres,pt2_dltres,pt3_dltres
0.568430,0.582546,1.799233
0.916463,0.739075,1.859039
0.866145,0.802285,1.842428
0.837994,0.755417,1.866761
2.312370,0.829457,0.290366
1.004491,0.900284,0.554584
1.027897,0.986564,0.611994
0.908593,1.047640,2.010376
0.900615,0.371005,0.685921
0.898543,0.409955,1.993607
0.939984,1.802613,2.123008
0.937458,1.716056,0.756258
2.383637,1.586145,0.748992
1.067319,0.101731,2.247947
0.265378,0.014168,2.409181
0.311646,0.009234,2.375682
0.252868,0.103211,2.377997
1.176078,0.198523,0.098185
1.230326,0.313794,2.446087
1.274693,0.452257,0.885478
2.557699,1.729253,3.193604
0.984393,0.784013,1.630977
1.606636,0.901638,2.498182
2.464242,0.925901,0.445428
2.321777,1.169194,0.526931
1.806223,1.161837,0.356511
0.901181,1.201101,0.683679
1.118825,1.321153,0.610500
0.255281,2.709748,0.560337
0.905994,0.012334,1.758866
0.972804,0.089424,1.326427
1.018857,4.983117,1.220170
0.450332,6.427562,1.334959
0.782548,1.229637,2.993980
0.910030,1.316532,2.856879
0.840666,1.373649,1.523598
0.802156,1.873691,1.447347
0.769439,1.906784,2.801695
0.822654,1.846566,2.061504
1.414065,2.961143,2.929855
1.659713,1.066427,0.020649
1.687659,0.982463,0.169517
1.754283,2.330678,0.309904
1.754170,1.262156,0.277433
1.639951,1.513102,0.594960
1.645651,0.131722,0.570366
1.626723,0.297593,0.902936
1.627164,0.301275,0.748362
1.565694,1.131345,0.163294
1.035116,0.285689,0.262487
2.516909,1.254420,1.096394
2.622756,1.164154,0.346222
1.283567,1.049039,0.834138
1.395763,0.845069,2.198861
2.844506,2.168114,1.857306
2.921774,1.533037,0.031848
2.793360,2.941921,0.292474
2.754777,2.551622,0.393802
2.827207,2.575809,0.401020
2.848170,1.207427,0.428246
2.759617,1.633505,0.475659
1.304972,1.362225,0.443155
2.620121,2.559877,1.808348
2.626834,4.743528,1.870692
1.429360,6.858261,1.880212
1.109852,5.569074,1.855487
1.100062,4.653266,1.867773
1.139169,2.923438,1.874583
1.228621,1.982163,0.429861
1.318976,2.067271,0.982735
1.373057,0.304318,0.937048
1.440137,5.016618,0.901751
1.425353,0.147624,0.307710
0.048711,1.528958,0.410731
0.079850,1.268401,1.917043
0.187643,0.282661,1.850762
0.260432,0.461039,2.098504
0.370222,1.923643,1.767676
0.528759,2.081431,1.528871
0.558572,0.296790,1.479116
0.423284,1.711328,0.074446
0.946360,2.048292,0.088087
1.263046,0.639215,1.665694
0.130530,0.802259,1.772735
0.734024,2.517099,2.711362
0.294459,0.286596,4.795369
0.369660,0.901438,0.571567
0.118583,0.637488,1.552426
1.447725,0.722444,0.064547
1.407793,0.737702,0.179065
1.307705,0.688327,0.405338
1.159109,0.732695,0.379619
1.290547,0.571799,0.376072
1.123931,1.888557,0.285980
1.067852,1.834894,0.263524
0.946778,1.294922,1.732950
0.492588,0.960467,1.651083
2.000988,0.527528,0.179684
2.107387,0.288362,0.100126
0.360412,1.077513,0.281954
2.562493,0.632720,1.161678
2.887849,1.053109,1.088743
2.835766,1.050922,0.998488
2.926957,1.062654,2.418357
2.946691,0.379117,2.471798
2.987353,0.459495,2.488214
2.995135,0.923543,1.427180
0.228022,2.294039,1.584062
0.337802,2.255753,0.136001
0.218771,0.918108,0.508574
0.532011,0.543404,0.191054
0.528211,0.563491,0.121091
0.897824,0.667594,0.109692
0.807465,0.599703,0.002986
0.837339,0.483602,1.436763
0.883949,1.222307,1.347393
2.439004,0.127019,0.603825
2.442894,4.513663,2.647844
2.345018,3.645084,2.605750
0.087256,0.754226,2.654129
0.071999,0.585066,1.290536
0.288167,0.494789,1.278212
1.011059,0.749737,3.100997
2.126352,0.491338,2.595837
1.396691,2.005075,2.576669
1.519480,2.045470,2.574303
1.575082,2.006638,2.573226
1.574940,1.963528,2.605204
1.646661,2.011787,2.644362
1.553371,0.657853,2.500215
1.856906,0.690927,0.047105
2.021975,2.112849,0.253462
1.950998,1.161292,1.199354
1.902380,2.732764,2.668954
2.019734,2.828360,0.564778
1.210265,2.811725,1.272317
0.919277,2.780953,2.727891
0.939677,2.743621,2.698184
0.962884,5.336631,2.684050
1.024618,0.509316,2.687864
1.087604,1.254551,2.781506
0.334758,2.626171,2.886510
0.448816,0.462747,1.491616
1.756434,0.788368,1.641465
0.767037,0.703338,1.453998
0.633462,0.728533,0.107319
0.621173,0.823441,1.343808
0.882452,0.858740,1.349003
0.480636,0.865948,1.307931
1.826233,0.550756,1.311020
2.304124,0.748677,0.149571
0.861494,0.812175,1.648128
0.679892,0.551805,1.681864
0.460967,0.565306,1.737664
0.185908,2.142204,1.841253
0.992712,0.222693,1.258578
0.905544,0.358166,1.305645
0.605292,1.240282,1.375048
0.798786,1.193735,1.343907
