pt1_dltres,pt2_dltres,pt3_dltres
0.710989,1.241073,0.160861
3.701623,0.712391,1.118090
1.503149,2.512756,0.542908
5.253504,0.721021,0.312465
4.651296,0.226768,0.999652
3.134896,1.138406,0.026514
0.458421,0.421569,0.479945
1.210321,0.924553,0.906284
1.199068,0.949859,1.629026
2.581316,1.072266,1.409151
2.661604,1.312133,1.882794
1.300219,2.777195,1.831027
1.247814,2.681395,2.484389
1.300855,1.724421,2.454468
1.309928,0.147231,3.006884
0.307740,1.533548,2.132043
0.254017,0.375503,2.099807
0.424795,0.680190,1.794200
0.572570,0.972535,1.011939
0.720034,1.208275,0.830149
0.616670,1.267589,0.801654
1.848381,0.038644,0.704108
0.965060,0.013249,2.072859
0.973122,2.680382,2.618248
2.384331,0.973623,2.419511
2.334674,0.625935,2.470621
2.372070,0.495072,2.854115
4.895204,0.146769,1.555189
0.737291,0.609312,0.695971
0.570996,1.570895,0.851775
0.330260,0.016107,2.048443
5.095669,NaN,0.047353
2.942561,1.445466,2.110513
2.161206,2.899721,1.303544
2.186028,6.383584,6.616120
2.031438,5.400144,5.966592
4.736880,0.740744,1.587392
2.426448,0.839333,2.304435
2.452471,0.799207,0.993102
2.986428,0.061122,0.892588
4.073317,0.504826,1.114658
3.617331,0.728314,1.252971
3.494187,0.932745,1.263900
3.437862,0.337271,2.633185
0.089365,1.289475,3.408629
1.431796,0.653293,1.828246
2.813872,0.664077,0.201709
2.697044,2.018205,2.772910
2.791374,0.500558,1.041748
1.376665,0.579220,2.191863
1.417805,2.486344,1.452727
1.754660,0.813676,1.613925
1.973854,0.375014,0.732284
0.038751,0.160644,0.381512
2.368168,2.059264,0.284766
2.744726,0.708075,0.556667
1.744250,0.921293,0.683360
1.220997,2.243123,0.824605
2.699903,2.156588,3.495924
2.345143,0.796512,1.402494
1.225505,2.053465,1.885282
2.826917,0.988890,0.598777
2.176719,6.132402,0.402946
0.174671,0.361003,0.619054
0.768403,1.719457,2.802801
0.614692,1.990877,1.578070
4.404369,2.392371,2.161767
1.208321,0.552206,2.474264
1.003297,0.454592,0.057150
0.794984,1.053636,1.106198
0.814150,1.023372,3.536706
0.031400,1.366084,4.191963
0.746065,1.511854,3.680295
1.450726,4.022168,0.133771
1.047317,7.251778,0.466854
1.348474,8.184968,0.405536
2.483056,5.575048,1.211383
3.181531,3.650223,3.596406
2.376424,6.851586,4.350980
0.030646,10.090995,0.587672
1.291411,4.056988,4.089067
3.860301,2.008446,0.858450
1.688241,2.172719,1.312731
3.184904,0.071605,3.350595
2.319837,6.487293,4.416898
1.892027,16.559189,5.036680
1.612089,17.946534,0.026583
2.465515,5.785847,2.741615
2.818745,1.487652,4.839740
4.349552,4.071305,1.990887
2.329517,2.532242,3.361485
0.205109,2.267138,0.674191
2.406107,3.109774,1.934898
3.815963,0.315012,0.522747
5.011131,0.848400,1.053975
5.680302,1.013731,0.998924
4.304519,2.112772,0.898655
3.314852,1.249875,0.857421
4.092981,0.784834,0.914483
6.162979,1.222830,0.882723
1.745240,1.569086,0.227402
1.526966,2.693841,0.023760
0.755983,2.529380,1.131269
0.682876,0.177877,0.233171
0.693658,5.265290,1.333698
2.863332,4.958220,1.270074
2.818185,0.861053,2.422445
2.711040,0.911265,3.708434
2.949671,4.529148,0.611394
0.565243,4.517458,0.149438
1.757754,2.084400,1.459038
1.335053,0.542435,4.182423
1.400970,3.878991,3.509053
0.411311,0.957787,2.172701
1.605617,3.248697,6.182926
1.552787,2.288924,7.056176
1.144321,5.148459,7.309730
3.104571,3.401887,1.958103
1.554379,5.008100,1.298173
0.196168,4.546270,1.686193
0.884940,4.820373,1.574536
2.284797,7.051700,1.385182
2.208472,13.383515,0.843998
2.137843,5.638616,0.354269
1.766191,5.914855,1.260071
0.085630,5.492413,1.467884
0.388810,5.669613,0.281851
4.430026,4.168667,4.512178
2.762731,1.491698,1.410170
0.039292,3.297639,0.201331
1.974354,2.835504,0.790454
0.001592,6.236361,1.534183
2.814809,5.033220,1.560001
0.100310,3.330370,0.318007
2.977193,0.908149,0.981517
2.933047,1.320959,0.765085
0.997901,1.849130,0.670516
3.164547,4.751577,2.197250
0.188591,2.854923,4.161477
1.543542,0.701944,1.016145
0.992134,2.905532,1.391056
1.510075,1.753957,1.015770
0.937471,0.671458,2.280894
0.884521,4.085967,2.483429
1.721210,0.064134,1.872370
2.777937,1.733278,5.971610
0.406528,1.472643,1.670509
1.994489,2.805557,1.621173
0.232632,4.507490,1.560948
0.578765,0.618753,1.338470
0.603262,0.648176,1.474270
0.344922,5.393900,6.618847
2.161069,1.114978,0.113363
1.045801,0.495299,1.274072
1.062510,1.343374,0.358033
2.540809,1.689710,3.884213
2.059084,1.623314,3.204719
1.688169,0.624436,2.808025
1.848963,0.997304,2.594341
2.843250,0.157687,7.338882
1.379281,0.177525,1.166507
0.136658,0.520828,0.276174
1.270595,2.010820,0.941776
2.542618,2.307267,8.055194
2.607689,0.720414,9.689771
0.731986,3.622700,10.299244
0.991337,4.483821,3.161558
0.261223,4.196307,2.415228
1.263739,4.186747,0.886463
0.988236,3.288771,0.839541
0.726952,2.335459,0.333222
1.035843,0.405152,1.627039
1.412774,1.589915,0.443199
1.567990,3.038112,1.258493
1.988484,0.447786,2.412519
2.236177,0.220387,4.382932
3.242673,0.138348,5.042542
6.344387,0.481999,4.526047
5.249068,0.238770,4.722098
4.976845,0.635462,1.847754
6.904141,1.346955,2.814249
7.733603,1.556883,1.651153
3.010041,0.363700,1.883049
2.666412,2.208669,5.260570
0.435357,0.068851,2.778299
2.833830,1.221009,0.914418
2.065477,3.022021,0.187379
0.553758,2.024786,1.265694
0.461064,1.639432,0.374895
0.717878,2.866986,1.658162
3.686077,5.359854,1.892751
2.419910,4.880338,2.583048
0.257157,3.063452,0.271491
0.306251,1.043044,0.365621
1.423624,1.860590,0.549076
0.217535,1.926698,1.983155
0.080486,0.533483,0.145540
1.610544,0.162529,0.525452
1.994825,2.819847,1.979370
3.869754,1.905090,1.937701
0.177020,3.121756,1.880950
1.614296,1.385879,2.023804
0.185764,2.265248,0.767174
2.393807,3.336740,0.693864
1.333050,3.448830,2.081550
1.089620,0.774824,0.469158
1.023059,8.032386,2.574658
4.870231,12.405698,0.173860
0.900156,11.963939,0.360045
1.678891,15.844223,0.724542
1.025915,16.645468,2.542085
3.025712,7.727308,2.484438
3.854126,4.179064,2.652803
1.914300,1.687205,0.606440
1.300300,2.635606,0.445302
2.494650,3.642948,3.487808
3.855476,5.919648,0.914688
2.974861,11.624458,0.382500
0.819095,9.013876,0.107587
1.680057,0.243918,0.033869
3.092170,0.476576,0.083941
1.381658,3.666968,0.026503
1.175426,4.827105,0.201309
2.642302,4.038828,0.323091
1.999814,4.484146,0.827201
1.201968,3.348477,0.601352
1.296447,2.853754,2.711593
2.224113,3.201283,2.861236
1.570412,3.616265,1.381743
3.111945,5.151136,1.097223
2.651398,1.727132,1.179178
0.730161,1.696410,1.379734
0.253533,1.853661,1.082708
1.348229,1.022353,1.297294
1.707869,0.452260,0.040724
1.798079,1.709187,1.731455
0.124392,0.080155,1.933654
1.240210,0.140789,2.045651
1.263029,0.031410,0.823643
1.205286,1.293597,0.914680
2.730075,1.514860,2.441504
1.072008,5.292577,0.993259
0.057454,4.249774,1.602953
2.813252,0.624250,1.960485
2.042780,0.632688,0.674082
0.741331,1.673204,2.088637
2.182495,1.981130,2.173058
1.989852,2.272447,2.015726
1.834068,0.024079,0.549055
1.732283,1.242220,0.938037
2.904196,2.697530,2.523660
2.421023,2.978978,1.912907
2.106980,1.810801,1.482617
1.571259,1.594595,0.819745
1.095467,2.609773,1.725771
4.640245,0.449289,0.932791
4.741375,0.934246,0.161641
5.461190,2.091217,2.465234
4.510946,1.120346,2.546889
1.389513,4.194653,1.271978
1.469668,2.944668,0.500578
2.139863,0.979266,0.473144
1.096601,2.774620,1.239199
1.908127,0.116307,2.656086
1.770408,1.636141,2.551759
0.066485,1.843796,0.465313
0.848685,1.774576,0.666073
0.822412,1.657550,0.487066
0.951084,1.607510,0.795902
4.188208,2.972020,1.373269
3.787999,0.485432,0.379458
3.232154,1.702075,0.581365
1.803813,1.609792,0.525007
4.011246,0.867916,1.980484
3.597392,2.232935,1.882746
4.336882,2.944693,1.912115
2.925711,1.901183,1.962895
1.960503,1.509221,2.091319
1.356204,2.972798,1.783563
0.930528,4.864763,0.246962
1.917452,0.866593,0.779608
5.077892,1.539368,0.779786
4.785804,2.196093,2.399677
3.340762,4.187102,5.131426
3.090645,0.850633,6.661203
0.141016,2.664129,0.118233
1.289621,1.278969,0.845213
1.153540,2.934100,0.879519
1.138440,0.224704,0.173830
1.492636,1.417423,0.486662
1.247128,2.081444,0.556079
0.377687,0.295507,1.166005
1.938216,3.216336,1.269396
0.269165,1.749347,1.127765
1.406531,0.413925,1.034008
1.537250,0.595186,0.882891
2.662042,3.999608,0.906162
1.472627,2.699412,0.530523
1.823063,2.733903,0.709102
1.821665,9.235253,1.785682
0.382624,4.391316,0.649626
0.194746,5.860029,1.371588
0.053591,5.063185,0.139090
1.810347,5.491300,2.111991
1.898538,0.561755,0.580373
1.568917,2.599093,0.223675
0.734682,2.193790,0.038940
0.514173,2.208981,2.253203
1.182412,7.709853,2.538941
1.384579,9.615732,2.797687
4.067434,11.341940,1.756720
7.224612,7.272558,0.511470
1.027951,0.100921,0.029568
2.290901,0.029273,1.292184
0.864853,4.881221,2.499353
1.204902,0.660345,1.420220
1.299221,1.753783,2.806583
0.821856,0.535686,0.565014
2.848573,0.487505,2.871197
1.814612,7.766751,1.721056
2.399965,4.365152,0.712582
2.997409,7.067637,1.191507
2.197860,12.959344,1.880970
2.724302,12.918296,0.425181
0.543614,6.426513,7.906384
0.156841,5.851495,3.033504
2.010521,3.051427,2.174166
0.801216,6.600354,2.029572
0.379434,0.406548,1.323747
2.921812,0.322956,2.563250
2.938938,0.703351,2.453388
2.754145,0.585827,2.585215
0.841984,0.015485,1.143790
1.380162,1.816366,1.114495
2.123347,1.893864,1.127989
0.783122,1.291324,1.215823
1.583498,0.995088,1.263727
1.656783,0.545959,2.826385
0.901284,0.211288,3.087036
2.465795,0.046781,2.649868
2.355496,0.100809,1.180332
1.183951,0.720490,0.909761
0.066006,0.536552,1.012642
0.838946,1.085375,0.437210
1.763912,0.256017,0.295592
1.589861,0.216641,1.866727
1.492797,0.118318,1.711675
1.420652,0.032222,1.604356
1.080285,0.095204,1.507430
1.275408,1.220849,0.173951
1.285895,3.299567,1.837197
2.443850,3.812351,0.539651
1.030361,1.951050,0.486797
0.365378,0.777632,0.556837
0.205116,1.517976,1.969443
1.128325,3.849373,2.252804
2.514667,2.183108,0.403822
1.061311,2.131564,0.333262
0.791020,2.099488,0.015486
4.906360,1.952221,0.301600
1.943453,1.768216,0.627493
1.500110,1.617275,0.681842
2.180465,0.602196,1.132604
1.314926,1.267985,2.682588
2.318847,1.106854,0.914437
0.959786,0.993803,2.388909
1.437517,1.172897,0.802113
2.638575,0.092401,0.115829
0.454505,0.764262,2.352862
0.362687,0.710515,0.216416
2.601695,1.448841,0.003828
1.022780,1.503204,1.108731
1.534060,0.265929,3.466116
1.317804,1.183388,1.726944
0.302657,0.125559,3.621907
0.092573,0.190341,5.313966
4.323192,0.232185,8.617272
0.239163,4.310224,4.744102
0.413836,2.627633,1.705841
1.612181,2.467328,2.733044
1.517227,0.430538,1.163724
0.892765,0.040986,2.658226
0.542138,1.795217,0.374558
0.899764,0.577660,1.544519
0.357481,0.847716,0.914026
2.597032,4.843156,3.154433
2.822058,1.534157,2.988441
3.255946,4.286351,2.850967
1.665234,4.996379,2.357604
0.508790,4.251022,6.670065
0.727902,6.496073,6.550459
1.920523,12.153691,3.764067
0.999366,11.038566,0.890177
1.497834,1.823392,2.438833
2.744747,1.723047,2.427636
1.331133,2.313821,2.628373
1.493207,3.189050,2.566853
0.399154,0.636553,1.042681
0.965834,2.927516,0.968041
1.026088,2.047524,0.939282
0.671908,2.184583,0.988478
2.527438,0.952048,1.141476
1.353671,1.572846,1.196172
0.096651,2.306926,2.746109
1.343578,2.991018,2.834621
2.195785,2.212085,1.346461
2.863761,0.818617,0.010858
1.802342,0.652175,2.740879
4.233795,0.884750,0.766473
2.661366,0.667444,0.657573
2.309705,0.977848,0.207054
3.548303,1.842771,0.869116
3.370409,1.240086,0.011182
5.139410,2.532428,1.330942
2.991070,1.718015,1.496000
0.553423,1.654125,1.329155
1.900603,1.478876,2.065059
3.093409,1.203167,2.002125
6.593068,1.113317,2.004180
6.121038,1.770066,0.441374
4.953379,0.828662,0.809188
6.147273,1.515533,1.688447
7.138566,0.886022,2.975116
6.185751,0.888394,1.466887
7.940939,2.392795,1.486188
7.754210,5.974851,2.970196
8.858159,1.305235,0.427413
4.545784,1.960719,1.061790
6.867098,2.135927,0.946903
7.083977,0.780759,2.876586
0.992517,0.237049,4.063782
7.661579,1.181199,2.860986
5.766706,2.392314,2.817658
5.472136,10.933903,2.746290
7.934071,3.371872,0.406855
6.515770,1.967283,0.738690
3.429482,0.313774,3.128932
0.571291,1.294201,1.083935
2.526904,1.531055,1.480561
0.869776,1.403604,2.628421
0.164194,0.439653,2.411205
1.398275,1.428282,2.333958
0.758259,1.629341,5.234240
0.184322,1.398639,0.986896
1.497988,1.332724,0.618551
2.808385,0.050278,0.668300
4.977478,2.905842,0.771334
4.647763,3.258521,0.900889
4.943538,4.180116,1.029065
5.289002,2.994346,1.166530
4.348312,3.659847,0.122411
4.327985,2.667980,0.094835
3.877319,2.832515,0.096381
5.911072,1.657372,1.878707
0.911917,1.685813,0.838885
0.341186,2.901271,1.904627
1.352854,2.692812,0.553027
0.305702,1.228242,0.485136
0.827417,1.309879,0.366609
1.378141,3.882769,0.360153
0.578387,2.651395,1.649735
0.577634,0.347353,1.412925
1.643134,0.976658,0.971983
2.758738,0.467536,0.869786
2.156107,1.653511,2.410935
0.385462,0.462856,0.486737
1.163248,5.724657,0.269943
0.365748,4.940780,1.973119
0.735026,2.398552,1.847929
4.208335,7.187256,1.955212
4.880787,4.994955,1.915744
5.023100,0.639385,1.998049
5.164896,2.202424,0.037404
2.888603,0.147387,0.131351
1.535150,0.228637,0.224815
1.634533,1.731937,0.293224
3.169855,0.111610,0.363260
4.600845,0.177652,1.056874
6.055019,5.640314,0.973427
5.514462,2.152291,1.430696
2.419874,0.844369,1.870658
3.449810,2.230797,2.455089
3.122296,3.343490,1.708100
5.668800,0.745626,1.819243
5.071743,4.791584,0.232247
5.337764,0.190950,0.181340
6.476126,0.925210,0.539836
6.460696,1.019310,0.632614
3.577255,0.459843,0.918319
7.217641,1.930333,1.256759
7.221364,0.266851,2.432489
6.014105,1.552638,2.507136
6.108843,1.444400,2.575346
7.076369,3.902596,2.530731
5.486172,3.269646,1.229606
5.976931,7.205664,2.853153
5.211699,11.500421,2.916569
6.180500,5.962578,1.754479
7.406852,4.117630,1.645965
4.743999,1.351814,1.683404
3.481874,0.357292,2.857550
