pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
41.485239,-17.310616,-12.087614,29.051192,-14.289505,16.927359,36.032615,-20.591297,5.491865
41.350073,-16.942606,-12.267055,29.121791,-14.391551,17.376078,35.849628,-20.487018,5.687882
40.843679,-16.202626,-11.896919,29.358100,-14.677886,18.243875,35.898648,-20.132255,5.737220
40.489759,-15.423252,-11.842433,30.428135,-15.220899,17.322477,35.812530,-19.905283,5.752075
40.514256,-15.278537,-11.983072,30.185201,-14.963156,17.276094,36.018824,-19.549936,5.309703
40.446548,-15.713044,-11.957652,30.282520,-15.026607,17.272552,35.898630,-19.640106,5.461166
40.295452,-15.792104,-12.097199,30.156391,-15.081000,17.152446,35.876054,-19.630250,5.526121
39.868933,-15.430060,-11.962880,30.017530,-15.487774,17.568552,35.726357,-19.572166,5.537126
39.918257,-15.767702,-12.125155,30.069862,-15.753584,17.499509,35.651560,-19.795133,5.544001
40.084823,-16.073818,-12.237895,30.701308,-16.825697,17.646617,35.779005,-20.296763,5.495583
40.516294,-15.761341,-11.453195,31.367346,-16.690591,18.501771,36.237178,-20.596408,5.437171
40.521915,-15.765458,-11.458949,31.983200,-17.268464,18.189122,36.529667,-20.617521,5.474303
40.379423,-15.335592,-11.319702,32.539755,-16.803207,17.914044,36.812507,-20.480454,5.365521
40.490166,-15.278711,-11.582621,33.138313,-16.527965,17.634013,36.994985,-20.305160,5.325342
40.796344,-15.282792,-11.939066,33.662363,-16.537431,17.329678,37.243070,-20.313578,5.317378
40.934723,-15.519951,-11.946259,32.985484,-16.696425,18.017157,37.389511,-20.308568,5.351545
40.959783,-15.557615,-11.966058,32.579191,-16.695468,18.366309,37.348496,-20.302145,5.367596
40.943876,-15.553195,-11.963391,32.419588,-16.360317,18.167102,37.271850,-20.241555,5.452427
40.832844,-15.486813,-11.894221,32.132076,-16.316699,17.611542,37.034992,-20.085834,5.656101
40.772293,-15.619278,-11.745834,31.604287,-15.509982,17.436305,36.868378,-19.841732,5.301395
40.664853,-15.570873,-11.660111,31.062687,-14.845330,17.122520,36.613008,-19.482319,5.104504
40.447615,-15.258069,-11.584126,30.591370,-14.695274,17.035425,36.144016,-19.304306,5.317958
40.203173,-15.193640,-11.529018,30.135442,-14.569128,17.070444,35.906574,-19.276313,5.331950
40.486427,-15.537155,-12.002666,29.831984,-13.918217,16.766441,35.888300,-19.364611,5.186833
40.634683,-15.787460,-12.418390,29.488356,-13.365621,16.563500,36.043395,-19.329434,4.899117
40.783076,-16.028766,-12.782031,29.102722,-12.890986,16.204870,35.987403,-19.295091,4.938965
40.821790,-15.486216,-11.982147,28.681614,-12.758115,15.990323,35.753900,-19.104781,5.201594
