pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
43.982558,-16.510989,-0.155354,27.282372,-12.940059,24.125875,35.671695,-18.844264,14.694744
43.925444,-16.229813,-0.164171,27.193115,-12.982777,24.132253,35.715860,-18.985259,14.606298
43.182709,-16.549837,-0.745536,27.164260,-13.016304,24.072481,35.655216,-18.995515,14.579342
42.976705,-16.500444,-0.760634,27.146649,-13.044904,24.023819,35.552614,-18.954133,14.626098
43.551586,-16.396018,-0.633822,27.222411,-12.761233,24.139849,35.597977,-18.911703,14.822457
43.632057,-16.403156,-0.668185,27.272173,-12.456345,23.931433,35.860689,-18.792133,14.400557
43.550626,-16.046403,-0.442253,27.690406,-12.236295,23.283327,35.927224,-18.546162,14.093845
44.056572,-16.811773,-1.243587,27.859500,-12.007346,22.955085,35.801957,-18.127318,14.017283
42.826619,-14.799445,-0.644648,27.209190,-11.967326,23.716542,35.901723,-17.824169,14.130470
42.753505,-14.714501,-0.863686,27.200031,-11.923983,23.711518,36.226429,-17.788229,13.885097
42.322255,-14.400001,-0.806288,25.945045,-11.017530,24.942031,36.278751,-17.749709,13.958355
42.201875,-14.474157,-0.938454,27.793335,-11.947381,22.965293,36.185921,-17.570687,13.887483
42.178520,-14.539586,-1.048813,27.789302,-11.843482,22.784241,36.234847,-17.358110,13.523213
42.108617,-14.519076,-1.010822,27.995139,-11.637297,22.722355,36.375006,-17.356573,13.175895
42.009537,-14.238279,-0.948363,28.064529,-11.910869,23.004449,36.540815,-17.238243,13.389580
42.243874,-14.535316,-1.044871,28.299246,-11.786041,23.217014,36.712233,-17.359978,13.564211
42.150752,-14.553631,-1.048332,28.548783,-11.767457,23.633750,36.630886,-17.846300,12.710351
42.069292,-14.574139,-1.098023,28.924420,-11.645373,23.867411,36.806591,-17.913671,12.538399
41.901451,-14.472924,-0.975674,29.126339,-12.077473,24.261582,36.629354,-17.987315,12.762447
41.809195,-14.483511,-1.005668,29.394898,-12.266132,24.716365,36.762172,-18.051282,12.692192
41.803619,-14.503396,-1.038490,29.674237,-12.461780,25.147218,36.948314,-18.161523,12.543812
41.852262,-14.493964,-1.015548,29.852784,-12.715110,25.474144,37.134539,-18.303946,12.348851
42.027113,-14.606016,-1.165203,30.049841,-13.063612,26.000777,37.148357,-18.507955,12.388806
41.882218,-14.443615,-0.933642,31.554722,-13.668579,25.061647,36.966874,-18.590538,12.600297
41.687884,-14.055514,-0.710693,31.570398,-14.028282,25.528825,36.967163,-18.598491,12.584381
40.794843,-13.180999,0.126865,32.042508,-14.695288,25.637789,37.046616,-18.620833,12.556611
40.474033,-12.753416,0.088104,31.981832,-14.828502,26.280886,37.088076,-18.555687,12.664540
40.737513,-13.165298,-0.231977,32.075496,-14.789764,26.723855,37.165223,-18.499221,12.764412
40.903072,-13.439405,-0.589994,32.171414,-15.113516,24.716107,37.329478,-18.559503,12.699322
41.097094,-13.671928,-0.917616,32.303621,-14.889343,25.081736,37.598676,-18.767741,12.414808
41.252040,-13.838378,-1.167310,32.769620,-14.591729,25.615130,37.911868,-18.954152,12.171144
41.225090,-13.897364,-1.262676,33.003967,-14.499798,25.440662,38.040624,-19.015002,12.105100
41.210990,-13.958039,-1.367848,33.215898,-14.198990,25.250933,38.071573,-18.928714,12.249534
41.122681,-13.866422,-1.238675,33.357563,-14.183714,24.952090,37.977117,-18.813272,12.418309
41.099330,-13.888045,-1.273476,33.455781,-13.987717,24.585570,37.970926,-18.637763,12.329816
41.280865,-13.859189,-1.199702,33.580459,-13.726316,24.310235,37.985104,-18.637089,12.333113
41.197938,-13.612024,-0.816166,33.620381,-13.588562,24.182687,38.037565,-18.586462,12.420171
41.291789,-13.619378,-0.812943,33.824664,-13.856822,24.101014,38.174735,-18.616893,12.390406
41.586428,-13.876731,-1.174984,34.050228,-14.266520,24.226845,38.548707,-18.827060,12.122479
41.988059,-14.311809,-1.449248,34.222000,-14.137734,24.430600,38.753299,-19.155876,11.995740
42.332663,-14.420948,-1.541019,34.423005,-14.116262,24.530075,38.987238,-19.492114,11.878198
42.367114,-14.399794,-1.497852,34.447126,-13.976515,24.064875,39.114713,-19.551486,11.803764
42.277026,-14.458061,-1.620750,34.652552,-14.130790,23.802474,39.308290,-19.500777,11.546178
42.453433,-14.581899,-1.796608,34.854999,-14.481321,23.661006,39.850151,-19.845462,10.989112
42.730919,-14.815848,-1.762315,35.292933,-14.576391,23.598525,40.227520,-20.049600,10.649338
42.692820,-14.684613,-1.528214,35.605357,-14.684661,23.479096,40.306571,-20.081237,10.610538
42.642118,-14.585207,-1.380603,35.328877,-14.609149,23.866502,40.345715,-19.984595,10.768838
42.769492,-14.780646,-1.688480,35.146366,-14.335575,23.973829,40.408096,-19.911871,10.900574
42.724755,-14.568032,-1.717545,35.251267,-14.188168,23.828302,40.477625,-19.644954,10.969419
42.413714,-14.167547,-1.499064,34.679642,-13.376440,24.092183,40.347242,-19.315946,11.104287
41.942472,-13.620740,-1.432896,34.618439,-13.392423,23.874538,40.018726,-19.135656,11.322047
41.419952,-13.063340,-1.346374,34.541903,-14.177010,24.232469,39.653061,-18.892054,11.643408
41.098056,-12.760768,-1.313925,34.596500,-14.084677,25.257865,39.529060,-18.849254,11.694596
41.154867,-12.676246,-1.530524,34.735149,-14.269117,25.723387,39.721350,-18.952988,11.564447
41.405537,-13.025691,-1.691584,34.960877,-14.488145,25.745269,39.929167,-19.204538,11.558532
41.551803,-12.968216,-3.167064,35.189434,-14.517226,25.401549,40.151795,-19.299990,11.454917
41.410677,-12.905565,-3.009006,34.707777,-13.895739,25.570057,40.136303,-19.294756,11.457100
41.091004,-12.602141,-3.246755,34.356754,-13.356641,25.352128,39.995714,-19.026229,11.498050
40.572825,-12.408428,-3.404408,34.025226,-12.981183,25.183985,39.798781,-18.511849,11.454645
39.993884,-12.030155,-3.621343,33.658886,-12.649941,24.957038,39.485813,-18.039175,11.364297
39.800795,-11.661686,-2.402468,33.906897,-12.957369,24.459953,39.234897,-17.705675,11.139390
39.366095,-11.546169,-2.212413,34.150386,-12.927098,24.280483,39.043355,-17.575121,10.957847
39.108333,-11.392085,-1.986855,34.557950,-13.101323,24.363327,39.298061,-17.678198,11.427724
38.944671,-11.363367,-1.972449,34.736543,-13.615835,24.599881,39.470671,-17.641422,11.512100
39.140689,-11.597981,-2.326963,34.179180,-14.674884,23.216052,39.669391,-17.986541,11.631733
38.976368,-11.674597,-2.475545,34.209693,-14.722917,23.196027,39.739501,-17.862626,11.573820
38.797341,-11.789289,-2.689890,34.323382,-14.373611,23.530042,39.513391,-17.679870,11.752572
38.735472,-11.512366,-2.926548,33.847895,-14.742789,24.300672,39.360814,-17.502850,11.662496
38.748973,-11.326117,-3.070841,33.772002,-14.427851,25.523975,39.290423,-17.416667,11.789933
