pt1_dltres,pt2_dltres,pt3_dltres
1.923570,1.048279,0.295163
1.262181,1.273398,0.555397
1.256073,0.038485,0.347710
1.044330,1.398270,0.573260
0.359208,2.639652,0.835301
1.019119,1.293785,2.386939
0.385288,0.727619,2.407731
0.133894,0.786013,2.504888
0.674076,1.127944,1.272449
1.411884,1.300417,0.054719
1.027177,0.450937,1.348702
1.158381,0.476660,1.298577
1.142703,0.720863,1.262675
1.450499,0.888167,1.116838
1.546534,0.179724,0.430838
3.418689,0.703849,2.408160
2.097333,0.050444,6.228036
2.539566,0.765909,3.383391
1.039322,2.407861,2.357730
0.112365,2.556783,2.840832
0.152917,4.825644,2.775489
0.022638,1.152306,2.904125
0.102199,0.472703,2.936022
0.919318,0.649878,2.646665
0.630349,2.458834,1.070076
0.916731,0.965143,0.310634
0.928158,2.513884,0.256506
0.451330,1.519654,0.043405
2.008310,1.403027,0.068143
2.096399,1.551327,0.196138
0.478538,1.744454,0.299895
1.635285,1.818692,1.124520
1.741031,0.615800,1.262011
0.439026,1.950863,0.146635
0.438510,0.160395,1.551719
0.846084,0.113188,1.713746
0.888007,1.063739,1.718173
0.068504,2.562766,1.686100
0.317201,1.463309,1.620210
1.553942,0.511707,1.567248
1.755514,1.943255,2.803571
3.128609,0.783650,2.791174
0.128955,1.093651,1.554703
0.373061,0.904153,1.536637
0.280332,1.017674,1.564110
0.272239,2.392662,2.930014
0.282657,2.453601,3.660941
0.182332,2.474149,1.633258
1.527007,1.357580,0.424858
1.696990,1.514876,2.287044
0.093148,1.874372,2.302345
1.355956,1.805781,2.179705
1.354924,0.570616,0.830213
1.429918,1.786595,0.780838
1.646322,0.672005,2.130156
1.577538,0.947745,0.962664
0.325851,2.431471,4.612051
1.660942,2.468568,4.612051
1.680977,2.340748,4.726037
0.235752,2.385221,2.853422
1.166490,2.408145,1.235429
0.980025,2.520214,2.623731
2.499883,2.713844,0.554022
3.944997,0.936120,1.237649
1.128071,0.992941,1.071171
2.025654,0.829711,1.096983
2.026078,0.670449,1.321816
1.999588,0.580553,2.407216
1.758809,1.923881,2.266223
1.900711,1.978774,0.886312
2.052260,0.141241,0.527006
0.165589,2.834602,0.570515
0.839194,1.193286,0.896824
0.862613,2.696892,2.396707
0.582285,0.274676,0.639610
2.589128,2.096011,1.337738
0.371168,0.542447,0.158291
2.018456,2.977223,0.488076
2.499387,1.322678,0.500201
0.335655,1.406890,0.518278
4.923335,2.994188,0.471514
4.004283,0.616203,1.820183
2.836052,1.896529,0.028714
6.532382,0.886096,0.007669
0.223134,1.426099,1.391765
0.331180,0.123755,0.785541
1.781351,0.430110,0.634427
1.996598,0.452740,0.000814
1.862633,0.906037,0.057893
1.117830,0.292302,1.608358
5.630774,1.694825,0.885673
6.808724,2.258353,2.781436
2.244756,2.526622,3.801713
2.565416,0.930098,1.606880
6.911439,0.428904,4.843317
8.467906,2.951718,4.537455
4.884793,7.841504,1.792533
4.529867,7.123672,0.887761
5.649872,1.201562,5.922187
3.877199,2.238921,3.091651
3.830254,0.931340,1.207949
7.398113,1.105181,0.163786
7.381130,0.144752,2.562790
2.269405,0.059897,0.955640
1.473068,0.058788,0.868268
2.528563,1.333427,0.996853
1.070016,1.428353,1.029245
0.223045,2.676386,2.383672
0.586387,4.857443,0.675213
3.607656,7.357624,1.085422
1.109021,1.406912,0.070423
1.226700,3.636880,0.208708
2.229203,3.116751,1.937996
0.967436,0.931622,2.518319
3.025661,1.857184,2.782905
2.955596,4.045914,2.886705
0.465911,1.231884,0.352082
1.506955,1.289266,3.044481
0.064043,1.180849,1.860129
1.249671,0.991071,0.683611
1.090808,2.156022,2.490961
5.031845,1.408261,2.479125
5.974111,1.789941,2.356008
0.714415,0.907350,0.895840
0.592126,3.600866,0.332691
4.081312,3.375229,0.177473
4.552606,4.656064,0.937731
4.094560,2.997423,0.441499
2.787899,2.913105,2.150515
7.726043,2.851929,1.953435
3.930073,0.178205,0.181206
2.065991,1.847384,0.067859
2.856529,1.263374,0.211480
1.600728,1.978716,3.731591
3.105760,4.491347,5.258572
2.166722,1.954262,0.761964
0.673273,0.248199,0.794637
2.180091,0.446066,0.845153
1.670713,4.488209,1.303259
0.134043,3.427661,2.218640
0.909933,4.334404,1.100910
0.317083,6.965667,1.342248
6.662405,1.021007,2.768385
7.276333,0.387464,2.384863
6.400867,0.349779,2.249556
4.775251,2.124129,2.328151
4.035816,2.426816,1.172961
0.155672,1.566998,0.071977
0.491456,6.319675,1.608874
7.321409,1.246326,1.166797
5.246382,0.668838,1.389245
2.233531,0.203592,0.828028
2.001882,1.387356,0.875195
3.035383,0.076714,2.142091
3.717804,1.464571,1.648785
5.233437,0.262537,1.156733
4.816893,0.511432,0.372897
4.813515,0.609712,0.451987
6.765848,2.133101,0.624440
5.536889,2.231654,0.696437
5.587215,0.706676,0.702478
4.260092,0.622695,0.815500
1.705007,2.055182,0.892107
1.625834,2.309109,0.346601
2.934105,0.636916,1.661376
2.207928,2.128588,0.123663
0.815957,1.528030,0.058461
0.917375,2.294051,0.348866
0.341900,2.485521,0.771627
1.928421,1.435667,0.631858
2.957718,0.352448,0.891605
2.747618,2.268141,1.076895
4.083585,0.973400,0.260161
5.713069,2.247027,1.476075
6.548766,2.285990,2.793563
6.727897,1.834237,2.217346
9.844396,1.271994,0.501871
7.379605,3.520208,1.117682
6.809923,3.824181,0.889013
2.462737,4.329577,0.902564
1.899450,1.943835,0.935353
4.346813,1.905636,0.847536
2.231293,4.035259,2.009675
2.177574,5.653321,1.797414
1.876481,9.520280,6.386091
15.464611,6.411526,4.498883
11.383781,8.694333,9.163541
6.428046,4.278737,5.875197
2.070452,9.175769,2.109376
4.698392,2.532523,5.172903
3.359318,2.348418,3.242345
7.024710,10.395931,2.083423
1.353232,9.423221,2.712963
3.336472,6.639235,0.911531
2.616652,4.124116,1.185211
2.412233,4.107002,1.314603
2.750290,3.728509,2.962068
2.676342,2.367404,0.725138
2.494594,7.871095,0.179593
6.002138,11.896490,0.687001
3.584154,6.106985,1.912212
1.480774,6.097513,0.904423
0.571027,8.308609,0.740378
0.818767,7.945238,0.629896
2.617535,6.102174,1.601650
1.719865,2.560584,2.439745
0.740070,6.102366,0.581653
2.696476,2.414598,0.972401
4.382173,2.344149,2.699545
5.784799,2.896714,2.951000
4.042970,1.644509,0.203441
3.182685,0.816749,1.019595
0.573236,2.156986,3.300846
0.551224,0.767512,3.212257
0.986949,4.209843,4.239684
1.551333,3.885900,4.342262
2.780028,0.876553,7.882308
0.320802,1.190580,9.020229
1.517896,2.514333,8.974035
0.752240,2.477160,6.600888
0.900330,2.627420,4.942669
0.634491,0.801050,1.292004
0.770739,2.206381,1.677325
1.906170,0.386386,8.605166
1.600983,0.140410,6.979266
5.096407,1.175822,5.208050
4.766630,0.356794,6.006644
0.130004,0.502147,8.294821
0.310801,0.771619,1.625258
5.459417,0.038944,5.582570
3.885985,0.546233,6.673622
1.301686,0.620209,4.003259
3.079687,0.712041,4.322866
5.524944,0.715939,4.703001
3.120168,0.685730,4.825418
3.376934,0.725757,7.178767
2.413432,2.118713,7.316709
2.032468,2.132879,1.669319
3.722903,0.891772,1.777077
3.745664,3.401347,1.218760
2.332071,1.995354,0.372614
7.442880,3.063753,1.983736
10.272809,3.293131,6.750854
5.091086,1.330050,8.534666
0.012216,4.657093,1.647486
0.935820,5.277967,4.830690
3.969847,5.170582,8.686060
3.678176,5.640928,5.701014
3.826460,4.719088,6.344028
6.589042,8.067699,6.848252
3.611478,6.245017,7.094459
0.097415,1.752045,3.727039
0.151949,1.466947,5.052518
0.850154,1.535429,5.466239
0.557928,2.997183,5.548387
5.707528,3.372915,7.995706
1.406584,1.046573,9.256086
4.955083,0.333729,6.584805
4.954077,1.070078,6.072041
0.581453,2.376643,9.904425
4.335974,4.456266,4.505512
1.956833,1.896320,2.883765
1.100985,2.970463,1.740347
0.252183,3.732533,2.125022
0.598746,0.379782,0.498545
1.532096,2.836220,2.046579
0.647959,1.231079,2.976152
1.692965,0.074266,1.718806
1.039207,1.540794,1.755112
1.544715,0.142371,1.912928
1.589246,1.319770,0.523511
0.439390,3.058090,1.555394
4.415427,0.217082,2.346304
1.167299,0.177195,2.699126
1.424685,0.199089,1.541481
2.936041,0.608141,0.006355
2.984675,2.056617,2.989347
5.064096,0.050703,2.797055
1.235288,1.396142,0.178336
1.220701,0.241962,3.506873
1.099197,0.412956,0.958011
0.990681,2.124125,0.411151
1.923349,1.301673,0.408667
0.519042,2.685939,0.283584
0.264221,5.092386,0.597280
0.173531,3.804731,3.216447
2.958262,4.245331,2.364145
4.115932,0.262492,0.250604
1.046033,5.871416,5.595437
2.075929,0.503203,8.047874
4.776941,5.392613,9.045575
5.155471,10.589053,9.511450
6.401099,12.133390,13.845100
2.897492,3.722488,5.020066
1.568665,1.228584,2.340090
1.699673,2.194774,0.733206
