pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
716.056558,370.722824,572.751036,442.650622,733.219661,296.601670,453.342886,372.154000,729.156314,306.156314,516.041791,379.487185
716.320000,371.000000,574.290000,443.040000,731.680000,299.000000,453.975330,374.051333,727.850000,305.990000,514.970000,378.940000
715.870000,371.000000,573.090000,443.000000,730.060000,299.070000,451.445552,375.316222,729.990000,302.020000,516.596398,379.487185
715.560000,371.000000,572.530000,442.990000,727.970000,301.060000,451.040000,377.080000,729.156314,306.156314,515.720000,378.940000
715.920000,371.000000,572.670000,443.000000,726.578993,296.601670,448.980000,377.040000,729.750000,307.980000,514.820000,378.920000
715.480000,372.960000,566.589785,445.388956,725.260000,296.940000,448.283329,377.213556,728.250000,308.010000,513.810000,380.960000
716.180000,373.000000,566.589785,445.388956,724.370000,296.940000,446.550000,376.990000,727.690000,308.060000,512.010000,381.010000
715.280000,373.010000,566.589785,445.388956,722.970000,298.970000,444.488662,379.110890,723.000972,311.080588,511.140000,382.990000
714.800000,373.000000,566.670000,445.000000,722.370000,300.980000,443.050000,380.980000,722.100000,311.020000,509.860000,383.030000
713.790000,373.010000,561.797700,445.388956,721.260000,301.010000,441.330000,381.110000,720.460000,311.000000,507.890000,383.020000
711.490000,374.970000,561.797700,445.388956,719.930000,302.980000,440.260000,382.880000,718.310000,312.950000,505.940000,384.950000
712.710000,375.020000,561.970000,444.990000,714.960000,305.010000,438.860000,384.950000,715.480000,314.950000,504.860000,386.970000
715.470000,375.000000,565.220618,445.388956,718.040992,305.139671,438.630000,385.040000,718.010000,317.040000,507.810000,387.060000
714.320000,375.030000,565.905201,446.073539,718.910000,304.970000,440.061550,382.273112,719.160000,317.000000,509.690000,387.070000
713.770000,375.010000,565.905201,448.811873,720.140000,304.990000,441.880000,381.990000,720.200000,317.020000,511.390000,387.020000
713.010000,375.010000,565.905201,448.811873,720.310000,305.000000,445.600000,384.120000,720.490000,317.030000,512.720000,387.020000
711.190000,376.950000,565.905201,448.811873,720.770000,307.000000,445.130000,384.000000,720.540000,318.960000,511.680000,386.990000
