pt1_dltres,pt2_dltres,pt3_dltres
0.178954,5.532507,0.720203
0.098878,4.618736,0.700430
0.291794,1.482995,0.673575
0.312612,2.067071,0.630768
0.236914,1.593048,2.025496
0.288749,0.408396,2.005779
0.410232,2.590501,1.953469
0.446918,2.459488,1.893060
0.483249,1.591860,1.863792
0.534638,1.809092,1.865027
0.537894,1.867715,1.887089
0.448046,0.553526,1.961385
0.360694,0.759359,2.053141
0.253448,3.279699,0.726421
0.106149,2.420323,0.794531
0.074245,2.168653,0.910478
0.269801,2.179551,0.404615
0.837541,0.398834,0.376837
1.478949,1.662943,0.994194
0.455443,1.180826,2.251262
0.370352,1.510447,2.115005
0.358180,1.413860,2.049776
0.226386,0.703306,2.089110
0.430742,1.121508,1.604213
0.318662,2.082340,1.513680
0.180929,3.120729,1.715044
1.632852,0.465797,4.038133
1.805036,1.664804,6.593032
1.007589,0.015403,6.195440
2.816111,0.193842,1.647001
0.779958,0.072538,1.323359
0.487990,1.060450,0.070229
0.435736,0.201673,0.029974
0.168056,0.383947,0.206013
0.142886,0.161434,0.222000
0.214947,0.577453,0.149258
0.274940,0.876843,0.097562
0.220679,0.940297,0.141798
1.265423,0.843925,0.210013
1.615523,0.715803,0.185513
1.743362,0.491605,0.064374
1.619382,1.927284,0.043110
1.476852,0.718012,2.445685
2.733141,0.510201,1.921318
2.640782,2.872104,0.632514
2.411186,1.114029,0.774410
2.276012,0.977909,2.746155
2.192678,3.787876,2.485873
0.726927,1.215029,1.183427
0.799418,0.192634,3.833895
2.350877,2.956847,4.507106
2.463882,2.814850,5.310812
1.387359,7.599605,4.296301
0.577449,3.575304,2.052172
0.468226,4.910849,0.125826
0.338347,3.278428,1.603274
0.188558,1.034722,2.196626
0.115391,0.139222,0.686118
2.592458,2.064218,1.234484
2.352089,2.521615,0.227144
0.474500,1.346575,0.402428
1.519661,1.010375,1.935475
2.978405,0.036938,0.909719
1.394711,0.778450,2.464410
1.355961,1.594825,2.869767
1.021996,1.511991,2.491052
1.157321,1.274280,3.365228
1.205226,2.996520,3.635808
3.742923,1.786053,7.358626
7.798473,0.690463,8.060598
3.624850,0.069535,3.205808
2.806681,1.562078,4.056944
2.813963,0.603848,2.949346
1.896034,0.477465,3.050070
1.081448,2.003995,1.450428
1.534133,1.815971,1.366516
1.586533,1.695515,1.200117
2.932428,0.526487,1.054290
1.516556,0.949066,1.229055
1.521197,0.873805,1.302786
1.421291,0.827471,0.219193
1.495522,0.760894,1.011013
1.529469,2.324413,1.579536
1.767479,0.917679,0.055775
1.900448,0.561144,1.323528
0.359164,2.512916,0.008199
0.365151,0.996094,1.348456
1.846758,2.584783,1.446391
0.100197,2.631236,2.780763
1.464771,2.854981,4.309899
0.927550,2.547199,5.725432
0.697202,1.221603,7.124964
2.208808,1.220181,8.552465
0.965251,1.211087,9.979248
0.583971,1.383271,10.950266
0.446832,2.936208,2.635524
2.095345,1.108711,4.405079
3.330188,0.897274,2.189546
4.725540,0.886788,0.905378
1.029949,0.270630,0.457002
0.154674,2.056944,0.286370
1.478543,0.412110,0.918125
3.583101,0.818840,1.468157
2.534036,1.902175,1.257802
2.074411,1.225963,2.558425
0.431774,1.223926,2.444252
2.485353,2.869654,0.239288
2.330898,3.323762,2.192236
0.654749,2.925284,0.643024
0.673557,0.505989,1.834412
0.256099,0.255284,4.122367
3.595374,1.074037,0.439569
3.789424,1.110106,1.770876
2.609359,1.185525,0.404180
1.306925,1.016963,0.371963
0.066284,0.982048,0.376389
1.579775,1.078495,2.446313
1.561125,1.023001,2.402565
0.119539,0.942215,1.107836
1.530889,0.537249,5.774580
1.469862,0.620052,6.509585
1.450374,0.808564,5.876343
1.325414,0.789498,3.401447
1.217502,0.673098,3.347043
1.286052,1.009474,1.679893
0.456779,1.025179,1.730201
0.319931,0.514651,2.993640
1.166789,0.551493,2.993640
0.115434,0.964694,2.993640
0.357426,0.880225,2.993640
1.971299,0.481261,1.813117
1.763397,0.462442,0.468974
1.835647,0.549376,1.832251
0.301722,0.594556,1.011963
1.248719,0.860682,2.319883
1.589978,0.130623,2.168784
1.513912,0.320481,0.409421
1.785048,0.054848,0.419967
1.848281,1.195415,1.870306
0.317366,1.273008,1.857125
1.795835,1.330220,1.993199
3.601977,1.358107,2.036129
4.217614,1.303985,1.950251
2.048358,1.291824,2.624579
1.799954,0.257328,1.240981
1.998375,1.218736,1.268215
2.020879,1.276588,1.250656
