pt1_dltres,pt2_dltres,pt3_dltres
0.248237,1.792241,2.365654
1.514763,1.566641,2.308452
1.618498,1.570065,2.326494
1.436188,1.567673,2.382474
0.953446,0.082617,1.913844
0.802512,0.019902,1.641021
2.258070,1.514884,1.693995
1.778779,1.549654,1.859969
3.795303,1.012375,0.552819
2.236656,1.290179,0.970798
0.753931,0.737366,0.992564
0.599543,1.951885,0.482255
0.576627,0.547353,0.551340
0.606384,0.636953,0.864008
1.909800,0.547936,0.909737
0.738095,0.447634,2.351886
0.596177,1.822674,2.154265
0.598751,1.744170,1.849813
0.557817,0.213819,0.438100
0.548472,0.193576,0.465129
0.566785,0.127124,0.559258
0.574435,0.019002,0.648480
0.633769,1.267432,0.683431
0.553054,2.912000,2.156139
1.793557,4.270886,2.139898
2.959318,3.146832,2.122595
2.666835,2.341852,2.145091
1.474491,0.912270,2.143114
1.386282,0.772056,2.061213
1.574227,0.806090,1.935490
1.679422,0.797996,1.819739
1.689723,2.208862,1.780675
1.695958,2.243069,1.790492
1.652956,0.867938,1.857829
1.653958,0.830279,0.495645
1.676783,0.874058,0.506577
1.564778,0.450263,0.522746
1.614587,0.617086,0.469157
1.759161,0.618983,0.304789
0.594615,0.476897,1.551669
0.603590,0.603743,2.853103
0.605192,0.636798,2.828733
0.658473,0.354217,1.351131
0.735191,1.039553,0.739656
0.530577,1.140267,0.311368
0.671949,1.230018,0.291621
0.708752,0.105665,0.288548
0.574181,1.740810,0.287581
0.710159,2.979731,1.067855
1.931198,0.183286,2.346181
1.777402,0.869963,2.242027
1.511651,0.290693,2.097507
0.005550,0.939183,2.015449
1.406828,0.865997,2.081225
2.754862,2.325145,0.827261
1.317830,1.050934,0.876427
1.664425,0.923735,0.885446
1.525133,0.836481,2.170856
0.323333,1.004831,1.589631
0.565749,1.120532,1.096714
1.980104,0.770526,0.937123
2.106489,0.356442,0.524361
1.984406,2.018350,1.886059
1.893661,0.902391,1.914346
2.010708,2.453936,1.778858
1.990762,2.279169,0.609535
1.985131,1.696808,0.277017
1.624672,1.658906,1.166630
0.475940,1.356105,1.220154
1.613492,0.142025,1.240076
1.923638,0.747511,0.112370
2.148156,2.603484,1.454025
2.264828,0.647733,2.670985
2.453571,0.191328,2.522347
2.549540,0.370868,1.121431
2.059149,1.954048,3.544718
2.341131,2.599176,2.603631
2.538507,2.712430,2.292641
3.220400,2.620175,0.999553
2.300153,2.929344,1.316518
2.118380,2.972128,0.152185
3.953988,4.383618,0.151898
0.626230,2.871944,0.009618
1.501694,1.175708,2.520577
2.586720,2.751970,3.284936
2.220515,3.027632,2.863068
0.735215,4.729703,3.052982
0.644067,1.160232,3.043279
2.128991,2.624143,2.835008
3.569856,2.811075,1.463025
2.116162,4.818194,0.294557
2.822524,0.825231,0.114626
2.317818,1.471198,1.982655
2.317818,1.454668,1.104460
0.688143,3.836711,1.175784
0.731010,4.504822,1.081102
2.072370,4.584359,0.971860
0.741394,2.835441,0.846334
0.551381,1.117738,0.569748
1.796009,1.319556,0.321595
1.259940,1.164049,0.291293
1.296058,1.937665,1.684534
0.268518,0.603067,1.667617
1.180650,0.590727,1.530459
0.676155,0.867024,1.285362
0.815831,0.361736,1.177107
0.193024,0.309675,1.081144
