pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
32.973148,-13.079771,4.043697,20.566224,-13.097156,27.203704,29.559407,-18.642029,17.587711
33.011241,-13.135311,3.937490,20.673234,-13.191504,27.090629,29.577755,-18.581852,17.587086
33.256574,-13.180805,3.904193,20.607858,-13.193346,27.090035,29.620264,-18.605472,17.557115
33.406427,-13.167315,3.949607,20.769652,-12.939830,26.820651,29.582241,-18.599524,17.557071
33.177736,-13.003105,3.817316,20.740991,-12.636891,26.596544,29.563833,-18.440647,17.503192
33.013539,-12.857552,3.650584,20.691658,-12.338064,26.360866,29.523254,-18.105252,17.276832
33.063397,-12.756677,3.090149,20.607594,-12.014989,26.160401,29.508637,-17.836146,16.989634
33.273514,-12.981940,2.738469,20.593043,-11.770781,25.855363,29.537279,-17.801917,16.701270
33.221233,-13.026180,2.657598,20.626213,-11.755372,25.512600,29.608493,-17.732705,16.451106
33.241250,-13.096598,2.583040,20.709787,-11.518042,25.212454,29.525931,-17.624346,16.287375
33.017255,-13.092050,2.556254,20.646713,-11.599372,24.706292,29.265579,-17.647620,16.195902
32.895385,-13.170465,2.409675,20.310095,-11.613167,24.636592,29.188635,-17.697977,15.750830
32.710085,-13.087548,2.142557,20.071814,-11.402142,24.257530,29.072244,-17.593388,15.193877
32.548859,-13.038843,1.825956,19.880792,-11.086880,24.378482,28.891744,-17.336205,15.221465
32.327034,-12.859225,1.713978,19.700013,-10.998661,24.478900,28.693336,-17.220673,15.360201
32.493327,-12.797226,1.828744,19.545791,-10.945366,24.537632,28.631536,-17.217238,15.361046
32.439360,-12.648990,2.059022,19.311706,-10.923803,24.533422,28.527457,-17.244085,15.303243
32.317157,-12.763829,2.232064,19.102880,-10.642826,24.254650,28.256942,-17.428071,15.551578
32.211272,-12.776279,2.211760,18.747294,-10.474305,23.762502,28.281162,-16.945965,16.272855
32.042998,-12.716831,2.263384,18.322563,-10.233974,23.377339,27.552889,-17.394194,14.366190
32.149643,-11.865746,1.480977,17.456980,-10.646551,21.585242,27.511241,-17.685234,14.176432
32.153369,-11.359081,0.588942,16.161684,-9.549567,21.298102,26.913898,-17.176970,14.146211
31.806353,-10.630195,0.252760,14.915023,-9.993951,21.621883,26.322015,-16.536864,13.302684
31.128373,-11.208230,0.989647,15.100012,-10.154792,22.725416,26.257491,-16.543367,13.595594
31.661693,-11.701180,1.096204,15.275646,-9.962051,22.305532,26.783997,-16.560447,14.063668
31.008502,-10.723907,1.371228,15.085009,-10.246959,21.809658,26.736613,-16.545449,14.119320
31.066237,-11.435827,1.000615,14.687741,-10.301685,21.674757,26.487165,-16.409377,14.394404
31.018367,-11.464577,1.007164,14.321695,-10.313156,21.593357,26.242798,-16.322879,14.489456
31.253328,-11.216560,1.820289,14.239488,-10.420991,21.759659,26.481814,-16.548801,14.846137
31.782090,-11.323924,2.064388,14.338777,-9.996759,21.736618,26.544765,-17.091878,15.004618
31.831954,-11.456960,1.881474,14.308786,-9.999080,21.720926,26.937754,-17.266663,14.939407
31.690820,-11.395085,1.957993,14.321756,-10.647371,22.267932,26.946020,-17.287776,14.936945
31.726470,-11.473096,2.191241,14.402415,-10.639223,22.650006,27.143657,-17.431577,14.736985
32.092818,-11.594467,2.412120,14.770103,-9.750788,22.215825,27.413524,-17.584932,15.606697
32.048341,-11.601309,2.418256,14.686473,-9.765083,22.162511,27.223813,-17.777734,15.941262
32.208316,-11.708391,2.274206,14.484855,-9.673096,21.598973,26.922264,-18.092295,15.126681
32.188337,-11.657200,2.334505,13.928960,-9.736860,21.545909,26.766714,-17.976971,15.283260
32.258557,-11.671757,2.322411,13.629929,-9.631466,20.966047,26.719627,-17.754785,15.257660
32.056163,-11.657365,2.314791,13.331956,-9.497401,20.437103,26.462547,-17.605342,14.568668
32.190712,-11.099195,3.114966,12.894365,-9.015973,20.066344,26.314829,-17.359416,14.471395
32.168936,-11.160818,2.954400,12.870053,-9.196492,19.591391,25.827562,-17.408160,13.581485
31.926476,-11.192857,2.864016,12.649315,-9.375687,19.288598,25.536592,-17.193272,13.876092
31.691608,-11.074773,3.011795,12.299630,-9.589028,19.241434,25.310618,-17.029749,14.106216
31.895958,-10.994934,3.174512,12.338671,-9.111219,19.771759,25.227312,-17.159681,13.887673
32.343276,-11.019816,3.199183,12.289643,-9.174230,19.719292,25.219855,-17.354692,13.793901
32.325146,-10.986395,3.247977,12.123379,-9.264858,19.898869,25.164409,-17.313183,13.849870
32.463931,-10.948880,3.330412,11.961815,-9.016599,20.231459,24.992083,-17.136948,14.198929
