pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
49.533663,-9.921519,-8.154064,41.214643,-13.540228,16.227804,47.043974,-17.054387,4.591519
49.441636,-9.921211,-8.187751,40.681059,-12.658805,16.528501,46.393304,-16.619370,4.332649
48.991524,-8.889256,-7.397573,39.616765,-12.494810,16.509909,45.564357,-15.657305,5.367388
48.965443,-8.446920,-6.700715,39.509910,-12.487720,17.168107,46.577810,-15.934016,5.103037
49.007116,-8.548346,-6.465248,39.945132,-11.765209,16.559738,47.081470,-16.121959,4.865202
49.422389,-9.133021,-7.073539,39.982437,-11.645285,16.353973,47.430512,-16.542383,4.619432
49.466911,-9.379457,-7.103752,40.103629,-12.015903,16.389081,47.475525,-16.686114,4.405991
49.821576,-9.555841,-7.193760,40.416674,-12.305624,16.324835,47.459056,-16.900230,4.754709
50.267089,-9.943380,-7.151596,40.676846,-12.366143,16.219139,47.684049,-17.091803,4.862200
50.717767,-10.402692,-7.144228,40.869709,-12.582050,15.895591,47.843626,-17.348884,4.859529
50.982329,-10.457139,-7.279104,40.445969,-12.803007,15.681989,48.025986,-17.332992,4.550820
50.783723,-10.291972,-7.058593,40.273661,-12.741104,15.734928,47.866660,-17.223707,4.691398
50.836665,-10.341387,-7.132511,40.056021,-12.196540,16.344117,47.658391,-17.206023,4.686433
50.820594,-10.454477,-7.230520,39.662778,-12.218446,16.620155,47.197061,-17.089133,4.795010
50.451337,-10.109001,-7.475905,38.962653,-12.060626,15.572187,46.606041,-17.089493,4.346753
49.953053,-11.377683,-8.406274,37.630057,-11.228637,16.672541,45.490364,-15.742651,4.689301
51.000319,-10.123329,-6.639541,37.404609,-10.534850,17.469732,45.908205,-15.085141,6.788158
50.967123,-11.434013,-8.037856,37.935457,-10.762506,17.074141,46.148415,-15.714177,6.778415
50.875523,-11.233784,-7.342565,38.308351,-11.028963,17.016432,46.279341,-16.099475,7.188146
50.835687,-11.383617,-7.135353,38.560753,-11.188570,16.827633,46.112034,-16.520390,7.149937
50.818910,-11.319662,-7.020607,37.785356,-11.860814,17.038074,46.151453,-16.456401,7.235893
51.055928,-11.479943,-7.254444,37.396882,-11.849702,16.716039,46.213037,-16.619382,6.995127
51.348359,-11.772299,-7.696334,36.965897,-11.968080,16.777116,46.090788,-16.805603,6.694245
51.225535,-11.908661,-7.511544,36.581244,-11.936905,16.787348,45.672169,-16.229409,6.812178
51.277398,-11.988054,-7.546835,36.578143,-11.233456,17.494804,46.224887,-16.876061,7.081961
51.355904,-12.091594,-7.643393,37.034797,-11.638791,17.401754,46.506152,-17.495147,7.284272
51.266448,-12.068448,-7.637350,37.232704,-11.686041,17.108171,46.204133,-16.239268,7.365769
51.197590,-12.179527,-7.444980,37.108664,-11.520611,16.934922,46.195133,-16.205992,7.297707
51.406292,-12.448668,-7.531215,37.099607,-11.497602,16.937444,46.406407,-16.318440,7.154979
51.474434,-12.368667,-7.258309,36.983261,-11.877090,16.982614,46.589535,-16.748990,7.219005
51.492294,-12.335234,-6.891061,37.078529,-11.875239,17.655791,46.608359,-17.015096,7.523530
51.671679,-12.476292,-6.709688,37.116535,-11.777001,17.830194,46.457804,-17.070832,7.772491
51.484664,-12.542426,-6.821428,37.086011,-11.397812,18.052319,46.280617,-16.965014,7.911721
51.372246,-12.362455,-6.966422,37.115527,-11.063398,18.212812,46.398382,-16.852720,7.737883
51.358459,-12.156635,-7.358758,37.578433,-10.655576,17.745652,46.013433,-17.538909,6.908458
51.340594,-12.052794,-7.601273,38.011776,-10.397714,17.469204,46.047189,-17.443530,7.120279
51.427096,-12.149355,-7.744438,37.030852,-11.678036,16.316817,45.940032,-17.494144,7.027180
51.670756,-12.515040,-7.979706,37.103830,-11.530328,16.167716,46.109349,-17.362272,6.541822
