pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
25.425047,-20.970294,12.255748,-2.383353,-19.239201,16.541278,10.388255,-25.455661,17.901255
25.603844,-21.038159,12.102408,-2.257672,-19.053883,16.857020,10.536280,-25.378592,18.026845
25.203163,-20.812123,12.046114,-2.288669,-18.974600,16.606995,10.540989,-25.382882,18.048489
25.277159,-20.860484,11.292852,-2.254924,-18.734634,16.240218,10.537791,-25.097469,17.804435
24.928615,-20.384410,11.068622,-2.567959,-18.457679,16.517266,10.560492,-24.798460,17.574404
24.591748,-20.187298,10.659680,-2.639742,-18.172696,16.218328,10.500238,-24.497089,17.345495
24.413257,-19.851069,10.084933,-2.472444,-17.784702,15.053508,10.374860,-24.228844,17.052773
24.630508,-19.835146,9.374466,-2.591580,-17.925068,14.809290,10.266035,-23.874661,16.873741
24.607228,-19.540229,8.824585,-2.674869,-17.970850,14.391571,10.182241,-23.550089,16.670222
24.552980,-19.850791,8.987133,-2.645444,-17.807024,14.301073,10.552812,-23.790801,16.097970
24.430031,-20.123275,8.948474,-2.820126,-17.933528,14.438994,10.529725,-23.819752,16.124205
24.531267,-19.725221,9.245069,-2.970504,-17.912025,14.456079,10.444129,-23.848187,16.083323
24.563956,-20.136382,8.947051,-2.847757,-17.885107,14.145387,10.411568,-23.853868,16.064630
24.396817,-19.772463,9.152540,-2.861202,-18.014573,13.969439,10.299001,-23.886935,16.016365
24.062278,-19.887711,8.933893,-2.811898,-17.941102,13.411879,10.312158,-24.178050,15.481895
24.361085,-19.911727,8.940848,-2.844360,-17.645145,13.495795,10.299759,-24.307220,15.382768
24.372990,-19.837690,9.052723,-3.042090,-17.539982,13.606595,10.248356,-24.289096,15.406008
24.573437,-20.178233,8.887004,-2.780470,-17.582449,13.231818,10.291291,-24.246835,15.470092
24.810842,-20.173102,8.931508,-2.649627,-17.565459,13.259041,10.390460,-24.194042,15.554887
24.782091,-19.771264,9.205104,-2.652406,-17.533399,13.309709,10.455633,-24.175273,15.598647
25.165096,-20.219376,9.238791,-2.150867,-17.556642,13.396342,10.705272,-24.243948,15.529824
24.277772,-19.142864,9.843235,-3.025460,-17.072965,14.550610,10.773544,-24.237898,15.538909
24.253464,-19.182657,9.775773,-3.206545,-18.105682,14.776842,10.666002,-24.301113,15.782167
24.124616,-19.080819,9.975146,-3.372791,-18.323075,15.167276,10.679995,-24.224374,15.883953
23.780543,-19.148670,9.841147,-3.539082,-18.279954,15.194103,10.616831,-24.211236,15.895995
23.722240,-19.443948,10.059632,-3.528525,-17.789535,15.230196,10.566319,-24.321153,16.071613
23.897329,-19.304662,10.662438,-3.144127,-18.082765,14.954088,10.568772,-24.516807,16.111127
23.919056,-19.238727,10.786374,-2.956627,-18.491597,14.762480,10.534234,-24.773472,16.067628
24.817351,-20.372935,10.551737,-3.000944,-17.879003,15.322111,10.827281,-24.430902,16.508089
24.673451,-19.741800,10.411611,-3.128667,-18.162637,15.252760,10.947694,-24.403502,16.510362
24.766876,-19.922709,10.143201,-3.176307,-18.259307,15.114011,10.958206,-24.445982,16.445586
24.864070,-19.761725,10.446235,-3.214240,-18.604242,15.266674,10.783278,-24.700934,16.714140
24.816562,-19.659137,10.601949,-3.380809,-18.481452,15.416328,10.647464,-24.767428,16.967810
