pt1_dltres,pt2_dltres,pt3_dltres
0.549761,1.302331,1.631949
0.511651,0.409640,1.695356
0.750805,0.351646,1.646946
0.492990,1.682170,1.981939
0.463387,0.239574,2.092922
0.569803,0.047948,2.217080
0.515378,1.457243,2.121560
0.478879,1.470198,0.642449
0.408466,1.463604,0.625456
0.950915,0.051774,0.609336
0.954995,0.037816,0.595379
0.409903,0.090512,2.108923
0.506086,0.018754,0.776897
0.483420,1.318924,1.487902
0.290049,0.030396,1.513963
0.283332,0.186244,0.164291
1.154185,1.278738,0.146276
0.105914,1.263546,0.220309
0.271755,0.479623,0.254609
0.322722,1.002585,1.540125
0.233745,1.103489,1.741689
0.256642,2.464730,1.847806
0.272580,2.633676,0.271936
0.192902,1.367565,0.186448
0.218742,0.143239,0.228537
0.264274,0.149139,1.343636
0.181343,0.152525,1.567370
1.645440,0.064424,1.485491
0.333119,0.612377,1.517502
0.247668,0.530646,1.586218
1.262144,0.522009,1.589809
0.018877,0.926055,1.671153
0.054578,0.015693,0.693659
1.446398,1.630200,0.913773
1.537647,1.676189,1.029031
0.083937,1.555853,1.025057
0.109469,1.777436,1.072868
0.073545,1.840453,1.100317
0.040486,1.944728,1.224132
0.210904,2.605557,0.131089
0.228202,2.456846,1.331405
0.188997,2.550011,2.990842
0.178140,0.868245,1.196998
0.188085,0.889738,1.424758
0.186597,0.752808,1.431669
1.067315,0.779316,2.874598
1.090579,1.256833,0.961290
1.106641,1.018389,0.818933
1.159380,1.075178,0.786283
0.215956,0.102238,0.851458
0.099370,0.443750,1.067508
0.979186,0.834660,1.841279
1.832733,0.274882,2.342351
2.006349,0.786882,0.211287
1.521722,2.028838,0.078662
0.158083,0.168343,1.263600
2.037700,1.064565,1.098569
3.524809,1.385672,0.831692
0.011884,4.093596,1.135237
2.055014,5.363516,0.247709
0.363823,4.954814,0.434923
0.199612,3.996639,1.962688
0.462440,0.741358,0.323784
1.631289,1.478142,1.760162
1.720086,1.071273,0.315662
1.655382,1.123820,0.256322
1.316216,0.309288,0.284859
0.940056,2.871628,1.106307
0.700834,1.250474,2.624257
4.597379,0.671388,0.370506
9.755988,2.945769,0.433551
4.297121,2.961224,0.327322
3.833622,1.488171,1.201182
3.878158,0.394450,2.968990
2.255015,1.516016,2.657093
2.066969,1.574113,1.366581
2.748314,2.541811,0.113941
2.254761,3.941770,0.256449
0.772515,3.814038,0.281988
0.483593,5.213201,0.245467
0.757930,5.954437,0.241904
0.737690,0.554384,0.318596
2.166757,2.371428,0.273962
2.453551,4.122943,1.753159
4.449501,3.374281,1.683394
1.096450,3.382386,1.680911
0.799905,3.224731,1.613956
0.880209,3.869363,0.227909
0.835096,3.847920,0.250279
0.798432,5.258148,1.150933
1.873488,1.529727,1.224339
0.465400,0.033318,1.257625
0.504491,1.370216,1.288588
0.545108,1.363823,1.324294
0.570147,1.368915,2.824039
0.530225,1.398641,1.558810
0.411120,2.296435,1.181263
0.451228,2.373695,2.707505
0.839287,0.933452,2.666057
0.503706,0.962561,2.688316
0.791638,2.291361,2.651006
0.898609,2.938892,1.192347
1.056717,2.999751,0.277797
0.994788,2.514239,1.767489
0.372405,3.557982,1.455038
0.391260,3.190104,1.136005
0.972684,3.184265,2.581715
1.003333,1.667819,2.521176
0.299116,3.214218,0.914542
1.784975,3.229090,2.368961
1.153022,4.628442,1.739790
