pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
26.623923,-12.469150,-2.533224,8.070788,-9.034929,16.881577,17.475730,-16.567171,9.372051
27.039079,-13.111019,-3.235131,8.074761,-9.119874,16.874864,17.887568,-16.950222,8.964352
26.959019,-13.382631,-3.667930,8.096876,-9.030867,16.676552,18.013865,-16.880579,8.749386
26.976513,-13.326748,-3.562134,8.040090,-8.887126,16.549641,18.000940,-17.000272,8.147447
27.377715,-12.955848,-2.919674,8.049344,-8.872607,16.556489,18.101807,-17.158349,7.975615
27.763627,-13.321178,-3.076629,9.030227,-9.505088,15.525669,18.231725,-17.435911,7.926200
27.716496,-13.538764,-3.409660,9.060546,-9.584010,15.414167,18.286212,-17.488215,7.881399
27.676925,-13.358900,-3.504401,8.998688,-9.438438,15.286359,18.258661,-17.213499,7.588859
27.692272,-13.336679,-3.481164,8.868505,-9.395668,14.973715,18.268067,-16.948742,7.279361
27.604411,-13.291646,-3.428488,8.590851,-9.457944,14.817610,18.290436,-17.090781,6.681636
27.457247,-13.234753,-3.360758,8.519233,-9.230858,14.404827,18.381734,-17.230644,6.380928
27.290163,-13.476987,-3.771664,7.745682,-8.715752,14.642327,16.962570,-16.810326,7.719393
26.747410,-13.071980,-3.204491,7.394093,-8.804941,14.642541,16.562452,-16.893676,7.992588
26.837388,-13.032877,-3.132730,7.288849,-9.026129,14.555897,16.291878,-16.853412,8.383971
26.814258,-13.183626,-3.377020,7.167247,-8.940972,14.312382,16.333755,-16.832061,8.066402
26.757281,-13.237501,-3.467190,7.013746,-9.046281,14.153732,16.365582,-16.779081,7.784817
26.953359,-12.905379,-3.274210,6.839934,-8.886953,14.047746,16.393920,-16.622428,7.674926
26.972053,-12.920980,-3.296217,6.719728,-8.566864,13.826250,16.369262,-16.418070,7.278978
26.972533,-12.930558,-4.038559,6.678033,-7.609826,13.209789,17.010578,-16.727057,5.787642
26.941360,-12.635217,-4.325360,6.608218,-7.823215,13.300294,16.910061,-15.723535,8.127885
26.270591,-12.057468,-3.502266,6.942095,-7.557585,14.757780,17.263878,-15.344840,9.165091
26.397121,-12.257365,-2.534512,7.069815,-7.864693,15.685529,17.393278,-16.134499,9.302167
26.937918,-13.019144,-2.906944,6.949386,-8.229955,16.195244,17.630625,-16.679607,9.184199
