pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
37.657519,-12.072784,12.962794,8.336257,-16.255127,19.399067,23.935250,-19.553342,17.864072
37.666754,-11.788307,13.456572,8.292840,-16.437522,19.494233,23.545227,-19.173264,18.237796
37.601369,-11.895772,13.269674,8.293277,-16.590916,19.628962,23.778292,-19.568438,18.082886
37.609535,-11.928504,13.560484,8.290721,-16.736722,19.740698,23.593383,-19.825442,18.374287
37.455804,-11.949439,13.524305,8.240590,-16.897681,19.840381,23.695062,-19.882940,18.305090
37.431795,-11.920497,13.558981,8.249720,-16.880194,19.875566,23.696243,-19.841367,18.358821
37.379848,-11.919657,13.550475,8.239326,-16.907082,19.823741,23.717078,-19.863089,18.314868
37.314689,-11.970140,13.455333,8.252373,-16.878257,19.854767,23.764039,-19.885420,18.287650
37.345631,-12.074192,13.659996,8.290418,-17.061265,19.937474,23.701884,-20.223411,18.460344
37.383542,-12.174706,13.857181,8.399378,-17.011893,20.077898,23.840424,-20.196997,18.535741
36.735179,-11.991064,14.715269,8.494324,-17.301947,20.299333,23.959139,-20.202458,18.533290
37.759220,-12.638380,13.882596,8.524067,-17.385852,20.495526,24.019796,-20.292066,18.747999
38.143268,-12.895472,13.896139,8.632650,-17.493772,20.559272,23.991769,-20.477744,18.823357
38.194301,-12.818732,14.038987,8.676878,-17.360888,20.710638,23.948274,-20.502696,18.793674
38.314064,-12.838443,14.014393,8.627585,-17.272465,20.536017,23.924733,-20.515016,18.779616
38.055382,-12.739752,14.138130,8.516965,-17.428820,20.572915,23.956750,-20.538088,18.733874
38.482273,-12.939862,14.053085,8.562949,-17.398778,20.655696,24.113791,-20.560665,18.716329
38.216463,-12.555848,14.450019,8.633509,-17.217373,20.617719,24.123356,-20.575850,18.691055
38.093971,-12.562310,14.407483,8.646181,-17.536862,20.803229,24.089841,-20.555083,18.704134
37.929699,-12.750933,14.439027,8.594139,-17.494973,20.862685,24.082705,-20.528367,18.737112
37.766423,-12.808732,14.343461,8.605444,-17.657771,20.936482,24.118331,-20.564234,18.689289
37.830499,-12.950134,14.599088,8.699587,-17.444805,20.952650,24.178768,-20.544924,18.728065
37.390691,-13.729471,13.370461,8.715988,-17.514728,21.170660,24.276630,-20.582345,18.690695
37.438373,-13.763385,13.685920,8.778493,-17.411925,21.025302,24.349006,-20.628826,18.633811
37.443996,-13.539990,13.450203,8.848749,-17.489766,20.914941,24.311656,-20.632590,18.630961
37.318697,-13.611255,13.372037,9.042180,-17.116791,20.820640,24.223140,-20.647285,18.605283
37.193543,-13.303648,13.138055,9.096305,-16.996974,20.993175,24.423578,-20.294144,18.468521
37.072788,-13.191636,12.924627,9.158810,-16.989013,21.027304,24.419958,-20.332618,18.410503
36.938243,-12.978461,12.897056,9.241917,-16.748632,21.081494,24.445026,-20.286431,18.291457
37.088146,-12.473071,12.024546,9.261939,-16.751070,21.087688,24.499505,-20.006336,18.413793
36.986616,-12.607344,11.710333,8.835048,-16.239341,20.969838,24.606409,-19.791704,18.412233
37.400292,-12.737180,11.732176,8.787395,-15.989981,20.547056,24.751800,-19.785904,18.429688
37.488329,-12.935733,11.852286,8.664783,-16.327194,20.415496,24.734753,-19.808931,18.405286
37.408460,-13.078346,11.919851,8.568561,-16.443034,20.252721,24.617071,-20.086123,18.314363
37.292081,-13.196378,12.069414,8.568442,-16.486113,20.502401,24.621356,-20.080277,18.318841
37.505971,-13.218113,12.059549,8.442148,-16.801398,20.092810,24.647269,-20.076909,18.321107
37.529921,-13.202932,12.091038,8.583107,-16.804265,20.184604,24.632705,-20.055728,18.360025
37.483178,-13.406295,11.768258,8.780294,-16.502052,19.999077,24.862572,-19.790093,18.104778
37.382431,-13.480138,11.646621,8.889281,-16.481766,20.017224,24.917996,-19.848970,17.998814
37.425381,-13.493626,11.624934,8.965205,-16.493495,20.019459,25.002554,-19.849818,18.024099
37.430576,-13.206518,11.728034,9.069516,-16.398193,20.195833,25.080020,-19.871161,18.013404
37.306807,-12.970844,11.721074,9.140278,-16.269472,20.364537,25.094815,-19.883878,18.002778
37.576142,-12.388046,10.726318,8.615882,-16.277490,21.367436,25.219759,-19.606971,17.773174
37.559096,-12.306840,10.499886,10.232400,-15.349354,20.546977,25.368408,-19.320911,17.527709
37.230011,-11.887456,10.187592,10.248300,-15.343711,20.523591,25.366687,-19.261112,17.254111
37.145259,-11.698734,9.763116,10.328204,-14.820132,20.574602,25.456168,-18.967021,17.023320
36.872424,-11.516584,9.294257,10.365395,-14.331953,20.629286,25.476812,-18.660013,16.798312
36.736468,-11.333924,8.845559,10.512840,-14.332814,20.681602,25.408145,-18.655598,16.798143
36.772904,-11.495042,8.577027,10.559799,-14.397310,20.594397,25.432358,-18.696086,16.754901
37.108081,-11.709572,8.278168,10.728798,-14.262265,20.449692,25.540275,-18.749175,16.701621
