pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
49.085631,-14.923225,-4.406693,36.603415,-21.766023,20.878748,41.449700,-23.543018,9.414250
47.973957,-13.541478,-5.029616,37.165540,-21.435972,19.998263,41.942967,-23.370084,8.780907
47.673824,-13.461193,-6.694147,37.560917,-20.443758,19.222513,42.364351,-20.509803,8.072469
46.810547,-12.433616,-7.707183,38.872800,-18.374476,18.286709,42.395585,-19.690036,7.376165
46.764763,-12.468495,-7.926957,39.604327,-18.352555,17.909876,42.516292,-19.354271,6.668433
46.592878,-12.655965,-8.655694,41.229724,-18.768077,17.168224,43.401194,-19.549922,5.594183
47.164028,-13.239823,-9.463634,42.187039,-19.002004,16.629432,43.983698,-19.746200,4.836950
47.639947,-13.286950,-9.255961,43.009754,-19.231046,17.349132,44.733140,-20.006506,4.011105
47.750752,-13.125786,-9.719981,43.844366,-19.207311,16.891075,45.103848,-19.859226,3.741286
47.892739,-13.085394,-10.026289,44.525610,-19.863137,14.984854,45.738122,-19.881580,3.087628
48.255913,-12.973479,-10.534130,45.214487,-19.762690,14.508792,46.567204,-19.999948,2.489826
48.608271,-12.942412,-10.815650,45.592964,-19.507481,14.616634,46.978630,-19.698539,2.302735
48.984062,-12.785160,-11.231315,46.076379,-19.202892,14.470876,47.381554,-19.499406,2.138336
49.348692,-12.691514,-11.785979,46.591532,-18.518575,13.966700,47.699130,-19.247023,1.850896
49.750575,-12.623701,-12.362434,47.216300,-18.158930,13.506867,47.737472,-19.613325,1.116467
50.595795,-12.963689,-14.326160,47.805749,-18.688274,13.121492,48.170899,-19.832946,0.648968
50.977236,-13.282366,-14.767114,48.444751,-18.457555,12.494755,48.552439,-19.946762,0.492307
51.506650,-13.523026,-15.076254,49.013437,-18.668813,12.215603,48.659196,-19.913887,0.280364
52.188764,-13.384705,-14.712137,49.650665,-19.218219,12.159995,49.763673,-20.353685,-0.505197
52.549639,-13.714575,-14.817829,50.278416,-19.693708,12.209637,50.234840,-20.489983,-0.650749
52.723519,-14.222442,-14.867692,50.265201,-19.852721,12.691602,50.454273,-20.523548,-0.654655
52.855555,-14.548595,-14.977154,50.317455,-20.070104,12.734398,50.688609,-20.592674,-0.723604
52.880586,-14.175395,-15.143475,50.375412,-20.397584,12.901305,50.624691,-20.748423,-0.609723
52.920108,-14.205243,-15.199324,51.131209,-20.683387,11.984832,51.055482,-21.197280,-1.055752
52.815980,-14.314817,-15.043625,50.962793,-20.173869,11.735851,51.266522,-21.693464,-1.431122
52.732323,-14.293521,-14.995859,50.344546,-19.978110,11.952840,50.855135,-21.512057,-1.201383
52.759642,-14.363923,-15.114342,48.958744,-19.647439,12.912798,50.029812,-21.060165,-0.656004
53.111269,-15.276359,-15.247503,48.091357,-19.719221,13.417301,49.649502,-21.587931,-0.527095
53.443166,-14.984273,-13.640806,47.762856,-20.399245,13.599562,48.829879,-21.744785,0.149156
54.068472,-15.397055,-12.581514,47.195960,-21.445207,14.626604,48.859331,-22.236790,0.781691
54.649342,-15.719321,-11.498924,47.096243,-23.059475,15.253184,48.883646,-22.405754,1.234185
55.344535,-16.732432,-11.850288,NaN,NaN,NaN,48.871443,-23.254298,1.917284
56.285729,-17.939289,-12.021143,48.027936,-24.444174,15.208508,49.464755,-24.849467,2.498949
57.223652,-19.660872,-11.499432,47.829226,-25.040697,16.039876,50.080219,-25.925649,2.835545
57.401944,-20.204732,-9.986240,48.466585,-26.983130,16.285929,51.269374,-27.970880,3.774345
58.910194,-22.230445,-9.664014,48.225834,-29.039878,17.789407,51.452781,-29.238371,4.079542
59.970894,-22.994699,-10.159941,49.480532,-28.961479,17.212126,51.363576,-29.719356,4.376249
59.492486,-23.297549,-10.882205,49.742694,-28.586249,17.579418,51.505305,-28.956904,4.599780
59.931227,-23.633802,-11.309624,50.152294,-28.083058,17.720591,51.818960,-28.641273,4.736827
59.033191,-22.865049,-10.465834,49.932984,-27.639031,16.832301,51.774961,-27.934032,5.190671
59.199650,-22.625372,-9.772336,49.667105,-26.511808,17.117611,51.799406,-27.255592,5.543291
58.916502,-21.932787,-8.764141,49.729062,-25.531173,17.243855,52.289806,-26.856482,5.482323
59.085996,-21.601780,-8.225697,49.903087,-24.648238,17.243670,52.643104,-26.499406,5.379002
59.040605,-21.285639,-7.717956,50.220933,-24.105095,17.082105,52.882295,-26.436844,5.160620
59.424177,-21.248244,-7.669612,50.558547,-24.052131,16.960334,52.545454,-26.468152,4.944501
59.627478,-21.588799,-7.794583,50.776776,-24.439518,16.668558,52.610731,-27.139314,5.611110
59.870486,-22.194420,-7.689812,50.810187,-24.664728,16.670674,52.815664,-27.760469,5.754781
60.086969,-22.116140,-8.170984,50.861450,-24.892336,16.678899,53.008459,-28.192104,5.801245
60.172129,-22.233802,-8.426421,50.918669,-24.718632,16.556280,53.076075,-28.027331,4.945078
60.186276,-22.052460,-9.236030,50.983999,-24.250047,16.303346,53.276803,-28.086797,4.509677
60.171846,-21.971582,-9.879903,51.304954,-23.459986,15.628863,53.152322,-27.620998,4.660517
60.031177,-21.414837,-10.444699,51.147295,-22.127232,15.268195,53.227296,-26.574513,3.905917
59.843760,-20.861203,-11.065041,51.107454,-20.987384,14.898398,53.354704,-25.313017,3.200029
59.301594,-22.356835,-11.951933,51.120731,-20.176108,14.757905,53.277888,-24.595711,2.988300
59.282730,-21.677595,-12.229442,51.382263,-19.633170,14.448036,53.236154,-24.280002,2.908496
58.997249,-20.959094,-12.669204,51.433656,-19.362448,14.511112,53.127655,-23.980186,2.617528
58.634548,-20.397823,-12.989862,51.241105,-19.228443,13.622387,52.954526,-23.676543,2.347962
58.732286,-19.633877,-11.694544,51.090126,-19.207528,13.298951,52.721049,-23.395505,2.034895
59.505175,-19.664874,-11.698918,50.942668,-19.549960,13.436447,53.139158,-22.472407,2.286301
59.375660,-19.543734,-11.244954,50.782953,-19.706392,13.536256,53.129880,-22.751563,2.405038
59.213592,-18.991807,-10.782483,50.663619,-20.067838,14.001163,53.125253,-22.698868,2.468277
59.119602,-18.570379,-10.476218,50.877328,-20.782404,15.239378,53.198281,-22.926870,2.473350
