pt1_dltres,pt2_dltres,pt3_dltres
0.228811,1.030952,2.807814
0.940480,1.013812,2.922702
1.385458,0.934679,0.284251
0.997754,2.315388,2.006958
1.796709,2.064349,1.979082
4.233945,0.934616,1.860070
3.242176,1.330930,2.219270
2.723515,0.069331,2.479295
2.709416,0.069530,1.103007
2.758985,1.431895,0.299392
2.718740,2.724410,2.613001
2.741072,2.727715,2.652178
2.753573,2.501054,2.683088
1.426756,2.383829,2.767181
0.099366,0.730716,2.978903
0.280003,0.348365,0.022830
0.363742,1.789290,2.824400
2.050216,2.575000,2.924763
2.642343,0.549490,1.147172
2.671865,0.104824,0.952441
1.151900,3.262394,1.899265
2.069437,2.003863,6.626518
2.364700,0.545569,4.487057
0.896563,0.758183,2.925529
2.179952,2.677100,0.554244
1.680096,6.269198,0.517110
3.081445,2.724140,0.262173
0.357670,0.622053,1.724323
1.598922,2.118407,0.190142
1.745895,2.074984,0.448977
1.472316,0.697114,0.942437
0.022032,0.140851,1.033810
1.527781,0.997326,0.316212
2.740765,0.945564,1.680176
2.498651,0.248338,1.293484
0.197758,6.302912,1.487286
1.288562,2.066181,1.555061
1.993027,1.940912,0.135979
4.634658,1.293483,1.225194
4.414976,0.397861,1.277595
6.161159,0.765879,2.694607
6.048672,0.355490,0.269011
4.297616,1.584753,1.041020
1.141610,2.633895,2.342285
1.101869,1.236335,2.343491
0.702741,0.840211,2.400527
0.539969,0.432540,1.183183
0.383072,0.247068,1.218825
0.565143,0.183765,1.284750
2.447125,2.306230,1.255518
0.791188,2.233910,3.946903
0.669982,1.552869,1.980428
0.784706,2.110656,0.165727
1.064987,0.680564,0.114031
0.936490,3.442854,0.128937
2.244303,0.113786,0.039788
2.312499,0.096743,0.017918
0.818933,0.749923,1.544216
0.414511,2.222173,1.666651
0.450330,0.571358,1.642198
0.302524,0.502673,2.248497
0.603971,2.105203,0.549312
2.563908,3.568421,2.221142
4.715571,2.119500,3.765451
0.768137,2.064896,2.539883
0.196945,1.914846,2.003539
0.095190,0.756386,0.742718
1.623184,0.227901,2.431429
1.582060,0.480131,0.904944
1.396800,2.123029,1.025990
4.442059,2.342433,2.415930
0.835738,1.604819,2.537950
4.612045,0.990407,3.294785
2.233944,0.933372,2.506456
1.898790,2.925818,4.275790
0.838577,1.146349,7.036672
1.259349,1.847223,0.182550
0.241408,0.220565,0.138497
1.214087,0.260083,0.079835
0.860001,2.918621,2.892812
5.579467,1.770597,0.956934
1.302055,1.138360,0.461047
3.468731,1.063693,1.572013
2.505048,2.475010,5.638462
2.134907,0.853479,4.191193
0.264193,2.037646,2.595875
0.775798,0.848891,2.215848
0.802298,0.841097,1.494970
0.514792,0.467429,0.273470
0.812467,0.618380,0.379273
1.897507,0.553785,0.931936
1.866390,0.634865,1.100332
6.243484,0.819869,0.332596
5.324912,0.934866,1.008404
5.238466,0.476045,0.329681
