pt1_dltres,pt2_dltres,pt3_dltres
1.276917,4.005180,1.247572
0.933576,1.399988,1.363787
0.338469,1.438392,1.440129
0.711793,0.196772,1.468285
0.473777,1.191150,1.591960
0.509432,1.426274,1.783552
1.889884,1.788134,1.769400
0.785580,2.502224,1.487899
0.716992,2.464746,1.438382
0.714858,0.864557,0.051747
0.741535,1.237949,0.329277
0.837243,1.295375,0.180577
0.709012,0.305985,0.131056
0.700044,0.862560,1.217644
1.982454,0.315633,1.949363
0.765726,2.711056,2.177152
0.834356,2.652092,0.572032
0.870829,2.881432,0.400741
2.145459,2.558495,1.668384
0.678633,0.973480,1.633998
0.383871,2.560220,1.612729
1.051618,2.437412,1.649365
1.281025,2.559950,0.219847
0.968602,2.808309,0.070131
1.222053,1.563670,1.559831
1.244065,3.786390,0.116247
1.448913,2.177459,0.296138
2.836655,3.566856,0.230337
2.931210,2.286113,0.145318
4.045941,2.986498,1.549417
3.114959,2.690254,4.740077
2.278730,2.744153,4.608158
2.438634,2.723812,2.300422
1.346026,2.680134,2.402567
1.408140,2.599426,2.787070
1.638396,4.485148,0.921876
1.496877,0.940153,2.327105
1.627156,2.339601,2.308959
0.228691,2.259291,0.780668
1.560639,0.878081,0.633275
4.756177,0.926994,5.471537
6.994152,2.199390,0.896808
8.365457,2.469294,0.883104
11.073717,2.474224,0.856191
1.944754,2.687680,0.816074
0.163980,0.525959,0.560847
1.385975,0.310062,0.842014
1.387459,1.074816,0.823001
1.521657,0.929141,0.770602
0.093490,4.904708,0.703584
1.646418,1.239169,0.802856
2.506551,0.038080,2.358831
0.795175,0.025676,1.912635
1.075982,2.233883,1.880997
3.057115,0.907790,1.985068
10.303660,0.503480,0.785502
2.404413,0.739244,1.864558
0.284787,1.936328,1.932585
2.219511,1.306217,0.519407
1.080844,1.159135,0.410661
0.846295,1.696544,1.833792
2.211802,4.166853,0.700708
2.847987,4.062300,2.127662
1.958787,1.381627,0.857925
0.726801,0.084041,0.762967
0.498847,2.070957,0.746992
0.699309,1.315006,0.701255
2.033272,0.040449,1.350383
0.683095,1.533796,2.839450
0.296115,1.457724,2.862333
5.487574,0.763834,7.704416
3.821069,1.683347,6.217096
2.005598,0.452346,4.697553
0.889280,0.122576,4.757416
0.075095,0.146391,3.993442
1.407121,5.986609,4.265768
0.272747,5.094560,5.738287
1.182397,2.171245,5.492869
0.177617,0.325614,6.931653
1.635952,0.234030,6.323739
1.583155,1.142408,2.841068
1.256915,0.617987,1.161085
1.058303,0.248460,0.303234
2.393496,1.185157,0.343561
0.850179,2.767702,0.362020
0.279567,0.233491,0.329084
1.275495,1.733237,0.282791
1.691561,0.639766,1.742037
2.690489,2.198009,0.436448
2.715161,1.242553,1.019676
2.128712,2.693349,0.479207
3.090271,2.624486,0.495489
3.657830,0.095578,0.611408
2.808167,1.815098,2.891838
11.812022,0.882390,3.836685
9.158070,1.972699,0.410119
2.406659,1.430882,0.023726
1.199800,1.159665,1.116920
2.358570,1.552281,2.746209
0.392490,0.091613,2.511662
0.423048,0.063292,1.029187
0.871494,0.253448,2.689896
0.773711,0.319952,2.518170
0.603954,1.191636,2.579355
2.011131,2.659041,6.699556
1.947273,1.132624,4.160137
1.310344,2.333083,2.111048
2.205774,0.922212,0.241495
0.048960,3.676253,2.945780
1.123910,2.053637,2.547525
0.974804,0.689953,4.185654
1.970124,4.320546,3.981233
3.877758,7.856702,3.709956
2.131732,8.152587,2.022990
0.470375,4.891217,1.112166
0.158290,1.657550,1.379340
2.323270,3.543098,1.506019
2.330689,0.357123,1.018271
1.717848,0.856326,0.886055
