pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
37.112387,-10.797585,-7.894127,18.942055,-8.643619,12.678544,30.214112,-15.888147,4.613127
36.764828,-10.193237,-7.270064,18.632178,-8.441183,12.610045,29.936416,-15.621436,5.268760
36.670252,-10.300063,-6.697247,18.693413,-8.337866,12.884596,29.457834,-15.527371,5.363428
36.726302,-10.295175,-6.479467,17.348698,-7.533554,13.848861,28.825425,-15.343046,5.915944
36.794496,-10.178240,-6.279731,16.773743,-7.464698,13.928451,28.052895,-15.114231,6.159080
36.256015,-9.533830,-4.937149,14.332559,-9.244295,11.162611,27.523073,-14.569946,6.873808
36.789708,-8.365301,-3.778098,14.006042,-9.470560,10.344029,26.845220,-14.405658,7.455442
37.228075,-7.477287,-2.712168,13.065492,-9.877905,8.470034,26.498776,-14.480597,7.604681
36.986878,-8.793270,-2.481598,12.373980,-10.744368,7.860799,26.017792,-14.722047,7.866618
36.877887,-9.218411,-2.123367,11.855467,-11.084486,7.192640,25.615010,-15.023544,8.066935
36.715517,-10.357664,-1.870722,11.229925,-11.134680,7.062567,25.071275,-15.277614,8.298590
36.861967,-10.374465,-1.294157,10.646590,-11.412594,6.529190,24.807064,-14.735137,9.025727
36.429817,-9.903042,-0.223335,10.040518,-11.679716,5.976238,24.297543,-14.582135,9.249919
35.807336,-9.358166,0.552320,8.575009,-10.768493,7.191800,23.700043,-14.700822,9.679020
35.223749,-9.004866,1.403924,8.603381,-10.685725,6.695818,23.146378,-14.629168,10.078409
34.867570,-8.933749,1.838387,8.604135,-11.131818,5.816001,22.528633,-14.674038,10.261071
35.286603,-9.692967,0.488422,8.102919,-11.501464,6.181447,22.808624,-15.000196,9.800007
34.887532,-9.945276,0.747963,7.813210,-11.884665,6.713795,22.749200,-15.275839,10.047544
34.775414,-9.575753,2.830782,8.013947,-12.607669,6.761468,22.721180,-15.481967,10.076922
34.668906,-10.092230,3.503417,7.929747,-12.812813,7.230898,22.875275,-16.744468,10.284291
34.614476,-10.185551,4.610964,7.817039,-13.257243,7.832331,22.340006,-18.893272,9.300534
34.747339,-10.417864,5.290819,7.403815,-13.112119,8.674395,22.630221,-18.661829,10.389617
34.946116,-10.710343,5.283132,7.195379,-13.386849,9.294936,22.629776,-19.038398,10.722651
34.955594,-10.807673,5.488611,7.178251,-13.088917,9.422411,22.494347,-19.361173,11.004326
35.030240,-10.882487,5.929526,7.552696,-13.257787,9.238260,22.463713,-19.602644,11.133736
34.836653,-11.419351,5.518687,7.703419,-13.626826,9.004485,22.428013,-19.827660,11.231149
34.772138,-11.608571,5.384742,7.622299,-13.658838,8.946895,22.441006,-19.870690,11.182780
34.735900,-11.715224,5.214038,7.442039,-13.694671,9.202480,22.519138,-19.856310,11.188793
34.588460,-11.842034,4.716605,7.330508,-13.779684,9.778634,22.572705,-19.892928,11.129508
33.754287,-10.986910,4.640489,7.357632,-14.134538,9.953077,22.551787,-19.909530,11.112817
33.256115,-10.634635,4.297576,7.255549,-14.287053,10.026683,22.607251,-19.570459,10.934644
33.073979,-10.258264,4.151556,7.204869,-14.199604,10.182277,22.531512,-19.570601,10.919271
33.179874,-10.359840,4.005992,7.250188,-14.212531,10.515278,22.565381,-19.575065,10.921156
33.774439,-11.206669,3.023287,8.299843,-15.525120,9.575199,22.547331,-19.648981,10.801685
33.527691,-11.280205,2.862141,8.287292,-15.032713,9.609676,22.522801,-19.687248,10.667297
33.500347,-11.533509,2.409623,8.377514,-14.831955,9.530519,22.730708,-19.385123,10.536370
33.358310,-11.374062,2.258291,8.487774,-14.673688,9.786269,22.832984,-19.186030,10.504932
33.356037,-10.823696,2.471085,8.865597,-14.641452,9.728317,23.124123,-19.108771,10.321399
33.213880,-10.456493,1.566206,9.192032,-14.543733,9.665501,23.480901,-18.876989,10.039269
33.375154,-10.355139,0.576278,9.271668,-14.116478,8.867386,23.717772,-18.426661,9.722815
33.314748,-10.643842,0.340947,9.538853,-13.642824,8.600515,23.896374,-17.999292,9.318268
33.357171,-10.356001,-0.513588,9.379757,-13.449055,8.686647,23.908524,-17.813782,8.906762
33.207027,-10.409326,-1.379066,9.281792,-13.373889,8.428222,23.811363,-17.546218,8.622345
33.433983,-10.131619,-1.626051,9.337397,-12.995607,8.649439,23.955777,-17.189337,8.490220
33.561407,-10.126224,-1.979828,9.491083,-12.843042,8.931281,24.110125,-16.728246,8.323116
33.726063,-9.792891,-1.780547,9.944743,-11.953753,9.906511,24.314009,-16.925711,8.548968
34.415453,-10.211103,-1.990290,10.402036,-11.082294,8.902349,24.709590,-16.756952,8.284812
34.045149,-9.738440,-1.895050,10.678060,-10.524828,8.651700,24.925401,-16.603659,7.788071
34.214225,-9.565268,-1.526211,11.120058,-9.387879,7.611765,25.145158,-16.105552,7.191541
35.405105,-10.781558,-3.293499,11.192947,-9.400601,5.016189,25.257039,-15.806270,6.586723
34.478396,-10.558656,-3.448007,10.970103,-9.403650,3.692877,25.188338,-15.713982,5.601678
35.201740,-9.550972,-4.543194,11.068214,-9.535231,1.762560,24.996913,-15.329092,4.804209
34.356289,-10.191994,-5.817378,10.937021,-9.738071,1.416238,24.666057,-14.684267,4.864061
33.559744,-9.956703,-6.236234,10.507724,-9.699298,2.158778,24.276146,-14.366669,4.269076
32.864272,-10.307557,-8.250512,9.588234,-9.613543,3.662257,24.083910,-13.895202,4.184546
30.828587,-8.833879,-7.734981,9.852304,-9.221520,6.181904,24.098514,-13.559098,4.359155
30.029360,-8.407440,-7.998210,10.064098,-9.357008,7.167230,24.146809,-13.511524,4.450225
29.645594,-8.418413,-7.808163,9.920238,-9.490206,7.837476,24.132707,-13.494128,4.475291
29.617851,-8.270888,-8.002878,10.049123,-9.733645,8.382080,24.181025,-13.465202,4.532532
29.620480,-8.379116,-8.560555,10.207857,-9.863245,8.177318,24.270226,-13.528265,4.455788
29.366641,-8.706549,-9.149528,10.497802,-9.587104,7.940799,24.468963,-13.409370,4.327814
28.147691,-9.551472,-10.837962,11.117121,-10.262964,8.351420,24.786427,-13.143135,4.435126
27.366872,-9.226980,-10.902124,11.226270,-10.742034,8.402154,24.874861,-12.875507,4.132953
27.131585,-8.807998,-11.007435,11.376027,-10.858699,8.582512,24.994524,-12.553516,3.931689
27.236457,-8.976194,-11.292329,11.257186,-10.644799,9.357230,25.243088,-12.530567,3.636635
27.076782,-9.035298,-11.419499,11.878905,-10.085367,10.463944,25.253768,-12.465990,3.739276
26.635607,-8.936020,-11.305179,12.356099,-9.701807,11.456003,25.376456,-12.310234,4.012764
26.552936,-8.691590,-11.662770,13.005114,-9.184092,12.323270,25.588814,-12.227575,4.167552
25.968351,-8.456544,-11.434980,13.319372,-9.390994,12.769410,25.675151,-11.954801,4.262573
25.818065,-8.647732,-11.763940,13.207022,-9.596429,11.787054,25.578862,-12.079215,3.493639
25.498792,-8.611542,-12.091998,12.549499,-8.596723,11.231629,25.336506,-11.787623,3.209620
25.383678,-8.571873,-12.442174,11.904308,-8.147603,9.757560,25.148134,-11.630333,2.690845
25.585839,-8.601119,-12.466773,10.350392,-9.367224,6.348158,24.690253,-11.565597,1.990506
25.995170,-7.932011,-11.680112,8.150927,-8.297922,4.021687,24.078935,-11.637288,1.050919
30.158926,-8.355513,-10.605944,7.593658,-7.589882,1.802083,23.781669,-10.760488,0.802033
30.735913,-8.215370,-9.369915,8.872141,-7.900823,-1.704886,24.002366,-10.284985,1.238705
30.799311,-7.767825,-8.275074,8.033560,-8.127482,-1.076855,23.737959,-10.693991,1.226938
31.219406,-7.866722,-7.415646,7.806877,-8.235425,-1.637360,23.702316,-10.758291,1.137825
32.258410,-7.849612,-6.412416,8.062098,-8.240556,-2.716182,23.398446,-11.139642,1.481075
32.829749,-8.060267,-6.459319,8.317923,-9.885650,-4.242231,23.335403,-11.240859,1.305111
32.486357,-7.430949,-5.417235,7.097093,-9.493237,-3.419903,23.198641,-11.463612,1.385031
32.139411,-7.567471,-4.667059,7.148036,-9.413778,-3.288888,23.123281,-11.546154,1.957354
32.649563,-7.746767,-3.572985,7.898913,-9.774614,-3.466504,23.106288,-11.620300,2.555315
32.805575,-7.947184,-3.036456,8.356635,-10.135274,-3.527556,23.043335,-11.738806,3.059058
32.598152,-8.232118,-2.779196,8.512288,-10.947487,-4.059720,22.805240,-12.075959,3.235373
32.310440,-8.443975,-2.183490,8.156967,-11.218503,-3.812385,22.525608,-12.367530,3.458796
32.406664,-8.037586,-0.446582,8.422437,-11.314554,-3.892262,22.295696,-12.441382,4.032850
32.365521,-7.691737,0.817374,8.140244,-9.903133,-3.601971,21.140749,-11.993881,5.772392
33.218746,-7.821446,0.421547,8.005944,-9.848600,-3.519544,20.558857,-12.509528,6.376136
32.721392,-7.954247,0.700889,7.913440,-10.155075,-3.533513,19.935833,-13.043626,6.512310
32.140937,-7.763711,1.602603,7.674099,-9.621484,-3.023961,19.293202,-13.568719,6.634940
31.656875,-7.800605,2.163684,6.984149,-9.574532,-2.590215,18.757600,-13.743427,7.532620
31.034590,-8.114063,3.064379,6.965475,-10.030154,-2.315084,18.318424,-13.875578,7.992860
30.551140,-7.998053,3.579218,6.610447,-10.401355,-2.168491,17.936714,-14.028032,8.399396
30.050931,-7.869896,4.057925,6.045941,-10.214383,-1.246046,17.623604,-14.213736,8.776506
29.946605,-8.103074,4.380791,5.914773,-10.626402,-1.191692,17.489948,-14.292162,9.005421
29.614253,-8.288955,6.108592,5.575633,-11.193167,-1.058350,17.383164,-14.214555,9.100165
29.108892,-8.540710,6.633055,4.730472,-10.933116,0.141985,17.173591,-14.660538,9.432859
29.528811,-8.218391,7.517517,5.218672,-10.407482,1.632782,16.689026,-15.521601,10.551772
29.539748,-9.239835,8.623053,5.214343,-10.600684,2.743447,16.742234,-16.478209,10.696306
29.531119,-9.818500,9.878525,5.075113,-12.157000,2.636160,16.723923,-17.429054,11.084460
29.730157,-10.864273,10.253425,4.985012,-13.085345,2.957280,16.531602,-18.255715,11.523689
28.912527,-11.179439,11.847325,4.269688,-13.304265,3.036336,16.175057,-18.862491,12.135649
28.367416,-11.610209,13.174826,3.253789,-14.368759,4.138212,15.602111,-19.468061,11.989322
27.587328,-12.453558,14.238287,3.210982,-13.869614,3.719911,14.615623,-19.248108,12.475700
26.813676,-12.526046,15.022275,3.103447,-13.875342,4.126503,14.489416,-20.310826,12.789205
26.298426,-12.670107,15.593532,3.542614,-13.482540,4.087775,14.264922,-20.900046,12.849994
26.673703,-12.432867,15.748193,3.993834,-13.154042,4.301298,14.226317,-20.764408,12.860095
26.916173,-12.276041,16.158245,3.701135,-13.247063,4.501211,14.195114,-20.630946,13.095499
26.752540,-12.866719,16.173039,3.386689,-13.682223,4.460499,14.414342,-20.698396,12.671593
27.322386,-12.609076,14.307048,3.184450,-13.483554,4.752878,14.646147,-20.187694,12.449211
27.825132,-12.627727,13.662584,4.517877,-10.838169,2.384230,14.906036,-19.652333,12.052093
27.477628,-10.567853,13.229234,4.072552,-10.693385,1.674805,15.345661,-18.179512,11.166816
27.316017,-9.164396,12.569611,4.274440,-10.516125,-0.146096,15.217807,-16.611848,10.475544
28.848109,-8.619225,10.053989,4.566563,-10.182010,-1.064477,16.099835,-16.116900,8.702890
28.925207,-8.646678,10.503570,5.382968,-9.665059,-1.950524,16.257038,-15.559457,8.419313
29.071709,-9.112946,10.173431,5.387038,-9.625081,1.676442,17.185245,-16.269117,8.433304
29.655176,-8.990256,10.990696,6.141878,-10.495024,1.656694,17.185214,-16.934896,9.597463
30.203958,-8.978616,11.534070,5.933387,-11.147225,3.256557,17.343556,-16.986637,10.397699
30.145425,-9.818227,10.689220,5.809107,-11.415926,3.556631,17.380045,-17.713139,11.757123
29.517894,-9.684996,11.478290,5.723787,-11.759579,3.565171,17.230412,-17.699044,12.345138
29.520472,-10.435197,11.815759,5.520787,-11.885166,3.500553,16.843021,-17.828280,12.762226
28.572128,-10.473410,13.069475,4.006823,-12.581540,3.283799,16.234732,-18.104524,12.931883
27.376316,-10.543106,13.445211,2.643349,-12.999475,3.526638,14.414629,-17.849311,13.330898
26.076722,-11.121978,13.691189,1.016290,-13.917108,3.103737,13.331552,-18.991663,12.522245
24.716478,-11.219637,13.716878,-0.983169,-14.711056,3.129504,12.191406,-19.528091,11.825744
23.512548,-11.199559,14.852716,-2.722212,-15.216815,3.344200,10.661261,-19.548595,12.063396
22.062247,-11.462442,16.253983,-4.425565,-15.659360,3.442548,9.082740,-20.139115,12.336130
20.341563,-12.540006,17.097222,-5.350274,-15.285099,3.960980,7.506374,-20.802116,12.470425
17.862757,-13.187884,16.337410,-6.442410,-16.381150,3.505186,6.440572,-22.246835,12.734778
16.142593,-13.182401,17.246667,-7.574297,-17.296085,3.215730,5.011038,-22.858827,12.610785
