pt1_dltres,pt2_dltres,pt3_dltres
1.233226,1.105761,3.113316
1.431791,1.158079,3.392591
1.428210,1.121547,2.741929
1.399933,1.118136,2.624205
1.364429,1.198897,2.602877
1.394693,1.186756,2.634654
1.387861,1.120800,1.155173
1.396632,1.134605,1.083442
1.399596,1.123403,2.536765
1.371615,1.130044,2.568060
2.793998,1.127648,2.576841
1.338930,0.365659,2.595637
1.190799,1.053599,2.641223
1.277576,1.217567,2.607710
1.233617,1.161725,2.612263
1.217304,1.182706,1.119513
1.172350,1.179803,1.063299
1.198477,1.187524,1.065816
1.171244,1.100318,1.144022
2.600531,1.140209,2.629723
2.713050,1.131001,2.593915
2.640130,1.095804,1.564871
1.510470,0.279461,1.204910
1.230436,1.037787,0.967874
0.194908,1.156592,2.406879
0.187948,1.184351,1.283986
1.374181,1.114877,1.025455
2.052796,1.146643,1.048489
0.714976,1.202006,1.105512
2.074554,1.045073,1.128811
1.836329,1.157774,1.119176
1.083415,0.260569,1.101667
0.078625,1.806504,1.144449
0.152770,2.164667,1.144015
0.261300,0.766239,1.109470
0.098425,2.144121,1.187188
1.124791,2.026318,1.176043
2.598527,1.981153,2.533684
4.079870,2.473824,2.126263
2.060773,2.560155,2.331316
0.507227,2.615319,0.959665
0.524641,2.698446,0.785370
1.573490,2.778483,2.161117
0.298228,1.114187,2.187217
0.394146,0.484969,2.176934
1.060072,0.834582,2.129470
1.238571,0.894389,2.057574
1.807331,0.798370,2.073742
1.859904,0.727492,2.139610
0.067819,0.207138,2.016278
1.529120,1.363703,1.972947
1.602343,0.642102,2.047466
0.294948,0.559316,1.970374
0.217022,0.517356,0.806023
1.130051,0.585948,0.402321
0.465944,0.732415,0.460630
1.879383,0.677042,0.433682
5.933924,2.035310,0.440809
3.558230,0.631292,0.461600
1.510857,1.546631,0.236756
2.177736,1.798302,0.335490
0.691670,2.848837,0.289683
0.060037,2.893811,1.063000
0.087174,0.497660,2.479624
0.039421,0.649885,1.465902
1.435711,2.235994,1.768703
1.582371,0.109688,0.933681
1.761450,4.863065,2.158521
1.845294,1.564362,2.264008
1.666449,1.286545,2.346465
1.688076,3.310899,2.440399
0.123065,3.494437,0.910487
0.034067,2.119030,2.250791
0.182113,3.556497,2.301397
0.538737,1.189328,4.686638
0.417635,4.089832,4.302845
1.016337,1.178834,1.314848
1.062831,1.197463,0.120875
0.297402,1.430505,0.094061
0.304504,2.100857,0.069876
0.236679,2.227941,1.580530
0.107136,2.346220,1.682551
0.125439,1.132104,1.684641
0.165620,0.406804,1.757819
1.151356,0.141569,0.394412
1.000377,0.104014,0.848179
0.906603,0.185495,0.723599
0.018998,0.215267,2.570917
1.553188,0.330425,2.214049
1.431354,0.402232,1.507473
1.283883,0.995368,2.987806
1.239311,1.019714,1.332296
0.268205,0.431882,1.309794
0.291098,0.189172,2.826151
0.298061,0.000804,2.875779
0.393013,1.372425,1.683248
0.969383,3.177116,0.146332
2.405071,2.717419,0.155414
1.052107,1.719854,0.037914
1.026371,2.255418,0.083248
0.347457,2.566576,0.204810
0.342667,2.628456,0.149361
0.965026,2.605260,0.133795
1.029862,2.573416,1.247887
1.015562,2.574772,0.105559
0.517182,2.629028,0.154780
0.577772,2.648156,0.125161
0.518594,2.749095,0.144216
0.873557,0.229091,0.202971
0.997752,2.231295,0.248306
1.048167,2.677793,0.193905
1.016603,2.398227,0.179630
1.007664,2.622600,0.174090
0.498128,1.253336,0.252142
0.363120,0.020444,0.368130
1.026629,1.350661,1.011353
1.106313,2.781164,1.181353
1.156989,1.728673,1.318108
1.144788,2.826633,1.341417
1.151218,2.867473,1.304650
1.117722,1.864978,1.268901
0.234849,0.576204,0.084275
1.593786,0.664979,1.438392
1.661679,0.898509,2.759466
1.664452,1.213618,1.401957
1.635750,0.600566,1.388938
0.277444,0.871819,0.029346
1.104655,0.756190,1.402182
1.216671,0.742537,1.471126
0.307519,0.756855,1.426693
1.118106,1.101124,1.440012
0.209168,0.393479,0.010455
0.230989,0.592011,1.514859
0.220119,0.441919,1.726605
0.213347,0.541242,1.935282
0.175578,0.444651,1.916447
0.250815,0.920032,1.931332
1.284052,0.149298,1.919287
1.184663,1.421656,1.893901
1.123656,1.191325,1.936746
1.084691,1.159197,1.959695
1.043221,1.298139,4.179115
1.029663,0.420550,3.348086
1.033905,0.499727,0.528914
1.025718,0.519315,0.596853
0.917814,0.043365,0.820977
2.160015,0.039747,0.820664
0.704690,0.118706,0.802407
0.449170,0.086735,0.616560
1.892590,1.623119,0.760832
2.002782,0.064918,0.897864
2.037255,1.489083,0.926580
0.338292,0.114108,0.570804
0.406600,0.029101,0.810933
0.280000,1.357205,0.878531
1.081101,1.036786,2.249699
1.002074,1.069331,2.329994
1.126786,1.006182,2.332238
1.127177,0.982434,2.367167
2.579140,0.923756,1.217330
2.672982,0.511803,0.119091
2.615096,0.487184,0.240678
1.018196,0.530587,0.270496
0.952732,1.042952,1.644180
0.999663,1.046710,1.726447
0.943102,0.917210,1.751591
0.968960,1.032234,1.676907
1.074450,1.010184,1.638725
2.504173,1.027877,1.591729
2.551239,1.034916,0.197294
2.601060,1.241974,0.120834
2.587622,1.045629,0.110531
2.568443,0.991208,0.160227
2.532892,1.171557,0.133889
0.278789,1.798933,0.020876
0.193456,2.031533,1.444028
0.227160,2.717530,1.558636
0.086789,2.481604,2.977140
1.158364,2.306729,3.831695
2.626299,2.793861,2.873748
1.110875,2.661356,1.607945
1.413206,1.246628,1.581584
1.435031,2.693273,1.586041
1.409662,1.336787,1.602548
1.439903,0.012113,2.972604
1.421300,0.020608,2.988738
2.874872,0.086288,2.966520
2.120078,1.359531,2.957323
2.141384,2.666422,2.874564
2.498426,2.743223,4.311964
2.442937,2.771915,4.372633
2.460352,1.437983,2.930075
3.479132,0.098078,1.339414
2.096882,1.482060,0.092079
1.793301,1.433679,1.394998
1.301185,0.127147,2.856194
0.328082,0.146923,1.358487
1.837095,1.152007,1.350801
0.684939,1.006048,1.702237
1.927420,0.803595,1.710986
0.632044,0.536572,1.667400
0.907155,0.537367,1.634120
0.433284,0.536738,1.597590
0.495627,1.292291,1.565706
0.430536,2.100089,1.538862
0.441436,2.050256,1.566834
0.940571,0.516564,2.859559
1.106753,0.481921,2.951726
1.202480,0.568135,1.419536
1.245336,2.019511,1.390644
1.274624,0.433492,2.702617
1.287202,0.518841,2.714420
1.163845,1.820603,2.712235
1.321707,1.994970,2.730261
1.255323,1.265336,1.240973
0.062665,1.117186,1.122655
1.474532,1.126740,0.973550
2.999959,0.447647,2.325373
1.154654,0.383732,4.197902
0.767842,0.462529,4.283099
2.109304,0.588582,4.482175
1.440193,1.205233,3.956717
1.171610,0.955224,5.458682
1.145835,1.291462,2.081557
1.151312,0.815991,2.262849
0.095681,0.924719,2.268759
0.248119,0.675213,2.167395
1.082617,0.585948,2.208926
1.527273,0.649374,2.197396
1.553493,0.608178,1.182620
2.801529,0.813770,0.083512
2.837456,1.064915,0.078228
2.809390,0.567791,0.090812
1.649365,0.976628,1.415444
3.079077,0.832147,1.296858
2.270774,0.781535,2.739285
2.478215,0.832261,0.217687
2.619839,0.860197,0.214247
1.175704,0.865059,0.058109
1.077676,0.814666,0.004811
2.446111,1.063436,1.444485
1.046423,0.760171,1.441227
0.984660,0.868122,0.022376
1.105546,0.798699,0.030203
1.090294,0.710936,0.067774
1.069853,2.133550,1.508255
1.015182,2.022083,0.086801
1.017638,1.983577,0.157460
0.990260,1.923044,0.223120
0.944749,0.331716,0.246431
0.550637,1.987764,0.255648
0.509834,1.526608,0.298264
0.801933,0.490223,0.287445
0.702792,1.240158,2.106853
0.589112,0.573366,2.304791
0.741650,0.654803,2.400122
2.169648,0.551658,2.319955
2.247600,0.894517,0.801440
2.280290,0.624705,0.656565
1.300723,0.588598,0.648714
1.308358,0.542749,0.643691
1.626903,1.214922,0.903207
1.614970,0.932394,0.908759
1.612008,2.321474,0.962974
1.671374,0.647745,1.004172
2.691140,2.193453,0.976647
2.854905,1.288898,0.950993
2.892328,1.355690,0.985456
2.974536,1.855324,1.116310
2.981588,1.410480,1.070393
2.960487,0.125244,1.078581
2.986536,0.044583,1.084431
2.956643,0.336131,1.077405
1.557137,1.350137,1.025617
1.457772,1.384412,0.842180
1.477047,0.215593,2.420543
1.429415,1.372391,0.980821
2.889134,2.313402,1.152422
2.940531,1.796195,0.291766
2.922723,1.539514,0.307775
2.899958,1.362111,0.331597
1.365182,0.013776,0.293541
1.352406,0.096196,0.290219
2.794735,0.108535,0.304258
2.769829,1.287383,1.169315
2.678458,1.461913,2.596099
3.448281,1.665332,1.231756
1.984389,1.685208,0.237732
0.813278,1.593090,0.281407
1.115532,1.661755,0.321218
1.378522,0.289926,0.323386
1.386352,0.235226,0.323641
1.069278,0.239401,0.225834
0.355122,1.583716,1.215430
0.141892,0.099188,2.615642
0.310955,1.322718,4.531488
0.287387,0.110488,2.910483
0.041453,1.340047,2.735545
1.454765,1.397161,2.830256
1.464992,1.363971,2.874388
1.435996,0.033544,2.929822
1.381096,1.384674,2.957795
1.130843,1.391362,2.964076
0.882661,1.343284,1.480357
0.821685,0.094980,1.458212
0.776121,1.305923,1.482566
0.793879,1.338547,1.496958
0.759609,1.330635,1.534294
0.738618,1.318007,1.558208
0.843483,0.166078,8.328596
2.489767,1.228748,7.692784
1.585542,0.135074,4.232492
1.633792,1.165757,4.250537
1.336137,1.172408,6.659468
1.414311,0.171048,5.320465
0.042497,1.362771,3.945855
1.294304,1.416605,5.522482
0.447091,2.839489,6.233235
0.551093,1.533224,4.444978
0.543628,1.457860,4.471711
0.689376,1.441045,4.477797
0.732191,1.531972,4.439099
0.757469,1.580313,4.477815
0.784875,1.463925,4.573478
0.816107,2.899526,2.469682
0.732507,1.351330,1.117560
0.782812,1.282321,1.141535
0.834390,1.262590,1.126442
0.344576,1.242251,1.084110
0.472186,1.286181,0.226343
1.060693,1.395116,1.158211
0.326805,1.455583,0.463182
0.390451,2.902193,0.401175
0.375650,1.550260,1.842351
1.877782,0.230928,1.776497
0.423435,0.155893,1.639976
0.976137,1.006820,1.472658
1.695882,2.336948,0.105309
3.263547,2.168551,1.211338
1.170843,0.832748,2.507252
0.093371,0.496950,1.746174
2.945421,0.503943,1.812621
0.958816,0.484804,1.775894
0.483906,1.592530,1.687101
0.461747,7.056233,1.743709
0.609192,10.506141,1.820208
0.644058,11.213384,0.470072
0.588593,11.760390,0.453743
0.673840,11.700231,0.488696
0.676974,12.230320,1.914372
0.654851,12.947801,4.017409
0.799738,4.705180,2.622379
0.510623,4.683270,2.436102
0.605604,3.690751,1.264180
0.541413,2.171140,1.120964
0.392591,4.296372,1.039765
0.300417,1.131055,0.896113
1.586413,0.283304,0.524439
1.527345,1.599756,1.213142
0.479248,2.683999,1.128441
2.166294,2.255321,5.964898
0.250094,0.681817,5.602778
0.291404,1.937507,4.182949
0.162926,0.340775,3.623124
0.138223,1.695558,2.217844
0.018874,0.254657,5.080036
0.093256,0.100426,5.130188
0.100199,0.140249,5.089810
0.051954,0.043326,3.021946
0.010199,0.028524,1.611403
0.061571,0.014090,1.567496
0.150280,1.356017,1.508880
0.156563,1.376660,2.886465
0.159965,0.971512,1.819419
0.179186,0.381207,1.791661
0.204235,0.216229,1.876825
0.140494,1.803075,1.920237
0.167730,1.794756,3.154493
2.640327,1.936432,2.508005
2.661053,1.900679,2.502733
1.327633,1.853893,2.501404
1.188656,1.703467,2.470487
1.083727,1.970701,2.503850
2.790902,2.009904,2.596276
2.839251,3.321712,2.595232
2.749528,2.087182,2.600028
2.609833,2.576297,2.611363
2.790212,1.359042,2.590735
2.780138,2.766546,2.557696
2.788171,2.843360,2.540843
2.784454,2.824765,2.558420
2.812945,2.772763,2.509158
2.609057,2.724513,1.038627
0.430651,2.631627,0.897328
0.804118,2.556132,0.969033
0.750352,1.474391,1.022391
0.718580,2.519329,1.018751
0.744929,2.651726,1.007259
0.756712,1.137600,2.392683
2.254748,2.485063,2.454871
0.847193,2.421643,3.011752
0.578743,2.392329,3.067354
2.674000,0.856854,2.347683
1.193669,2.351056,2.443836
2.885832,2.460965,2.414655
2.576823,2.630318,2.396272
4.035084,1.262293,2.387050
2.607747,1.243773,2.371229
1.440919,2.753842,2.419735
1.453779,1.793818,2.391612
0.076712,2.999541,2.158601
0.110658,1.393312,2.349623
3.934977,1.450123,0.924713
1.840319,1.494626,0.871961
1.488303,1.373317,2.316197
1.472469,1.399623,2.354626
1.411524,1.379149,2.274856
0.018578,1.368817,2.209951
2.272940,1.357468,2.231621
2.064802,1.358405,2.249765
1.963336,0.525693,2.228961
2.165496,0.205832,2.237436
2.134116,2.488994,2.239701
2.129874,2.412804,2.202025
2.655257,2.272239,2.160140
2.667854,1.879249,2.087956
0.508055,1.266070,2.002144
0.285931,1.186659,1.954280
1.710784,1.103405,1.916058
