pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
735.303249,327.705174,485.626554,401.728440,619.503053,276.129741,336.389900,360.236686,681.769658,267.981496,414.433042,352.779650
734.460000,328.000000,486.780000,401.990000,620.040000,278.050000,336.050000,362.030000,681.820000,269.970000,412.031729,352.779650
733.860000,332.000000,486.460000,403.930000,615.851941,277.955297,335.850000,364.030000,680.880000,269.870000,411.231291,352.779650
733.760000,332.050000,487.130000,405.990000,616.440000,277.990000,335.940000,364.150000,681.470000,272.000000,410.800000,352.970000
733.950000,332.050000,487.750000,404.040000,614.026385,278.868075,332.337685,366.990379,681.540000,272.020000,411.050000,352.970000
732.380000,332.010000,488.020000,405.990000,613.910000,279.150000,332.337685,368.341118,681.450000,271.980000,411.231291,349.577899
733.762936,333.866426,487.540000,406.000000,613.170000,281.050000,334.363792,370.367225,681.810000,275.960000,410.990000,351.910000
732.222623,341.567990,484.599679,418.158444,613.010000,282.980000,335.714531,371.042595,681.980000,280.050000,410.650000,355.980000
734.220000,342.050000,484.599679,419.185319,616.040000,284.950000,333.688423,375.770179,682.720000,280.110000,410.320000,356.000000
729.141998,343.108303,482.832643,419.027366,617.080000,287.120000,337.740639,375.094810,681.960000,278.010000,410.030000,356.040000
726.061372,343.108303,481.190000,420.890000,612.200829,285.257521,338.416008,377.796287,681.350000,280.060000,409.060000,355.970000
726.230000,343.000000,482.710000,421.010000,611.160000,285.000000,336.389900,377.796287,680.610000,280.090000,408.940000,355.970000
728.930000,341.040000,484.500000,419.060000,612.200829,285.257521,334.363792,375.094810,681.250000,276.000000,410.270000,354.020000
729.290000,339.020000,483.210000,417.030000,608.549717,277.042519,334.363792,367.665748,681.560000,272.000000,411.140000,352.010000
728.050000,337.000000,480.280000,414.970000,608.890000,274.970000,335.039162,361.587425,682.290000,272.050000,410.170000,348.000000
727.890000,336.980000,478.350000,412.970000,608.970000,272.910000,335.039162,358.210579,682.390000,272.040000,410.380000,347.910000
727.360000,339.000000,476.010000,411.050000,615.851941,268.827517,332.337685,356.859840,682.850000,272.000000,410.740000,347.980000
728.390000,339.050000,483.745421,419.027366,625.892499,267.914739,332.620000,354.940000,684.000000,271.980000,412.270000,348.010000
730.540000,339.010000,483.745421,419.027366,623.154165,267.001961,333.070000,352.990000,685.210000,272.020000,414.090000,347.980000
733.110000,337.100000,485.720000,417.040000,623.250000,264.990000,333.340000,350.950000,685.110000,270.020000,415.130000,348.050000
732.090000,335.000000,485.570977,416.289032,622.760000,259.020000,331.662315,346.053932,684.580000,267.970000,414.140000,346.110000
732.110000,332.980000,483.745421,411.268753,620.415831,257.874181,331.370000,343.950000,684.780000,268.050000,413.630000,344.060000
731.920000,332.970000,481.710000,408.870000,620.240000,256.040000,331.290000,341.930000,684.150000,266.030000,412.950000,341.970000
734.630000,333.020000,481.890000,406.860000,620.260000,256.000000,330.910000,339.950000,684.230000,266.060000,412.820000,342.000000
735.460000,331.030000,482.050000,404.960000,620.090000,252.030000,330.830000,336.110000,683.280000,264.050000,412.260000,339.990000
736.540000,328.970000,482.300000,402.970000,621.760000,248.030000,330.710000,332.040000,683.780000,262.000000,411.970000,337.980000
733.940000,328.960000,485.114588,405.792085,625.160000,245.930000,330.970000,329.870000,685.250000,262.040000,411.940000,335.990000
731.250000,330.960000,483.280000,407.990000,626.805277,251.484735,330.990000,329.950000,685.080000,262.030000,412.832167,338.371772
732.500000,333.010000,482.150000,410.020000,627.350000,253.220000,333.013054,333.221916,685.980000,264.060000,412.920000,337.960000
733.940000,331.070000,483.870000,410.100000,627.670000,253.040000,334.430000,335.060000,686.010000,264.160000,413.030000,337.970000
734.750000,331.000000,482.240000,408.100000,628.210000,253.280000,335.850000,335.290000,686.820000,262.090000,413.460000,338.050000
737.640000,331.000000,484.240000,406.120000,628.630833,261.525293,332.337685,346.053932,687.860000,261.990000,414.630000,338.020000
738.960000,328.940000,489.678478,403.510140,625.640000,268.060000,339.766746,358.885948,688.180000,263.970000,415.740000,340.020000
742.790000,328.930000,490.591256,403.510140,628.630833,300.774747,344.494331,377.796287,688.980000,267.970000,416.950000,344.020000
