pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
716.561572,361.630967,576.711459,432.818960,736.612589,319.046664,463.755181,397.220618,733.367156,310.121724,523.496873,384.393517
716.290000,362.030000,576.920000,432.990000,736.820000,323.010000,463.600000,396.990000,728.940000,310.000000,522.770000,384.000000
716.530000,362.020000,576.780000,433.000000,735.250000,320.970000,464.090000,397.000000,729.170000,309.970000,524.010000,384.020000
717.150000,362.010000,577.290000,433.020000,735.790000,320.980000,464.200000,397.000000,729.850000,309.980000,524.150000,382.070000
717.860000,362.000000,576.230000,433.010000,736.130000,320.990000,464.840000,397.030000,730.450000,309.970000,523.650000,381.960000
715.840000,362.020000,573.180000,432.970000,736.790000,321.000000,464.750000,397.030000,730.960000,309.980000,523.090000,381.930000
713.880000,363.950000,572.900000,432.980000,735.080000,320.990000,464.730000,398.980000,729.730000,309.980000,522.390000,381.990000
712.370000,364.050000,570.690000,433.000000,734.000000,323.000000,461.016847,403.381869,727.260000,309.990000,521.900000,383.930000
710.890000,364.090000,570.420000,434.920000,734.390000,323.000000,461.016847,403.381869,727.080000,309.970000,521.671317,389.261666
708.000000,365.960000,569.790000,436.900000,730.933082,327.971604,459.680000,406.860000,727.687649,316.612589,521.160000,391.060000
707.080000,367.950000,573.973125,440.349378,730.860000,329.970000,463.755181,403.381869,728.499007,316.612589,523.496873,395.346853
707.780000,366.050000,571.919374,438.980211,732.555798,328.782963,467.070000,402.960000,732.555798,315.801231,529.582059,396.563890
708.680000,365.980000,571.390000,438.990000,733.690000,328.980000,469.340000,402.970000,734.178515,314.989873,529.582059,391.087222
709.420000,365.960000,575.342292,436.926461,734.670000,327.030000,471.550000,401.110000,734.178515,314.989873,531.160000,388.940000
709.550000,364.030000,577.396042,436.241877,735.760000,325.010000,473.240000,399.060000,734.989873,313.367156,532.230000,386.860000
709.140000,363.920000,577.470000,435.980000,737.550000,322.980000,474.800000,397.020000,735.801231,312.555798,532.700000,384.980000
708.680000,363.930000,576.580000,435.980000,738.740000,320.990000,475.230000,397.000000,737.423948,309.310365,530.190578,386.219073
708.100000,364.010000,577.396042,436.241877,738.940000,320.970000,475.190000,397.050000,731.744440,309.310365,531.407615,386.219073
708.210000,364.040000,576.470000,436.000000,739.400000,321.030000,474.820000,397.060000,731.744440,309.310365,531.407615,387.436110
708.260000,364.000000,577.400000,435.990000,739.080000,321.020000,474.070000,397.000000,731.744440,309.310365,528.365022,389.261666
708.440000,364.020000,577.380000,435.990000,738.400000,321.010000,473.050000,395.000000,731.744440,310.121724,528.973541,389.261666
709.160000,365.940000,577.690000,437.990000,740.260000,321.000000,473.380000,395.040000,731.744440,310.121724,531.407615,389.870185
707.430000,367.900000,570.550207,438.295628,743.914813,324.726172,472.150000,396.990000,733.367156,310.121724,530.799097,391.695741
706.090000,368.060000,572.270000,438.070000,743.230000,327.070000,472.654767,402.012702,731.744440,312.555798,528.973541,394.129815
707.870000,368.030000,573.520000,438.010000,747.830000,329.050000,474.708517,402.697286,732.555798,313.367156,528.973541,394.129815
709.250000,367.980000,574.200000,436.080000,751.200000,331.010000,478.816018,401.328119,733.367156,313.367156,529.582059,394.129815
710.260000,366.050000,572.880000,434.040000,743.914813,322.292097,480.080000,399.120000,734.989873,311.744440,536.275765,387.436110
709.260000,365.940000,572.870000,432.020000,748.782963,317.423948,482.923519,395.166867,734.989873,311.744440,538.709839,385.610554
707.800000,364.080000,571.980000,430.010000,752.028396,314.989873,484.977270,392.428533,734.989873,311.744440,540.130000,383.950000
707.280000,363.950000,576.026875,437.611044,752.839754,314.989873,484.977270,391.743950,735.801231,311.744440,542.370000,382.000000
707.970000,363.960000,577.396042,435.557294,757.580000,312.990000,488.400187,387.636449,738.235306,310.121724,546.760000,381.940000
708.330000,364.010000,577.090000,435.950000,760.660000,312.980000,490.680000,385.930000,739.046664,309.310365,548.860000,381.960000
709.210000,365.920000,577.410000,438.000000,762.330000,313.010000,493.192272,385.582698,739.046664,309.310365,549.663175,383.784998
708.970000,366.060000,580.134376,435.557294,763.380000,313.000000,495.300000,385.940000,739.858022,307.687649,550.880213,383.784998
708.920000,366.030000,581.620000,435.970000,764.020000,313.010000,495.030000,385.970000,739.858022,307.687649,551.488731,383.784998
709.140000,365.970000,580.020000,436.010000,764.030000,313.020000,495.050000,386.040000,743.103455,306.064932,550.271694,382.567961
709.070000,365.960000,580.920000,436.000000,763.480000,311.030000,494.280000,386.030000,742.292097,306.064932,547.229101,381.959442
709.160000,364.070000,581.110000,434.050000,760.141978,315.801231,492.300000,389.960000,736.612589,309.310365,545.440000,381.950000
709.240000,363.920000,581.870000,432.060000,757.050000,318.050000,490.930000,393.900000,735.801231,310.121724,545.403545,387.436110
708.780000,362.080000,584.430000,429.980000,754.570000,323.990000,491.800000,397.990000,735.801231,310.121724,545.403545,387.436110
708.390000,361.940000,586.840000,431.960000,755.160000,326.060000,494.561439,397.220618,734.989873,310.121724,545.403545,387.436110
708.450000,361.940000,588.250000,432.070000,757.710000,328.080000,493.192272,402.012702,734.989873,310.121724,547.229101,387.436110
709.060000,361.980000,588.840000,432.010000,758.770000,328.010000,492.070000,403.980000,736.612589,310.121724,548.446138,385.610554
709.050000,363.910000,586.980211,433.503543,753.430000,328.050000,495.246022,402.012702,736.612589,310.121724,544.186507,391.087222
708.950000,364.080000,586.240000,435.950000,751.980000,329.990000,494.260000,401.960000,735.801231,310.933082,543.577989,391.695741
709.360000,365.960000,586.980211,434.872710,752.990000,332.030000,493.910000,403.950000,735.801231,316.612589,543.577989,391.695741
710.380000,366.010000,586.980211,435.557294,750.570000,336.000000,493.860000,407.950000,736.612589,316.612589,546.012063,392.304259
710.800000,364.020000,588.800000,434.000000,749.280000,338.000000,495.930606,410.227704,739.046664,316.612589,547.229101,392.304259
709.930000,362.050000,590.070000,433.950000,752.330000,338.040000,497.299773,410.912288,740.669380,315.801231,548.446138,392.304259
709.440000,360.010000,592.456879,432.818960,754.990000,336.070000,498.890000,406.960000,739.046664,315.801231,550.880213,391.695741
707.319695,360.604091,595.195213,430.765209,757.480000,334.050000,499.030000,406.970000,739.046664,316.612589,551.060000,390.040000
708.950000,361.000000,595.920000,430.980000,755.930000,331.980000,498.910000,406.920000,739.858022,316.612589,551.488731,388.044629
708.120000,361.000000,593.141463,430.765209,754.540000,331.990000,499.070000,409.020000,740.669380,314.178515,549.663175,387.436110
706.750000,362.980000,591.087712,432.818960,754.270000,332.000000,499.250000,407.000000,740.669380,313.367156,547.229101,387.436110
704.860000,365.030000,580.818960,438.295628,758.160000,332.020000,499.060000,406.910000,740.669380,313.367156,544.840000,387.000000
708.346570,368.819093,572.603958,443.772296,759.760000,326.020000,492.507688,398.589785,742.292097,312.555798,542.360951,392.912778
705.265945,374.980345,569.865624,445.141463,760.070000,320.030000,487.570000,392.970000,742.292097,312.555798,541.752433,392.912778
706.970000,375.090000,571.234791,446.510630,760.380000,317.980000,495.930606,395.851451,742.292097,312.555798,541.143914,392.912778
708.040000,374.990000,570.760000,447.050000,760.730000,321.980000,494.561439,397.220618,742.292097,312.555798,544.186507,391.695741
705.840000,375.000000,569.590000,448.950000,760.690000,322.010000,495.330000,395.030000,742.292097,312.555798,544.186507,391.695741
705.340000,375.000000,573.288541,447.195213,757.830000,323.990000,499.353523,389.690199,743.103455,312.555798,544.186507,391.695741
706.030000,374.990000,573.400000,447.010000,760.470000,326.060000,495.930606,395.166867,743.103455,313.367156,544.186507,391.695741
704.650000,374.990000,567.127290,449.933547,750.820000,329.910000,490.453938,400.643535,742.292097,313.367156,542.969470,392.912778
701.210000,375.040000,563.019789,449.933547,758.519261,324.726172,488.400187,402.012702,738.235306,315.801231,539.318358,394.738334
699.104693,379.087846,554.804787,452.671881,755.273828,321.480739,488.400187,402.012702,738.235306,319.046664,539.318358,394.738334
697.050943,379.087846,548.643535,454.725632,755.340000,318.950000,486.346437,397.905201,737.423948,323.103455,538.830000,395.000000
695.180000,379.020000,547.274368,454.725632,761.764694,318.235306,493.192272,393.113117,737.423948,323.914813,540.600000,392.980000
691.916566,382.168472,547.870000,455.020000,766.590000,312.000000,497.860000,389.010000,741.480739,319.046664,542.920000,391.000000
694.997192,379.087846,550.630000,455.000000,767.444202,310.121724,498.668940,389.005616,744.726172,314.178515,542.969470,394.738334
696.510000,377.000000,548.643535,454.725632,766.260000,309.990000,500.722690,382.159781,744.726172,314.178515,545.403545,391.695741
694.997192,379.087846,548.050000,454.990000,766.300000,308.020000,499.353523,382.159781,744.726172,313.367156,542.360951,389.870185
693.970000,379.080000,546.470000,455.010000,765.820000,307.930000,498.370000,381.940000,744.726172,310.933082,542.360951,389.870185
693.070000,380.950000,541.720000,454.980000,765.850000,307.930000,498.040000,381.990000,744.726172,310.933082,542.360951,389.870185
692.020000,381.080000,538.950000,454.970000,766.390000,307.970000,497.030000,381.980000,744.726172,310.933082,538.101321,392.304259
691.040000,382.930000,537.090000,454.980000,766.630000,310.020000,494.930000,383.970000,744.726172,316.612589,538.101321,395.346853
690.080000,383.040000,536.390000,455.020000,763.720000,310.020000,491.820000,386.040000,744.726172,317.423948,537.492802,396.563890
689.040000,383.010000,538.210000,455.040000,754.462470,317.423948,488.400187,392.428533,741.480739,316.612589,534.450209,398.389446
689.340000,383.000000,540.660000,455.020000,753.130000,322.990000,481.554352,396.536034,739.858022,317.423948,533.841690,398.997965
689.690000,383.000000,541.460000,455.030000,748.782963,323.103455,481.554352,398.589785,739.858022,317.423948,533.841690,398.997965
690.040000,383.010000,539.770000,455.030000,748.740000,323.000000,483.608103,398.589785,739.858022,316.612589,533.841690,398.997965
689.940000,383.030000,541.010000,455.040000,748.170000,326.960000,485.000000,398.970000,739.046664,319.046664,538.101321,398.997965
690.110000,383.010000,543.070000,454.980000,748.840000,324.960000,487.715604,395.851451,741.480739,318.235306,538.101321,398.997965
690.440000,383.000000,543.470000,454.980000,750.060000,323.060000,489.980000,393.880000,741.480739,318.235306,538.101321,398.997965
691.130000,383.010000,543.380000,455.000000,751.060000,322.960000,491.823105,393.113117,741.480739,317.423948,539.926877,398.997965
691.450000,383.000000,540.660000,455.030000,750.650000,322.980000,493.876855,393.113117,741.480739,317.423948,541.752433,398.997965
691.916566,384.222222,539.650000,455.070000,750.500000,323.030000,496.615189,395.851451,741.480739,317.423948,541.752433,398.997965
688.835941,388.329723,542.482284,461.571467,750.300000,327.000000,496.020000,397.980000,741.480739,319.046664,539.926877,397.780927
687.270000,388.040000,540.570000,462.000000,750.910000,329.060000,491.138521,399.274368,741.480739,319.046664,538.101321,399.606483
686.970000,388.060000,543.090000,464.040000,751.510000,329.060000,491.800000,401.020000,741.480739,319.046664,537.492802,400.215002
687.290000,389.980000,542.910000,464.050000,749.560000,329.000000,491.080000,403.000000,740.669380,320.669380,536.884283,403.257595
686.870000,391.960000,541.040000,463.970000,746.290000,330.960000,484.292686,405.435620,739.046664,322.292097,535.667246,406.300189
686.910000,392.040000,546.589785,466.363551,749.594321,329.594321,482.923519,408.858537,739.046664,326.348888,533.233171,408.125745
688.220000,393.960000,550.012702,465.678968,751.580000,332.000000,486.346437,408.858537,735.801231,328.782963,539.318358,409.342782
689.560000,392.060000,552.340000,466.010000,753.110000,334.020000,487.430000,408.990000,735.801231,331.217037,541.752433,408.734263
690.980000,391.970000,553.560000,466.030000,754.300000,334.040000,488.990000,407.010000,739.046664,328.782963,544.186507,406.908707
692.070000,392.000000,556.858537,464.309801,757.200000,332.020000,491.530000,405.050000,739.858022,327.971604,547.229101,402.040558
694.350000,390.060000,563.019789,460.886883,759.950000,330.040000,500.038107,402.012702,742.292097,322.292097,551.488731,398.389446
698.220000,388.040000,568.496457,458.148549,765.970000,328.000000,506.580000,399.990000,742.292097,322.292097,555.370000,394.020000
702.020000,386.010000,573.973125,457.463966,767.590000,326.000000,511.260000,398.040000,746.348888,319.858022,558.590000,391.970000
701.158444,381.141596,576.711459,452.671881,769.520000,323.980000,513.840000,395.950000,747.160246,319.046664,559.740000,391.950000
701.010000,378.930000,576.750000,452.980000,770.830000,324.000000,515.010000,393.970000,747.971604,315.801231,558.790955,392.912778
701.158444,381.141596,576.960000,452.930000,770.680000,321.970000,515.783527,397.905201,747.971604,313.367156,561.833549,391.087222
700.850000,381.110000,577.470000,452.980000,769.066918,323.914813,517.020000,400.110000,747.971604,313.367156,561.833549,394.129815
700.770000,381.020000,577.850000,452.980000,769.680000,324.000000,517.950000,398.020000,747.971604,315.801231,563.050586,394.738334
701.050000,381.010000,580.750000,452.990000,771.890000,322.020000,520.670000,395.990000,747.971604,315.801231,565.484661,394.738334
701.260000,380.990000,582.890000,453.020000,772.880000,321.980000,528.790614,397.905201,747.971604,314.989873,565.484661,394.738334
701.280000,380.970000,584.670000,451.080000,773.390000,322.010000,528.106030,397.905201,747.971604,314.989873,566.701698,392.304259
701.158444,381.141596,585.520000,449.000000,773.010000,319.990000,528.790614,393.797700,747.971604,314.989873,567.918735,391.695741
700.840000,381.010000,585.810000,448.990000,772.870000,321.990000,529.475197,395.166867,747.971604,314.178515,569.135773,391.695741
701.158444,381.141596,585.070000,448.980000,772.210000,323.970000,530.390000,394.940000,747.971604,314.178515,569.135773,391.695741
701.210000,380.980000,591.087712,446.510630,778.803217,320.669380,532.898115,392.428533,747.160246,314.989873,573.395403,389.261666
707.319695,376.007220,596.250000,443.010000,783.870000,318.920000,535.170000,389.900000,751.217037,313.367156,578.263553,383.784998
708.346570,376.007220,597.248964,443.772296,779.614575,318.235306,536.321032,396.536034,751.217037,311.744440,578.872071,383.784998
708.346570,372.926594,598.080000,444.010000,776.780000,318.030000,541.797700,398.589785,750.405679,310.121724,579.198173,384.661239
708.940000,372.900000,599.230000,444.020000,776.110000,318.020000,538.374783,395.851451,750.405679,310.121724,579.739078,384.661239
