pt1_dltres,pt2_dltres,pt3_dltres
1.656586,0.943464,0.925869
1.115671,2.599259,1.044699
1.150331,2.623870,2.487968
1.159544,2.645798,2.521092
1.296975,2.638645,2.600640
1.871522,1.155896,2.558318
1.975027,2.645844,2.354858
1.187485,1.036422,2.299891
0.416928,0.949669,4.235231
1.452103,0.819206,0.981907
1.211245,0.630965,2.701002
1.209890,1.792673,2.662411
2.770157,1.902022,0.815580
2.836096,0.523463,0.538418
1.264323,0.612165,0.316688
0.763679,0.715121,0.123689
2.041549,0.752923,0.163416
0.261663,2.234871,1.542746
1.480752,2.316265,0.174138
0.223938,2.107698,0.127291
0.050106,0.479347,0.085384
0.052116,1.639752,1.900575
0.167144,1.752085,0.817322
0.104114,0.540329,0.875918
0.108414,0.620509,2.272514
0.242301,0.464876,2.642035
0.170244,1.873743,2.279787
0.150349,1.787321,0.824934
0.112855,0.500285,2.297152
0.163456,0.346289,0.676436
0.217991,1.762664,0.485272
0.300942,1.797898,0.458472
0.019984,1.803552,0.874834
1.349376,2.210458,0.797050
0.076656,1.792826,0.727513
0.747548,1.806494,0.672334
0.608014,1.678335,0.858677
0.481227,0.686613,0.310068
1.041673,1.783323,1.250519
4.190605,1.713714,0.527592
3.211504,3.968442,0.693191
3.720539,1.447501,0.593972
3.923868,1.442984,2.014686
3.345798,1.482236,2.728973
1.947960,2.924343,1.548445
1.702347,0.349700,1.181857
1.721961,0.712830,1.126344
3.500301,0.240938,1.724765
2.048798,2.516018,1.776382
3.723162,2.529669,2.933013
4.150486,1.642131,1.562310
4.539134,1.982440,1.551870
4.686214,2.008343,2.637589
5.370429,1.577757,0.456250
3.640611,0.085074,0.600899
3.050628,1.303075,4.960074
2.988575,1.029707,5.278012
2.694842,0.981409,1.855971
0.113451,1.109958,2.592274
0.879112,0.806432,1.246855
2.035198,2.495621,2.497094
2.136501,2.121359,1.181876
2.246246,0.579847,1.095421
2.413522,1.297569,1.536482
1.676346,0.013311,0.313454
1.397829,0.397802,0.591172
0.004606,0.094806,0.566624
1.400886,0.244878,0.525796
2.915552,0.137068,0.531866
2.884470,0.233751,0.696542
2.796030,0.222282,0.601601
2.684464,1.325889,2.235611
1.250896,2.656755,1.345961
1.181449,1.658348,1.486722
1.267475,2.767553,1.406399
1.146062,2.621061,0.946849
4.592115,1.423457,0.359702
2.077459,1.630243,0.426660
3.528062,1.463924,0.648861
3.714856,1.051389,0.699729
1.725021,0.866910,0.635476
1.268857,2.186683,0.989621
0.616815,2.079941,0.659953
0.872685,2.896514,0.406140
1.034165,1.250831,120.657917
0.918119,1.293142,1.511313
0.889704,2.431603,1.518300
1.016589,2.469723,1.707136
1.068044,1.210040,1.777760
0.694346,1.168953,1.835185
0.227883,1.127987,0.276509
1.629492,0.836038,0.449819
0.620752,1.149523,6.156951
0.111987,0.017449,5.918447
0.905538,6.007244,3.929452
0.332766,6.650219,1.334241
2.202395,5.025976,1.043063
0.725463,3.451058,0.875715
0.827991,5.752048,0.853620
1.215598,1.235006,0.815385
2.939896,3.038959,0.709473
0.876419,1.934075,2.280851
2.418393,4.080030,1.938787
2.685307,1.738053,1.844135
2.578858,3.259225,1.787329
1.572788,3.136517,1.435161
1.639534,2.968440,3.890615
0.074869,2.711272,5.600700
1.484861,2.644375,5.607231
1.587439,2.751986,3.764850
1.559200,0.411394,2.081714
1.387374,1.568051,0.627501
0.072920,6.678673,2.061860
0.114507,2.170519,2.013719
1.377921,0.874853,6.007226
0.141024,0.926719,5.214961
0.123115,2.360194,4.492882
1.369005,2.380358,5.961050
1.891888,2.176301,1.932264
3.299925,0.942629,1.942943
3.818335,1.867580,0.552000
2.342793,2.891278,1.270966
2.601941,3.168616,1.367922
0.015434,4.248984,1.535676
0.141004,1.103814,1.532759
1.209263,7.165352,2.532556
2.351985,5.122789,1.742077
1.689432,5.363403,1.554062
1.220758,5.773318,1.478406
1.624999,5.872471,1.464614
1.330684,8.839852,0.186166
0.231862,7.497491,3.024000
1.337375,7.541367,2.658968
1.400104,5.860787,2.686467
0.060792,8.006823,3.011270
0.033207,8.050737,2.771596
0.086763,8.055408,2.832682
1.281901,8.859880,2.838861
2.661287,7.858399,2.792893
1.146663,9.667785,2.784052
0.234739,4.239911,3.782316
2.559458,3.492491,5.244947
4.092687,2.937431,6.561377
5.048104,0.413535,0.509040
2.742934,1.461166,3.098687
2.157764,2.938868,2.536345
2.336264,1.460264,0.518630
2.495702,1.530449,0.404995
0.326979,2.825542,0.399716
1.395177,0.346061,6.194774
0.407519,1.871250,2.805874
0.603920,0.474992,3.015311
2.317414,2.723577,5.289828
2.609561,2.907129,1.549932
1.069074,0.490863,2.722063
4.838747,0.696835,2.835978
0.046011,1.593721,2.268418
0.700161,0.608525,2.356613
0.340463,0.956876,2.646170
0.710691,1.448980,1.775280
2.936040,1.010089,3.980634
3.088775,0.523092,6.240367
0.307833,2.282568,7.136849
4.901536,1.307340,7.886332
0.702719,1.627633,4.244930
2.177091,1.071395,2.676939
2.690745,1.823301,4.460021
0.185934,2.034467,4.183323
1.707652,0.712435,3.933245
0.321362,0.662973,2.240054
1.431893,2.081415,2.072671
1.053210,2.494459,2.314827
0.186636,1.646108,2.215091
0.858749,1.773241,2.054926
0.300515,1.818308,1.930850
0.942535,2.031448,1.799918
0.745756,0.651713,0.275821
2.315469,0.069734,1.668872
0.663550,2.441363,0.219772
0.217612,2.793070,0.065467
1.665814,2.906236,0.985846
2.838982,1.272044,1.411748
2.578325,0.023006,1.364543
0.086069,1.662296,0.219727
0.989238,0.338780,2.684018
1.202793,2.728749,1.542608
0.529504,0.011069,2.910592
0.046443,7.285058,2.384591
1.360012,1.511165,1.288196
0.391179,0.221395,0.429160
0.499971,2.363447,2.193284
0.566823,6.510271,1.602321
