pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
649.164059,403.669073,517.349378,478.765209,689.212194,326.653430,442.045193,402.776441,686.131568,336.922182,495.091293,414.726122
648.620000,404.040000,517.349378,480.818960,690.110000,325.030000,442.890000,401.040000,686.430000,336.990000,495.000000,414.980000
655.325311,405.722824,517.349378,479.449793,693.450000,324.990000,444.960000,401.020000,686.080000,339.050000,498.470000,413.040000
660.459687,405.722824,526.248964,479.449793,695.780000,326.970000,447.720000,400.910000,688.185319,336.922182,502.480000,413.000000
663.540313,401.615323,527.920000,479.000000,698.300000,327.000000,451.420000,401.060000,689.210000,336.980000,503.400000,412.970000
658.405937,399.561572,528.302714,480.134376,691.265945,325.626554,451.870000,401.060000,691.040000,336.990000,501.280000,413.030000
658.900000,399.940000,524.195213,479.449793,691.130000,325.980000,449.840000,401.020000,691.770000,337.020000,502.393517,413.509085
657.100000,401.970000,523.080000,480.920000,689.350000,328.000000,449.780000,404.960000,690.170000,339.010000,502.140000,415.980000
656.070000,402.070000,522.840000,481.000000,688.650000,329.990000,450.300000,407.000000,689.110000,340.970000,502.470000,416.010000
655.250000,402.080000,522.990000,481.050000,688.890000,329.980000,450.100000,405.020000,688.010000,341.010000,502.360000,414.000000
657.170000,402.000000,522.910000,480.960000,691.650000,328.010000,450.870000,401.050000,695.373446,336.922182,503.330000,413.990000
658.060000,401.990000,523.210000,480.980000,692.380000,328.000000,451.850000,400.970000,695.720000,336.960000,504.120000,414.030000
658.930000,402.000000,523.860000,480.980000,693.610000,326.010000,453.160000,399.120000,697.230000,335.000000,504.510000,412.000000
660.190000,401.990000,524.530000,479.050000,694.790000,324.000000,454.440000,397.090000,699.000000,333.000000,505.160000,409.990000
663.010000,401.980000,526.180000,477.080000,700.507822,318.438428,458.580173,393.427969,701.340000,331.000000,507.840000,408.010000
666.920000,400.040000,530.180000,475.050000,707.695949,308.169675,459.188691,384.300189,697.427196,335.895307,509.087222,408.640935
671.260000,398.090000,532.350000,473.020000,713.990000,298.130000,461.622766,375.780927,702.561572,328.707180,512.030000,405.030000
675.060000,396.000000,541.309801,472.603958,714.884075,298.927798,467.707953,369.695741,705.460000,324.970000,515.140000,401.020000
677.950000,394.010000,543.363551,471.234791,721.045327,291.739671,470.142027,366.653147,706.669073,325.626554,517.150000,398.990000
678.840000,393.950000,543.363551,471.234791,715.910951,297.900923,465.882397,372.738334,707.550000,325.910000,517.380000,399.010000
679.950000,392.080000,551.578553,466.442706,708.722824,305.089049,457.363135,385.517226,706.669073,324.599679,518.215002,398.904637
681.700000,390.080000,559.108972,465.073539,696.400321,323.572804,453.712023,403.164267,703.588448,324.599679,519.432039,405.598342
682.910000,388.040000,563.216473,463.019789,685.080000,336.060000,447.018318,412.900566,697.427196,327.680305,519.432039,405.598342
684.077818,392.373446,563.216473,463.019789,686.131568,336.922182,444.584243,415.943159,691.820000,332.010000,517.040000,407.990000
684.970000,394.080000,563.750000,462.990000,684.077818,337.949057,441.580000,420.030000,696.400321,336.922182,515.420000,410.020000
687.320000,396.050000,565.270223,465.758123,682.100000,340.010000,440.324613,427.505014,696.400321,336.922182,514.770000,410.020000
690.430000,398.100000,568.693141,465.758123,682.024067,347.190935,439.080000,430.010000,696.780000,337.150000,513.820000,409.980000
685.900000,394.050000,571.260000,466.040000,681.640000,349.030000,440.933131,428.722051,696.990000,336.990000,513.920000,411.930000
683.930000,391.990000,568.693141,465.758123,678.120000,353.000000,440.010000,428.910000,697.060000,336.990000,512.738334,409.249454
682.250000,391.980000,568.010000,465.970000,674.170000,353.080000,439.720000,428.990000,696.970000,336.990000,512.150000,408.920000
683.140000,394.020000,566.310000,467.920000,679.250000,351.000000,438.980000,428.980000,697.140000,336.990000,511.370000,411.010000
682.900000,396.030000,566.230000,468.000000,684.077818,346.164059,440.580000,425.080000,697.160000,337.000000,512.380000,411.070000
687.730000,398.080000,567.430000,468.000000,686.370000,343.960000,442.090000,421.020000,697.380000,336.990000,513.150000,409.040000
686.131568,392.373446,566.880000,468.000000,688.610000,340.090000,443.210000,416.970000,697.860000,336.960000,513.370000,407.020000
687.158444,391.346570,559.793555,467.127290,688.800000,338.000000,442.758687,416.551678,697.700000,337.000000,509.695741,411.683529
677.916566,395.454071,555.001471,467.811873,691.265945,341.029683,439.716094,410.466491,697.530000,336.970000,508.000000,412.070000
675.200000,395.060000,547.910000,470.000000,693.319695,331.787806,441.541650,406.815379,697.427196,334.868432,506.610000,410.050000
677.916566,395.454071,541.270000,472.010000,697.427196,322.545929,442.190000,402.990000,697.427196,334.868432,505.970000,408.040000
677.990000,395.070000,533.094799,476.026875,698.454071,318.438428,448.235355,393.427969,697.230000,334.900000,506.930000,406.010000
676.170000,395.010000,527.618131,476.026875,701.534697,314.330927,448.843874,391.602413,697.250000,334.990000,507.170000,406.010000
673.060000,395.000000,523.510630,478.765209,705.642198,310.223426,449.840000,387.830000,697.120000,334.990000,506.160000,404.030000
673.110000,395.000000,521.456879,478.765209,708.722824,308.169675,450.920000,384.000000,697.020000,334.980000,509.695741,408.032417
673.150000,394.990000,524.195213,476.026875,712.500000,306.000000,451.920000,379.910000,696.910000,334.950000,510.470000,406.030000
670.728440,400.588448,526.070000,474.000000,715.970000,303.980000,452.950000,376.230000,697.080000,334.880000,511.180000,404.010000
675.862816,398.534697,523.510630,475.342292,709.749699,298.927798,453.712023,376.389446,697.010000,334.830000,510.980000,403.970000
676.430000,398.920000,525.650000,475.030000,708.722824,298.927798,453.712023,375.780927,697.020000,334.890000,510.630000,403.980000
674.790000,399.020000,519.403129,475.342292,706.980000,298.970000,452.100000,374.050000,696.910000,334.940000,508.330000,405.990000
672.900000,399.020000,519.300000,475.080000,708.722824,298.927798,450.669430,375.172409,696.660000,334.940000,507.270000,406.020000
675.640000,399.000000,524.070000,475.020000,708.570000,300.970000,448.650000,376.860000,695.910000,334.930000,506.010000,406.000000
677.220000,399.010000,528.987298,477.396042,708.722824,295.847172,448.235355,375.172409,695.010000,334.950000,506.400000,406.010000
681.250000,398.980000,525.564380,475.342292,708.722824,295.847172,447.018318,375.172409,702.561572,326.653430,506.044629,404.989823
679.270000,399.040000,523.510630,475.342292,705.642198,296.874047,447.018318,375.172409,702.561572,327.680305,506.653147,403.164267
675.650000,400.930000,521.456879,475.342292,704.615323,299.954673,450.060911,372.738334,703.500000,329.990000,507.080000,402.960000
676.620000,401.040000,522.630000,474.990000,708.722824,299.954673,449.960000,374.950000,703.700000,330.080000,507.620000,402.940000
677.510000,400.990000,524.890000,474.970000,705.642198,306.115925,446.409799,377.606483,703.500000,330.090000,507.350000,402.990000
679.470000,400.990000,525.860000,473.060000,703.588448,307.142800,444.584243,383.691670,702.420000,329.990000,504.210000,402.990000
680.550000,399.020000,524.140000,471.010000,702.140000,304.950000,442.150169,381.866114,701.670000,328.080000,502.550000,401.000000
683.890000,397.000000,531.041048,470.550207,701.534697,306.115925,440.100000,382.010000,702.770000,326.100000,505.080000,400.990000
686.540000,396.940000,529.671881,471.234791,699.480000,308.000000,437.990000,381.960000,703.360000,325.980000,505.980000,400.980000
685.670000,396.930000,531.530000,471.010000,702.880000,310.010000,443.367206,386.125745,703.330000,326.010000,505.570000,401.010000
685.260000,398.920000,536.270000,472.980000,697.427196,310.223426,441.541650,387.951301,703.588448,328.707180,502.850000,404.990000
684.020000,400.940000,532.410215,476.711459,696.960000,308.000000,441.541650,387.951301,702.970000,331.020000,501.800000,405.040000
682.024067,396.480947,541.994384,473.973125,698.970000,305.960000,442.150169,387.951301,702.020000,333.070000,503.680000,403.000000
681.340000,391.990000,546.101885,471.919374,699.820000,309.960000,443.150000,389.970000,700.800000,334.980000,506.044629,402.555749
690.239069,397.507822,550.840000,472.010000,700.960000,312.050000,444.080000,392.040000,700.507822,328.707180,506.730000,405.010000
685.104693,397.507822,550.209386,470.550207,698.310000,314.000000,442.060000,393.980000,698.160000,330.940000,501.960000,406.940000
683.800000,397.990000,549.524803,471.234791,699.080000,311.990000,442.150169,387.951301,697.760000,332.860000,502.950000,407.050000
