pt1_dltres,pt2_dltres
2.591277,3.842083
2.021406,3.461944
1.974235,3.556576
1.933162,3.535194
2.037773,3.498165
2.125968,3.571768
2.262084,3.693330
2.238941,3.407244
1.918577,3.359814
1.580286,3.272362
1.548455,3.651959
1.706491,4.068461
1.928511,3.973921
2.005369,3.559210
1.993559,3.483352
1.932542,4.146030
1.890355,4.056603
1.731296,4.801076
2.099116,4.916222
2.086983,4.635951
2.076928,4.780107
1.814917,4.617521
1.914334,4.448959
2.109679,4.138352
2.058028,2.603831
2.091962,2.437388
2.083189,2.379819
2.066212,2.699459
2.035151,2.744335
1.901848,2.939038
2.008765,2.842395
2.120658,2.823453
1.941682,2.538709
1.915088,2.112576
2.084036,1.951596
2.357100,1.546312
2.607751,1.536056
2.718613,2.122155
2.663945,1.435359
2.723954,0.520235
2.909339,1.405210
2.927137,1.721528
3.017762,1.143587
2.027556,1.629335
2.156838,1.915567
2.022252,1.705025
1.893846,2.247457
1.692914,2.831515
1.221962,2.164754
1.076821,2.015391
1.417398,1.991291
1.741561,1.730301
1.939446,2.156643
1.965504,0.324540
1.779222,0.569697
1.685669,1.760003
1.688353,0.673041
1.548762,1.815795
1.372584,1.367234
1.218999,0.249229
1.238530,0.349082
1.250970,0.400030
1.271618,0.465506
1.248378,0.494238
1.179629,0.665609
1.162867,0.738441
1.464665,0.983402
1.546173,1.521767
1.728059,2.082941
1.864992,1.191042
2.048518,1.337551
2.168670,3.154826
2.184153,3.715682
1.845168,4.768653
3.030007,4.710747
2.924321,5.238651
2.926222,5.114890
3.680066,6.370792
3.872671,6.648919
3.762649,6.829634
3.481459,5.342692
3.719640,7.745213
3.104334,5.676490
2.888701,6.052512
2.068402,5.956693
1.970120,5.222187
1.982735,4.966543
1.862084,3.490854
1.947128,2.516005
1.825550,4.134387
1.867292,2.923599
1.879820,1.565217
1.908589,1.506478
1.844150,1.369394
1.441404,1.411305
1.420697,0.039809
1.909403,1.379969
1.962000,1.051901
2.346305,1.348699
2.255685,2.657286
1.757177,2.868864
1.594271,2.869883
1.511590,3.481115
1.453734,3.054822
1.462061,2.733965
1.540888,2.696735
1.472707,2.763095
1.337315,3.366884
1.278288,3.657799
1.495799,3.806470
1.398815,4.031784
1.389529,4.204009
1.364253,4.383070
1.516333,4.501248
1.437449,4.723138
1.335811,4.402022
1.455891,3.907445
1.683112,2.252730
1.529457,1.918265
1.500946,1.764068
1.443457,1.927306
1.314680,2.159482
1.281436,2.009332
1.444949,2.123466
1.658345,2.137171
1.616200,1.486917
1.438658,1.724289
1.329350,1.870039
1.041829,0.941907
0.955658,2.974699
1.906670,2.852946
1.662038,3.260679
1.579752,3.381795
1.602137,3.665079
1.435317,4.576667
1.354592,5.086140
1.163732,5.515809
1.060116,4.863854
1.137599,4.744004
1.063820,4.623775
0.978698,4.350125
0.867678,4.797351
0.989601,3.350284
0.888431,4.307277
1.007236,4.042566
1.057822,4.114003
0.949727,3.881181
1.023823,4.422950
1.053852,4.477586
1.234177,3.947804
0.417727,3.383267
0.388010,3.231323
0.764335,3.960171
0.650047,4.857075
1.190136,5.362571
1.349330,5.488246
1.183507,4.756486
0.427211,7.470856
1.893881,4.880866
0.333456,5.753297
0.148473,2.983639
0.007660,1.718741
1.379256,2.319166
0.780091,1.288174
0.446469,0.007057
0.263731,0.367695
0.542542,2.592798
0.820932,2.069270
0.871321,2.224353
0.788049,1.687816
0.508980,2.043986
0.175033,0.652501
2.421650,1.425850
2.870010,1.431526
2.745806,1.824308
2.686733,2.216028
2.715638,1.460962
2.964799,0.852572
2.375799,2.157112
2.681922,1.577582
2.663382,0.011604
3.152209,1.151924
3.236745,0.768710
5.014306,0.031202
5.223025,0.464928
6.172211,2.495774
4.995081,2.195898
4.946718,1.270973
6.044927,1.164699
5.675421,1.029175
6.412871,1.123112
6.537087,1.236805
6.730273,1.382079
6.739864,1.895751
5.512912,2.576846
4.795321,2.350226
5.060441,1.925012
4.964201,1.453114
4.976820,1.576848
5.893151,1.837051
4.162728,1.317864
4.990437,1.050287
5.260182,2.024730
4.679437,0.384501
5.413134,0.823545
5.348372,0.769130
5.815511,0.492781
6.228397,0.859365
6.454939,0.950270
5.150490,1.417344
7.592786,1.446037
7.585677,1.263860
5.183224,2.427138
5.760382,2.269984
4.192097,1.754267
6.119220,0.007351
5.458646,0.196165
3.720269,0.088075
3.727257,0.132364
4.530526,1.797732
4.600252,1.973709
5.121376,2.361057
5.595103,2.562574
5.793616,2.720002
5.562741,2.325393
3.998000,2.077827
4.450054,2.186165
4.685427,1.971097
4.124850,2.181598
4.688878,2.058165
5.048426,2.081613
4.544517,2.500592
4.297061,2.153241
3.976429,1.908129
1.119119,2.119763
1.217809,2.598022
1.323967,2.446239
1.361567,2.794334
0.839247,2.779427
0.413747,2.381030
0.365097,2.277870
1.622030,2.277874
2.831614,3.771978
4.877929,2.232189
7.011666,2.090743
7.568362,2.858401
6.084125,1.752412
5.674344,1.293235
6.478738,1.573454
7.469931,1.518019
7.796832,1.626221
6.869168,1.643519
NaN,1.482183
NaN,1.468991
NaN,1.515379
NaN,2.002669
NaN,1.786279
NaN,1.787655
NaN,1.659268
NaN,1.798651
NaN,1.599860
NaN,1.774114
NaN,1.539824
NaN,1.608481
NaN,1.659682
NaN,1.666475
NaN,1.428913
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
