pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
45.030442,-20.523409,9.961421,26.419567,-24.155793,32.562104
45.299661,-20.790932,9.656096,26.371075,-23.783526,32.728916
45.298335,-20.828938,9.597096,26.283062,-23.378178,32.810321
45.252997,-20.914849,9.454944,26.559405,-23.374576,32.745953
45.172404,-20.834970,9.573245,26.721260,-23.660338,32.845262
45.183682,-20.900664,9.469734,26.856280,-23.346197,32.995720
45.210843,-20.961563,9.372107,27.103832,-23.602265,32.725653
45.050071,-20.639032,9.186151,27.208808,-23.686300,32.513304
45.025216,-20.635262,9.141320,27.177091,-23.498042,32.551381
44.718880,-20.532478,9.268928,27.125986,-23.702889,32.568263
44.960812,-20.800863,8.887335,27.512339,-23.660895,31.968437
44.856129,-20.811930,8.848881,27.534761,-23.450188,31.869252
44.615701,-20.348653,8.885297,27.552768,-23.651425,32.073473
44.945711,-20.589542,8.489576,27.474651,-23.524749,32.291936
45.031526,-20.699151,8.336538,27.310750,-22.717856,32.718581
44.524083,-20.533527,8.638092,27.294975,-22.733678,32.682799
44.464592,-20.517234,8.439819,27.326220,-22.553884,32.624221
44.498531,-20.465508,8.522871,27.764256,-22.158625,33.656276
44.502421,-20.407866,8.508499,27.767205,-22.137919,33.647484
44.468281,-20.461111,8.426520,28.370979,-22.712628,33.166747
44.360517,-20.440606,8.441698,28.235436,-22.152010,33.308052
44.377800,-20.412455,8.481600,28.126747,-22.732346,33.371825
44.448125,-20.539255,8.395606,28.175654,-22.671648,33.745867
44.651409,-20.878674,8.091988,28.625160,-22.608374,33.537437
44.542130,-20.742268,8.228028,28.729684,-22.575789,33.580658
44.676301,-20.747649,8.227521,28.873889,-22.523889,33.677008
44.803198,-20.716731,8.289615,29.076445,-22.565027,33.710066
44.804362,-20.648206,8.393981,29.375237,-22.790250,33.838664
44.820988,-21.064752,8.170818,29.467481,-22.975607,33.923417
44.799635,-21.113533,8.138974,29.396651,-22.979821,33.728254
44.701218,-20.901198,8.467461,29.078773,-22.731936,33.807501
44.708035,-20.888559,8.481345,28.942116,-22.692246,33.682518
44.549528,-20.944939,8.371296,28.891488,-22.624636,33.778666
44.543009,-20.955273,8.355798,28.920932,-22.588900,33.840902
44.542858,-20.850632,8.307239,28.998279,-22.537087,33.753414
44.443421,-20.644541,8.164484,29.129933,-22.230958,33.903653
44.440111,-20.645143,8.150678,29.331270,-22.275847,33.662558
44.225045,-20.609345,8.190536,29.480960,-22.040254,33.629741
