pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
754.410215,250.141463,445.653147,323.215002,645.375273,227.117529,304.559494,309.518502
753.870000,250.000000,446.580000,323.020000,645.375273,231.681419,313.097496,318.530837
749.618131,256.987298,440.784998,330.517226,639.898605,232.594197,307.405495,319.953838
748.933547,259.041048,440.784998,331.125745,639.898605,232.594197,306.931161,321.376838
748.933547,261.094799,441.393517,332.951301,638.670000,233.020000,306.931161,322.325505
748.248964,263.148549,438.350923,332.951301,637.790000,234.980000,306.931161,324.697172
751.400000,263.030000,438.350923,333.559819,639.150000,239.020000,307.879828,329.914839
749.740000,265.030000,434.130000,336.000000,638.073049,237.158087,303.136494,326.120172
750.302714,261.779382,440.176479,334.776857,638.970000,238.980000,303.136494,326.120172
750.302714,261.779382,436.525367,334.776857,635.334715,235.332531,304.085161,321.376838
751.671881,259.725632,433.482774,330.517226,635.334715,227.117529,300.290493,312.364503
750.987298,257.671881,429.223143,331.125745,631.683603,219.815305,296.021493,308.095502
749.618131,256.302714,426.180550,330.517226,631.670000,217.930000,293.175492,301.454834
753.725632,250.141463,429.831662,322.606483,631.683603,219.815305,294.124159,307.146835
749.618131,250.141463,425.572031,325.649077,631.760000,218.030000,296.970159,310.467169
755.094799,244.664795,427.397587,321.389446,628.945269,228.030307,300.290493,315.684837
753.041048,243.980211,426.180550,320.172409,628.032491,230.768641,306.456828,319.953838
751.910000,243.860000,424.963513,318.955371,627.119713,231.681419,303.610827,320.428171
750.987298,243.980211,428.006106,317.738334,628.032491,236.245309,301.239160,315.684837
748.940000,244.000000,426.180550,317.738334,630.290000,240.000000,300.764827,311.415836
749.660000,242.020000,425.500000,316.190000,623.468601,234.419753,299.816160,314.736170
743.200000,247.980000,421.312401,320.780927,621.643045,232.594197,295.550000,313.080000
750.302714,243.980211,424.354994,316.521297,625.294157,238.070865,297.150000,314.970000
746.195213,249.456879,420.703882,321.389446,623.468601,240.809199,298.570000,320.970000
746.879797,254.933547,425.572031,325.649077,623.468601,240.809199,298.610000,323.030000
752.356465,254.248964,428.006106,328.083151,622.555823,242.634755,307.405495,337.504174
750.302714,256.987298,429.831662,329.908707,622.555823,245.373089,308.354161,337.504174
750.987298,255.618131,431.048699,328.083151,623.468601,249.024201,308.828495,335.606840
748.933547,256.302714,421.930000,329.940000,623.468601,241.721977,303.136494,329.914839
748.933547,256.302714,431.048699,326.257595,628.032491,246.285867,310.251495,336.081174
749.600000,255.980000,431.657218,328.083151,628.032491,246.285867,310.251495,338.452841
750.302714,255.618131,430.440181,327.474633,626.980000,246.030000,310.251495,341.298841
750.740000,254.080000,429.910000,327.040000,625.620000,246.010000,307.405495,340.350174
750.302714,255.618131,421.312401,328.083151,619.817489,243.547533,303.136494,332.760840
750.987298,252.879797,424.354994,325.649077,618.904711,243.547533,305.033828,334.183840
746.879797,252.195213,416.444251,326.866114,618.904711,243.547533,305.033828,334.183840
750.302714,244.664795,425.572031,321.997965,620.730267,248.111423,308.354161,339.875841
746.879797,246.718545,418.269807,321.997965,614.340821,251.762535,312.623162,344.144842
747.564380,243.980211,414.010177,318.346853,611.440000,254.130000,311.200162,345.567842
746.195213,243.980211,404.882397,324.432039,607.951375,255.413647,308.354161,345.567842
745.710000,244.080000,413.401658,317.129815,598.823595,252.675313,314.994829,353.157177
748.933547,238.503543,410.359065,311.044629,614.340821,260.890315,315.469163,352.682843
742.087712,243.295628,398.797210,319.563890,607.038597,256.326425,303.136494,346.516509
741.403129,244.664795,399.405729,317.738334,607.038597,256.326425,303.136494,348.888176
742.087712,240.557294,400.910000,315.990000,607.038597,256.326425,304.085161,350.311176
741.403129,238.503543,398.797210,314.695741,606.840000,256.040000,306.931161,351.259843
738.530000,242.900000,394.560000,318.970000,607.951375,256.326425,305.508161,346.990842
738.940000,241.030000,400.014247,317.129815,609.220000,258.000000,305.033828,346.516509
738.780000,243.000000,395.146098,318.955371,607.680000,256.010000,304.559494,346.516509
741.750000,243.100000,395.754617,315.912778,608.864153,259.977537,303.610827,348.888176
744.826046,235.765209,396.363135,310.436110,609.776931,264.541427,302.870000,349.020000
741.403129,225.496457,390.277949,301.308330,613.740000,267.100000,298.640000,345.050000
741.403129,220.704372,384.801281,301.308330,605.213041,253.588091,294.320000,339.020000
733.872710,220.019789,383.584243,303.133886,600.649151,253.588091,291.410000,336.940000
737.980211,220.019789,384.192762,295.831662,602.474707,252.675313,296.021493,336.555507
737.780000,219.950000,383.770000,293.890000,599.090000,251.030000,292.701159,336.081174
739.349378,212.489370,390.277949,292.789069,601.700000,247.030000,292.226825,329.914839
737.980211,205.643535,383.584243,281.835733,602.474707,241.721977,290.720000,324.100000
735.926461,197.428533,382.975725,270.882397,602.474707,237.158087,289.180000,318.020000
735.926461,193.321032,381.150169,266.622766,603.387485,236.245309,289.380825,316.159170
735.670000,193.020000,379.933131,266.014247,600.990000,234.120000,287.680000,313.930000
736.050000,191.030000,378.716094,264.188691,607.951375,230.768641,292.226825,312.364503
735.280000,190.960000,378.716094,264.188691,599.736373,234.419753,288.432158,314.736170
735.470000,191.030000,375.064982,258.712023,596.998039,230.768641,285.640000,313.060000
727.026875,176.891028,367.154239,253.843874,585.131925,225.291973,282.680000,309.070000
720.220000,166.930000,361.677571,238.630907,584.219147,224.379195,280.500000,306.840000
720.865624,156.353523,359.243497,227.069053,589.695815,221.640861,278.900000,303.130000
719.496457,154.984356,357.417941,234.371277,583.306369,218.902527,278.471156,296.711500
721.550207,160.461024,358.634978,235.588314,584.219147,221.640861,277.048156,302.403501
720.865624,159.091857,359.852015,236.805351,583.130000,222.160000,276.160000,304.120000
720.870000,157.000000,361.677571,234.979795,582.370000,222.130000,276.100000,302.080000
714.704372,148.138521,360.460534,228.286090,581.480813,211.600303,273.253489,290.070832
710.160000,141.860000,353.766829,215.507198,574.178589,208.861969,274.676489,286.750498
704.960000,134.150000,351.509134,208.989939,568.260000,204.980000,275.890000,282.940000
705.120203,126.916433,352.470744,205.143500,570.527477,207.036413,274.676489,286.276165
701.697286,120.755181,349.585915,198.893037,571.450000,208.900000,275.625156,290.070832
698.958952,126.231849,348.143500,199.854647,577.460000,211.000000,276.570000,292.020000
698.958952,129.654767,342.854647,205.624305,577.120000,213.030000,276.000000,294.000000
698.958952,131.023934,342.854647,206.105110,577.900000,215.040000,276.550000,298.000000
